Epochs,Lowest MAE,Highest R,Smoothed Epochs,Lowest MAE Smoothed,Highest R Smoothed,"R: 8, 8","R: 9, 8","R: 10, 8","R: 8, 9","R: 9, 9","R: 8, 10","MAE: 8, 8","MAE: 9, 8","MAE: 10, 8","MAE: 8, 9","MAE: 9, 9","MAE: 8, 10"
247.0,0.42119141419728595,0.42119141419728595,247.0,0.432837151230449,0.432837151230449,,,,,,,,,,,,
248.0,0.4711405634880066,0.4711405634880066,248.0,0.44049783368196055,0.44049783368196055,,,,,,,,,,,,
249.0,0.44850600759188336,0.44850600759188336,249.0,0.4420994684639451,0.4420994684639451,,,,,,,,,,,,
250.0,0.44006113211313885,0.44006113211313885,250.0,0.4416918011937838,0.4416918011937838,,,,,,,,,,,,
251.0,0.45767244696617126,0.45767244696617126,251.0,0.4448879303482613,0.4448879303482613,,,,,,,,,,,,
252.0,0.46224408348401386,0.46224408348401386,252.0,0.44835916097541184,0.44835916097541184,,,,,,,,,,,,
253.0,0.43931589523951214,0.43931589523951214,253.0,0.4465505078282319,0.4465505078282319,,,,,,,,,,,,
254.0,0.43098945418993634,0.43098945418993634,254.0,0.4434382971005728,0.4434382971005728,,,,,,,,,,,,
255.0,0.428901473681132,0.428901473681132,255.0,0.4405309324166847,0.4405309324166847,,,,,,,,,,,,
256.0,0.4367608428001404,0.4367608428001404,256.0,0.43977691449337586,0.43977691449337586,,,,,,,,,,,,
257.0,0.4869664708773295,0.4869664708773295,257.0,0.4492148257701666,0.4492148257701666,,,,,,,,,,,,
258.0,0.42647560437520343,0.42647560437520343,258.0,0.44466698149117395,0.44466698149117395,,,,,,,,,,,,
259.0,0.4476880232493083,0.4476880232493083,259.0,0.44527118984280084,0.44527118984280084,,,,,,,,,,,,
260.0,0.4555437167485555,0.4555437167485555,260.0,0.44732569522395177,0.44732569522395177,,,,,,,,,,,,
261.0,0.4309767186641693,0.4309767186641693,261.0,0.4440558999119953,0.4440558999119953,,,,,,,,,,,,
262.0,0.41982890168825787,0.41982890168825787,262.0,0.43921050026724784,0.43921050026724784,,,,,,,,,,,,
263.0,0.47553905844688416,0.47553905844688416,263.0,0.4464762119031751,0.4464762119031751,,,,,,,,,,,,
264.0,0.4247970183690389,0.4247970183690389,264.0,0.44214037319634786,0.44214037319634786,,,,,,,,,,,,
265.0,0.44603607058525085,0.44603607058525085,265.0,0.44291951267412843,0.44291951267412843,,,,,,,,,,,,
266.0,0.4383363525072734,0.4383363525072734,266.0,0.44200288064075743,0.44200288064075743,,,,,,,,,,,,
267.0,0.4377039472262065,0.4377039472262065,267.0,0.4411430939578473,0.4411430939578473,,,,,,,,,,,,
268.0,0.4364378750324249,0.4364378750324249,268.0,0.4402020501727628,0.4402020501727628,,,,,,,,,,,,
269.0,0.47508949041366577,0.47508949041366577,269.0,0.4471795382209434,0.4471795382209434,,,,,,,,,,,,
270.0,0.42890578508377075,0.42890578508377075,270.0,0.4435247875935089,0.4435247875935089,,,,,,,,,,,,
271.0,0.45640865961710614,0.45640865961710614,271.0,0.4461015619982283,0.4461015619982283,,,,,,,,,,,,
272.0,0.4428890446821849,0.4428890446821849,272.0,0.44545905853501966,0.44545905853501966,,,,,,,,,,,,
273.0,0.4287409484386444,0.4287409484386444,273.0,0.4421154365157446,0.4421154365157446,,,,,,,,,,,,
274.0,0.4372228781382243,0.4372228781382243,274.0,0.44113692484024053,0.44113692484024053,,,,,,,,,,,,
275.0,0.42862555384635925,0.42862555384635925,275.0,0.43863465064146423,0.43863465064146423,,,,,,,,,,,,
276.0,0.4247433344523112,0.4247433344523112,276.0,0.43585638740363364,0.43585638740363364,,,,,,,,,,,,
277.0,0.4146444499492645,0.4146444499492645,277.0,0.4316139999127598,0.4316139999127598,,,,,,,,,,,,
278.0,0.4395185510317485,0.4395185510317485,278.0,0.43319491013655753,0.43319491013655753,,,,,,,,,,,,
279.0,0.4389793674151103,0.4389793674151103,279.0,0.4343518015922681,0.4343518015922681,,,,,,,,,,,,
280.0,0.42220181226730347,0.42220181226730347,280.0,0.4319218037272752,0.4319218037272752,,,,,,,,,,,,
281.0,0.4094729820887248,0.4094729820887248,281.0,0.4274320393995651,0.4274320393995651,,,,,,,,,,,,
282.0,0.4487426777680715,0.4487426777680715,282.0,0.43169416707326635,0.43169416707326635,,,,,,,,,,,,
283.0,0.43024832010269165,0.43024832010269165,283.0,0.4314049976791514,0.4314049976791514,,,,,,,,,,,,
284.0,0.4454320967197418,0.4454320967197418,284.0,0.4342104174872695,0.4342104174872695,,,,,,,,,,,,
285.0,0.4315351645151774,0.4315351645151774,285.0,0.43367536689285113,0.43367536689285113,,,,,,,,,,,,
286.0,0.42028285066286725,0.42028285066286725,286.0,0.43099686364685436,0.43099686364685436,,,,,,,,,,,,
287.0,0.4217175642649333,0.4217175642649333,287.0,0.42914100377047015,0.42914100377047015,,,,,,,,,,,,
288.0,0.43257661660512287,0.43257661660512287,288.0,0.4298281263374007,0.4298281263374007,,,,,,,,,,,,
289.0,0.44419751564661664,0.44419751564661664,289.0,0.4327020041992439,0.4327020041992439,,,,,,,,,,,,
290.0,0.45375770330429077,0.45375770330429077,290.0,0.4369131440202533,0.4369131440202533,,,,,,,,,,,,
291.0,0.4398278097311656,0.4398278097311656,291.0,0.43749607716243577,0.43749607716243577,,,,,,,,,,,,
292.0,0.4137509266535441,0.4137509266535441,292.0,0.4327470470606575,0.4327470470606575,,,,,,,,,,,,
293.0,0.41383134325345355,0.41383134325345355,293.0,0.4289639062992167,0.4289639062992167,,,,,,,,,,,,
294.0,0.4212477505207062,0.4212477505207062,294.0,0.4274206751435146,0.4274206751435146,,,,,,,,,,,,
295.0,0.43619251251220703,0.43619251251220703,295.0,0.42917504261725314,0.42917504261725314,,,,,,,,,,,,
296.0,0.450422078371048,0.450422078371048,296.0,0.4334244497680121,0.4334244497680121,,,,,,,,,,,,
297.0,0.43139705061912537,0.43139705061912537,297.0,0.43301896993823474,0.43301896993823474,,,,,,,,,,,,
298.0,0.42608944574991864,0.42608944574991864,298.0,0.43163306510057153,0.43163306510057153,,,,,,,,,,,,
299.0,0.4321044683456421,0.4321044683456421,299.0,0.43172734574958566,0.43172734574958566,,,,,,,,,,,,
300.0,0.4122680425643921,0.4122680425643921,300.0,0.427835485112547,0.427835485112547,,,,,,,,,,,,
301.0,0.41220879554748535,0.41220879554748535,301.0,0.4247101471995347,0.4247101471995347,,,,,,,,,,,,
302.0,0.4228855073451996,0.4228855073451996,302.0,0.4243452192286677,0.4243452192286677,,,,,,,,,,,,
303.0,0.45204514265060425,0.45204514265060425,303.0,0.429885203913055,0.429885203913055,,,,,,,,,,,,
304.0,0.461403767267863,0.461403767267863,304.0,0.4361889165840166,0.4361889165840166,,,,,,,,,,,,
305.0,0.4349125822385152,0.4349125822385152,305.0,0.4359336497149163,0.4359336497149163,,,,,,,,,,,,
306.0,0.4216105838616689,0.4216105838616689,306.0,0.4330690365442668,0.4330690365442668,,,,,,,,,,,,
307.0,0.444508691628774,0.444508691628774,307.0,0.43535696756116826,0.43535696756116826,,,,,,,,,,,,
308.0,0.41897711157798767,0.41897711157798767,308.0,0.4320809963645321,0.4320809963645321,,,,,,,,,,,,
309.0,0.44170041879018146,0.44170041879018146,309.0,0.434004880849662,0.434004880849662,,,,,,,,,,,,
310.0,0.428243488073349,0.428243488073349,310.0,0.43285260229439937,0.43285260229439937,,,,,,,,,,,,
311.0,0.42837363481521606,0.42837363481521606,311.0,0.4319568087985627,0.4319568087985627,,,,,,,,,,,,
312.0,0.4651499887307485,0.4651499887307485,312.0,0.43859544478499984,0.43859544478499984,,,,,,,,,,,,
313.0,0.42110827565193176,0.42110827565193176,313.0,0.43509801095838624,0.43509801095838624,,,,,,,,,,,,
314.0,0.43673282861709595,0.43673282861709595,314.0,0.4354249744901282,0.4354249744901282,,,,,,,,,,,,
315.0,0.41913166642189026,0.41913166642189026,315.0,0.4321663128764806,0.4321663128764806,,,,,,,,,,,,
316.0,0.4347163438796997,0.4347163438796997,316.0,0.43267631907712445,0.43267631907712445,,,,,,,,,,,,
317.0,0.42442476749420166,0.42442476749420166,317.0,0.43102600876053987,0.43102600876053987,,,,,,,,,,,,
318.0,0.41385021805763245,0.41385021805763245,318.0,0.4275908506199584,0.4275908506199584,,,,,,,,,,,,
319.0,0.4026416341463725,0.4026416341463725,319.0,0.4226010073252412,0.4226010073252412,,,,,,,,,,,,
320.0,0.41836970051129657,0.41836970051129657,320.0,0.42175474596245227,0.42175474596245227,,,,,,,,,,,,
321.0,0.4252037505308787,0.4252037505308787,321.0,0.4224445468761376,0.4224445468761376,,,,,,,,,,,,
322.0,0.44512975215911865,0.44512975215911865,322.0,0.4269815879327338,0.4269815879327338,,,,,,,,,,,,
323.0,0.4226548473040263,0.4226548473040263,323.0,0.42611623980699226,0.42611623980699226,,,,,,,,,,,,
324.0,0.43279512723286945,0.43279512723286945,324.0,0.42745201729216775,0.42745201729216775,,,,,,,,,,,,
325.0,0.41095711787541706,0.41095711787541706,325.0,0.42415303740881766,0.42415303740881766,,,,,,,,,,,,
326.0,0.44682440161705017,0.44682440161705017,326.0,0.42868731025046414,0.42868731025046414,,,,,,,,,,,,
327.0,0.4170374770959218,0.4170374770959218,327.0,0.4263573436195557,0.4263573436195557,,,,,,,,,,,,
328.0,0.42638758818308514,0.42638758818308514,328.0,0.4263633925322616,0.4263633925322616,,,,,,,,,,,,
329.0,0.407235066095988,0.407235066095988,329.0,0.4225377272450068,0.4225377272450068,,,,,,,,,,,,
330.0,0.43767701586087543,0.43767701586087543,330.0,0.42556558496818053,0.42556558496818053,,,,,,,,,,,,
331.0,0.42070528864860535,0.42070528864860535,331.0,0.42459352570426545,0.42459352570426545,,,,,,,,,,,,
332.0,0.4089912176132202,0.4089912176132202,332.0,0.4214730640860564,0.4214730640860564,,,,,,,,,,,,
333.0,0.4248617887496948,0.4248617887496948,333.0,0.4221508090187841,0.4221508090187841,,,,,,,,,,,,
334.0,0.4236893554528554,0.4236893554528554,334.0,0.4224585183055984,0.4224585183055984,,,,,,,,,,,,
335.0,0.4334494074185689,0.4334494074185689,335.0,0.4246566961281925,0.4246566961281925,,,,,,,,,,,,
336.0,0.44780243436495465,0.44780243436495465,336.0,0.4292858437755449,0.4292858437755449,,,,,,,,,,,,
337.0,0.4142562349637349,0.4142562349637349,337.0,0.42627992201318293,0.42627992201318293,,,,,,,,,,,,
338.0,0.4272879858811696,0.4272879858811696,338.0,0.4264815347867803,0.4264815347867803,,,,,,,,,,,,
339.0,0.41302154461542767,0.41302154461542767,339.0,0.4237895367525098,0.4237895367525098,,,,,,,,,,,,
340.0,0.4397981067498525,0.4397981067498525,340.0,0.42699125075197836,0.42699125075197836,,,,,,,,,,,,
341.0,0.40835581223169964,0.40835581223169964,341.0,0.42326416304792264,0.42326416304792264,,,,,,,,,,,,
342.0,0.43258055051167804,0.43258055051167804,342.0,0.42512744054067375,0.42512744054067375,,,,,,,,,,,,
343.0,0.4123876790205638,0.4123876790205638,343.0,0.4225794882366518,0.4225794882366518,,,,,,,,,,,,
344.0,0.41791024804115295,0.41791024804115295,344.0,0.421645640197552,0.421645640197552,,,,,,,,,,,,
345.0,0.4355859657128652,0.4355859657128652,345.0,0.42443370530061464,0.42443370530061464,,,,,,,,,,,,
346.0,0.44699904322624207,0.44699904322624207,346.0,0.4289467728857401,0.4289467728857401,,,,,,,,,,,,
347.0,0.43024295568466187,0.43024295568466187,347.0,0.4292060094455245,0.4292060094455245,,,,,,,,,,,,
348.0,0.47094738483428955,0.47094738483428955,348.0,0.4375542845232775,0.4375542845232775,,,,,,,,,,,,
349.0,0.4167804817358653,0.4167804817358653,349.0,0.43339952396579506,0.43339952396579506,,,,,,,,,,,,
350.0,0.42472679416338605,0.42472679416338605,350.0,0.4316649780053132,0.4316649780053132,,,,,,,,,,,,
351.0,0.46387021740277606,0.46387021740277606,351.0,0.4381060258848058,0.4381060258848058,,,,,,,,,,,,
352.0,0.42346415917078656,0.42346415917078656,352.0,0.4351776525420019,0.4351776525420019,,,,,,,,,,,,
353.0,0.40341564019521076,0.40341564019521076,353.0,0.4288252500726437,0.4288252500726437,,,,,,,,,,,,
354.0,0.4134059151013692,0.4134059151013692,354.0,0.4257413830783888,0.4257413830783888,,,,,,,,,,,,
355.0,0.46085094412167865,0.46085094412167865,355.0,0.43276329528704677,0.43276329528704677,,,,,,,,,,,,
356.0,0.43070165316263836,0.43070165316263836,356.0,0.4323509668621651,0.4323509668621651,,,,,,,,,,,,
357.0,0.4228364626566569,0.4228364626566569,357.0,0.4304480660210635,0.4304480660210635,,,,,,,,,,,,
358.0,0.42123475670814514,0.42123475670814514,358.0,0.42860540415847986,0.42860540415847986,,,,,,,,,,,,
359.0,0.4174521068731944,0.4174521068731944,359.0,0.4263747447014228,0.4263747447014228,,,,,,,,,,,,
360.0,0.4489962657292684,0.4489962657292684,360.0,0.43089904890699193,0.43089904890699193,,,,,,,,,,,,
361.0,0.40148597955703735,0.40148597955703735,361.0,0.425016435037001,0.425016435037001,,,,,,,,,,,,
362.0,0.42202745874722797,0.42202745874722797,362.0,0.42441863977904637,0.42441863977904637,,,,,,,,,,,,
363.0,0.4191400309403737,0.4191400309403737,363.0,0.4233629180113119,0.4233629180113119,,,,,,,,,,,,
364.0,0.43561433752377826,0.43561433752377826,364.0,0.4258132019138051,0.4258132019138051,,,,,,,,,,,,
365.0,0.40631266434987384,0.40631266434987384,365.0,0.4219130944010189,0.4219130944010189,,,,,,,,,,,,
366.0,0.42478785912195843,0.42478785912195843,366.0,0.4224880473452068,0.4224880473452068,,,,,,,,,,,,
367.0,0.46788012981414795,0.46788012981414795,367.0,0.431566463838995,0.431566463838995,,,,,,,,,,,,
368.0,0.40097955862681073,0.40097955862681073,368.0,0.42544908279655813,0.42544908279655813,,,,,,,,,,,,
369.0,0.39528794089953107,0.39528794089953107,369.0,0.41941685441715276,0.41941685441715276,,,,,,,,,,,,
370.0,0.4384789963563283,0.4384789963563283,370.0,0.4232292828049879,0.4232292828049879,,,,,,,,,,,,
371.0,0.4791124761104584,0.4791124761104584,371.0,0.43440592146608203,0.43440592146608203,,,,,,,,,,,,
372.0,0.412835955619812,0.412835955619812,372.0,0.430091928296828,0.430091928296828,,,,,,,,,,,,
373.0,0.407716025908788,0.407716025908788,373.0,0.42561674781922,0.42561674781922,,,,,,,,,,,,
374.0,0.39968080321947735,0.39968080321947735,374.0,0.42042955889927147,0.42042955889927147,,,,,,,,,,,,
375.0,0.42821618914604187,0.42821618914604187,375.0,0.4219868849486256,0.4219868849486256,,,,,,,,,,,,
376.0,0.43088318904240924,0.43088318904240924,376.0,0.4237661457673823,0.4237661457673823,,,,,,,,,,,,
377.0,0.4207431177298228,0.4207431177298228,377.0,0.4231615401598704,0.4231615401598704,,,,,,,,,,,,
378.0,0.42611007889111835,0.42611007889111835,378.0,0.42375124790611995,0.42375124790611995,,,,,,,,,,,,
379.0,0.4152629276116689,0.4152629276116689,379.0,0.42205358384722974,0.42205358384722974,,,,,,,,,,,,
380.0,0.41057605544726056,0.41057605544726056,380.0,0.41975807816723587,0.41975807816723587,,,,,,,,,,,,
381.0,0.4171379705270131,0.4171379705270131,381.0,0.41923405663919133,0.41923405663919133,,,,,,,,,,,,
382.0,0.4128017822901408,0.4128017822901408,382.0,0.4179476017693813,0.4179476017693813,,,,,,,,,,,,
383.0,0.4421520034472148,0.4421520034472148,383.0,0.422788482104948,0.422788482104948,,,,,,,,,,,,
384.0,0.4162302215894063,0.4162302215894063,384.0,0.42147683000183966,0.42147683000183966,,,,,,,,,,,,
385.0,0.42931241790453595,0.42931241790453595,385.0,0.42304394758237895,0.42304394758237895,,,,,,,,,,,,
386.0,0.43257802724838257,0.43257802724838257,386.0,0.4249507635155797,0.4249507635155797,,,,,,,,,,,,
387.0,0.45485858122507733,0.45485858122507733,387.0,0.4309323270574792,0.4309323270574792,,,,,,,,,,,,
388.0,0.41589439908663434,0.41589439908663434,388.0,0.4279247414633102,0.4279247414633102,,,,,,,,,,,,
389.0,0.4263647298018138,0.4263647298018138,389.0,0.42761273913101094,0.42761273913101094,,,,,,,,,,,,
390.0,0.4653436342875163,0.4653436342875163,390.0,0.435158918162312,0.435158918162312,,,,,,,,,,,,
391.0,0.43868668874104816,0.43868668874104816,391.0,0.43586447227805925,0.43586447227805925,,,,,,,,,,,,
392.0,0.43097878495852154,0.43097878495852154,392.0,0.4348873348141517,0.4348873348141517,,,,,,,,,,,,
393.0,0.4358290334542592,0.4358290334542592,393.0,0.4350756745421732,0.4350756745421732,,,,,,,,,,,,
394.0,0.40818066398302716,0.40818066398302716,394.0,0.42969667243034404,0.42969667243034404,,,,,,,,,,,,
395.0,0.4053225616614024,0.4053225616614024,395.0,0.4248218502765557,0.4248218502765557,,,,,,,,,,,,
396.0,0.4071052273114522,0.4071052273114522,396.0,0.4212785256835351,0.4212785256835351,,,,,,,,,,,,
397.0,0.3943978448708852,0.3943978448708852,397.0,0.4159023895210051,0.4159023895210051,,,,,,,,,,,,
398.0,0.40778372685114544,0.40778372685114544,398.0,0.41427865698703314,0.41427865698703314,,,,,,,,,,,,
399.0,0.41441433628400165,0.41441433628400165,399.0,0.4143057928464269,0.4143057928464269,,,,,,,,,,,,
400.0,0.4002211093902588,0.4002211093902588,400.0,0.41148885615519326,0.41148885615519326,,,,,,,,,,,,
401.0,0.4002308249473572,0.4002308249473572,401.0,0.40923724991362603,0.40923724991362603,,,,,,,,,,,,
402.0,0.42514288425445557,0.42514288425445557,402.0,0.41241837678179194,0.41241837678179194,,,,,,,,,,,,
403.0,0.44913270076115924,0.44913270076115924,403.0,0.4197612415776654,0.4197612415776654,,,,,,,,,,,,
404.0,0.4037599563598633,0.4037599563598633,404.0,0.416560984534105,0.416560984534105,,,,,,,,,,,,
405.0,0.3987791836261749,0.3987791836261749,405.0,0.413004624352519,0.413004624352519,,,,,,,,,,,,
406.0,0.40204597512880963,0.40204597512880963,406.0,0.41081289450777714,0.41081289450777714,,,,,,,,,,,,
407.0,0.41079102953275043,0.41079102953275043,407.0,0.4108085215127718,0.4108085215127718,,,,,,,,,,,,
408.0,0.45601359009742737,0.45601359009742737,408.0,0.4198495352297029,0.4198495352297029,,,,,,,,,,,,
409.0,0.3991605043411255,0.3991605043411255,409.0,0.41571172905198744,0.41571172905198744,,,,,,,,,,,,
410.0,0.42799506584803265,0.42799506584803265,410.0,0.41816839641119646,0.41816839641119646,,,,,,,,,,,,
411.0,0.3927424152692159,0.3927424152692159,411.0,0.41308320018280037,0.41308320018280037,,,,,,,,,,,,
412.0,0.4145836631457011,0.4145836631457011,412.0,0.41338329277538055,0.41338329277538055,,,,,,,,,,,,
413.0,0.4035164515177409,0.4035164515177409,413.0,0.4114099245238526,0.4114099245238526,,,,,,,,,,,,
414.0,0.4160868624846141,0.4160868624846141,414.0,0.4123453121160049,0.4123453121160049,,,,,,,,,,,,
415.0,0.409212330977122,0.409212330977122,415.0,0.41171871588822834,0.41171871588822834,,,,,,,,,,,,
416.0,0.39218514164288837,0.39218514164288837,416.0,0.4078120010391604,0.4078120010391604,,,,,,,,,,,,
417.0,0.4265768627325694,0.4265768627325694,417.0,0.41156497337784215,0.41156497337784215,,,,,,,,,,,,
418.0,0.42839712897936505,0.42839712897936505,418.0,0.41493140449814675,0.41493140449814675,,,,,,,,,,,,
419.0,0.40264328320821124,0.40264328320821124,419.0,0.4124737802401596,0.4124737802401596,,,,,,,,,,,,
420.0,0.40899508198102313,0.40899508198102313,420.0,0.41177804058833234,0.41177804058833234,,,,,,,,,,,,
421.0,0.4219646354516347,0.4219646354516347,421.0,0.4138153595609928,0.4138153595609928,,,,,,,,,,,,
422.0,0.43454734484354657,0.43454734484354657,422.0,0.41796175661750357,0.41796175661750357,,,,,,,,,,,,
423.0,0.3970446487267812,0.3970446487267812,423.0,0.4137783350393591,0.4137783350393591,,,,,,,,,,,,
424.0,0.41172630588213605,0.41172630588213605,424.0,0.41336792920791454,0.41336792920791454,,,,,,,,,,,,
425.0,0.4074060916900635,0.4074060916900635,425.0,0.41217556170434433,0.41217556170434433,,,,,,,,,,,,
426.0,0.4370785752932231,0.4370785752932231,426.0,0.41715616442212006,0.41715616442212006,,,,,,,,,,,,
427.0,0.3998567263285319,0.3998567263285319,427.0,0.41369627680340243,0.41369627680340243,,,,,,,,,,,,
428.0,0.4118946095307668,0.4118946095307668,428.0,0.41333594334887536,0.41333594334887536,,,,,,,,,,,,
429.0,0.4059743086496989,0.4059743086496989,429.0,0.41186361640904007,0.41186361640904007,,,,,,,,,,,,
430.0,0.39649780591328937,0.39649780591328937,430.0,0.4087904543098899,0.4087904543098899,,,,,,,,,,,,
431.0,0.4136042793591817,0.4136042793591817,431.0,0.4097532193197483,0.4097532193197483,,,,,,,,,,,,
432.0,0.4283066193262736,0.4283066193262736,432.0,0.4134638993210534,0.4134638993210534,,,,,,,,,,,,
433.0,0.4185497562090556,0.4185497562090556,433.0,0.4144810706986538,0.4144810706986538,,,,,,,,,,,,
434.0,0.3938376009464264,0.3938376009464264,434.0,0.41035237674820835,0.41035237674820835,,,,,,,,,,,,
435.0,0.3979998032251994,0.3979998032251994,435.0,0.4078818620436066,0.4078818620436066,,,,,,,,,,,,
436.0,0.4371667206287384,0.4371667206287384,436.0,0.413738833760633,0.413738833760633,,,,,,,,,,,,
437.0,0.39522319038709003,0.39522319038709003,437.0,0.41003570508592435,0.41003570508592435,,,,,,,,,,,,
438.0,0.40394041935602826,0.40394041935602826,438.0,0.4088166479399451,0.4088166479399451,,,,,,,,,,,,
439.0,0.39181963602701825,0.39181963602701825,439.0,0.40541724555735975,0.40541724555735975,,,,,,,,,,,,
440.0,0.40912720561027527,0.40912720561027527,440.0,0.40615923756794287,0.40615923756794287,,,,,,,,,,,,
441.0,0.39566083749135333,0.39566083749135333,441.0,0.404059557552625,0.404059557552625,,,,,,,,,,,,
442.0,0.4520561595757802,0.4520561595757802,442.0,0.4136588779572561,0.4136588779572561,,,,,,,,,,,,
443.0,0.41616220275561017,0.41616220275561017,443.0,0.4141595429169269,0.4141595429169269,,,,,,,,,,,,
444.0,0.3971206148465474,0.3971206148465474,444.0,0.410751757302851,0.410751757302851,,,,,,,,,,,,
445.0,0.41652878125508624,0.41652878125508624,445.0,0.41190716209329803,0.41190716209329803,,,,,,,,,,,,
446.0,0.4283304810523987,0.4283304810523987,446.0,0.41519182588511816,0.41519182588511816,,,,,,,,,,,,
447.0,0.4266735414663951,0.4266735414663951,447.0,0.41748816900137353,0.41748816900137353,,,,,,,,,,,,
448.0,0.4024205406506856,0.4024205406506856,448.0,0.41447464333123596,0.41447464333123596,,,,,,,,,,,,
449.0,0.41499508420626324,0.41499508420626324,449.0,0.41457873150624147,0.41457873150624147,,,,,,,,,,,,
450.0,0.41406987110773724,0.41406987110773724,450.0,0.4144769594265406,0.4144769594265406,,,,,,,,,,,,
451.0,0.4169025619824727,0.4169025619824727,451.0,0.41496207993772705,0.41496207993772705,,,,,,,,,,,,
452.0,0.4510333836078644,0.4510333836078644,452.0,0.4221763406717545,0.4221763406717545,,,,,,,,,,,,
453.0,0.4020412862300873,0.4020412862300873,453.0,0.4181493297834211,0.4181493297834211,,,,,,,,,,,,
454.0,0.41275965174039203,0.41275965174039203,454.0,0.4170713941748153,0.4170713941748153,,,,,,,,,,,,
455.0,0.39522180954615277,0.39522180954615277,455.0,0.4127014772490828,0.4127014772490828,,,,,,,,,,,,
456.0,0.4246470431486766,0.4246470431486766,456.0,0.41509059042900154,0.41509059042900154,,,,,,,,,,,,
457.0,0.42883363366127014,0.42883363366127014,457.0,0.41783919907545525,0.41783919907545525,,,,,,,,,,,,
458.0,0.41211768984794617,0.41211768984794617,458.0,0.41669489722995345,0.41669489722995345,,,,,,,,,,,,
459.0,0.4257587194442749,0.4257587194442749,459.0,0.4185076616728177,0.4185076616728177,,,,,,,,,,,,
460.0,0.40610771377881366,0.40610771377881366,460.0,0.4160276720940169,0.4160276720940169,,,,,,,,,,,,
461.0,0.4006411135196686,0.4006411135196686,461.0,0.4129503603791473,0.4129503603791473,,,,,,,,,,,,
462.0,0.41406787435213727,0.41406787435213727,462.0,0.4131738631737453,0.4131738631737453,,,,,,,,,,,,
463.0,0.40443940957387287,0.40443940957387287,463.0,0.4114269724537708,0.4114269724537708,,,,,,,,,,,,
464.0,0.42831995089848834,0.42831995089848834,464.0,0.41480556814271435,0.41480556814271435,,,,,,,,,,,,
465.0,0.4119086265563965,0.4119086265563965,465.0,0.4142261798254508,0.4142261798254508,,,,,,,,,,,,
466.0,0.3999636769294739,0.3999636769294739,466.0,0.4113736792462554,0.4113736792462554,,,,,,,,,,,,
467.0,0.43365710973739624,0.43365710973739624,467.0,0.4158303653444836,0.4158303653444836,,,,,,,,,,,,
468.0,0.4083859821160634,0.4083859821160634,468.0,0.4143414886987996,0.4143414886987996,,,,,,,,,,,,
469.0,0.4510764578978221,0.4510764578978221,469.0,0.42168848253860414,0.42168848253860414,,,,,,,,,,,,
470.0,0.41115110119183856,0.41115110119183856,470.0,0.419581006269251,0.419581006269251,,,,,,,,,,,,
471.0,0.4187384744485219,0.4187384744485219,471.0,0.41941249990510515,0.41941249990510515,,,,,,,,,,,,
472.0,0.41647172967592877,0.41647172967592877,472.0,0.4188243458592699,0.4188243458592699,,,,,,,,,,,,
473.0,0.40689924359321594,0.40689924359321594,473.0,0.41643932540605916,0.41643932540605916,,,,,,,,,,,,
474.0,0.43421632051467896,0.43421632051467896,474.0,0.4199947244277831,0.4199947244277831,,,,,,,,,,,,
475.0,0.40040775140126544,0.40040775140126544,475.0,0.4160773298224796,0.4160773298224796,,,,,,,,,,,,
476.0,0.4080686668554942,0.4080686668554942,476.0,0.4144755972290825,0.4144755972290825,,,,,,,,,,,,
477.0,0.444379727045695,0.444379727045695,477.0,0.42045642319240506,0.42045642319240506,,,,,,,,,,,,
478.0,0.4064762492974599,0.4064762492974599,478.0,0.417660388413416,0.417660388413416,,,,,,,,,,,,
479.0,0.4111435115337372,0.4111435115337372,479.0,0.4163570130374803,0.4163570130374803,,,,,,,,,,,,
480.0,0.4011481503645579,0.4011481503645579,480.0,0.4133152405028958,0.4133152405028958,,,,,,,,,,,,
481.0,0.3901731272538503,0.3901731272538503,481.0,0.40868681785308675,0.40868681785308675,,,,,,,,,,,,
482.0,0.4172629912694295,0.4172629912694295,482.0,0.4104020525363553,0.4104020525363553,,,,,,,,,,,,
483.0,0.4292331536610921,0.4292331536610921,483.0,0.41416827276130264,0.41416827276130264,,,,,,,,,,,,
484.0,0.4177624781926473,0.4177624781926473,484.0,0.4148871138475716,0.4148871138475716,,,,,,,,,,,,
485.0,0.43907421827316284,0.43907421827316284,485.0,0.41972453473268984,0.41972453473268984,,,,,,,,,,,,
486.0,0.417493869860967,0.417493869860967,486.0,0.4192784017583453,0.4192784017583453,,,,,,,,,,,,
487.0,0.42727576692899066,0.42727576692899066,487.0,0.4208778747924744,0.4208778747924744,,,,,,,,,,,,
488.0,0.39435452222824097,0.39435452222824097,488.0,0.41557320427962774,0.41557320427962774,,,,,,,,,,,,
489.0,0.42529816428820294,0.42529816428820294,489.0,0.4175181962813428,0.4175181962813428,,,,,,,,,,,,
490.0,0.4182242453098297,0.4182242453098297,490.0,0.4176594060870402,0.4176594060870402,,,,,,,,,,,,
491.0,0.4366344412167867,0.4366344412167867,491.0,0.42145441311298953,0.42145441311298953,,,,,,,,,,,,
492.0,0.4112260341644287,0.4112260341644287,492.0,0.4194087373232774,0.4194087373232774,,,,,,,,,,,,
493.0,0.4089234173297882,0.4089234173297882,493.0,0.4173116733245796,0.4173116733245796,,,,,,,,,,,,
494.0,0.4170677959918976,0.4170677959918976,494.0,0.4172628978580432,0.4172628978580432,,,,,,,,,,,,
