SC: R,SC: MAE,SC Test: R,SC Test: MAE,Time,Time:  R,Time:  MAE,Time: Test R,Time: Test MAE,Time SC: 0;: R,Time SC: 1: R,Time SC: 0 : MAE,Time SC: 1 : MAE,Time SC: 0; Test R,Time SC: 1; Test R,Time SC: 0; Test MAE,Time SC: 1; Test MAE,Time Increasing: 0 : R,Time Increasing: 1 : R,Time Increasing: 0 : MAE,Time Increasing: 1 : MAE,Time Increasing: 0; Test R,Time Increasing: 1; Test R,Time Increasing: 0; Test MAE,Time Increasing: 1; Test MAE,Use 1 : R,Use 2 : R,Use 3 : R,Use 1 : MAE,Use 2 : MAE,Use 3 : MAE,ED 1.0: SC 0; R,ED 1.0: SC 1; R,ED 2.0: SC 0; R,ED 3.0: SC 0; R,ED 4.0: SC 0; R,ED 5.0: SC 0; R,ED 9.0: SC 0; R,ED 11.0: SC 0; R,ED 15.0: SC 0; R,ED 18.0: SC 0; R,ED 31.0: SC 0; R,ED 1.0: SC 0; MAE,ED 1.0: SC 1; MAE,ED 2.0: SC 0; MAE,ED 3.0: SC 0; MAE,ED 4.0: SC 0; MAE,ED 5.0: SC 0; MAE,ED 9.0: SC 0; MAE,ED 11.0: SC 0; MAE,ED 15.0: SC 0; MAE,ED 18.0: SC 0; MAE,ED 31.0: SC 0; MAE
,,,,11.0,0.9764925986528397,0.3437342792749405,0.9743959605693817,0.3472801744937897,0.9813276678323746,0.9769792556762695,0.3054906725883484,0.32389894872903824,0.980607271194458,0.9823126643896103,0.26048311963677406,0.34067920595407486,0.9834929704666138,0.9769113510847092,0.31764066219329834,0.317996047437191,0.987381711602211,0.9789504408836365,0.24783606082201004,0.3652215003967285,0.977925643324852,0.9867335855960846,0.986708864569664,0.3191801831126213,0.34289902448654175,0.2568224109709263,0.9774883687496185,0.97740638256073,0.9867335855960846,0.986708864569664,0.9887706786394119,0.9819155335426331,0.9894078969955444,0.9694417417049408,0.9710884839296341,0.9806404411792755,0.9758565872907639,0.33109239488840103,0.3571414574980736,0.34289902448654175,0.2568224109709263,0.25493503734469414,0.35212283208966255,0.2553108334541321,0.37846557050943375,0.32477331906557083,0.23169729486107826,0.3048512414097786
,,,,12.0,0.9787335991859436,0.3269454315304756,0.9837621003389359,0.3243062049150467,0.9808055460453033,0.978524923324585,0.2988574132323265,0.2924739569425583,0.9912500083446503,0.9873829632997513,0.22247681766748428,0.22585489973425865,0.9820004403591156,0.9785964637994766,0.300333671271801,0.29320020228624344,0.9878332316875458,0.9908432960510254,0.2988968566060066,0.20761670917272568,0.9798308163881302,0.9782250821590424,0.9902820140123367,0.28847166895866394,0.41093283891677856,0.24676385521888733,0.9851570129394531,0.9907173365354538,0.9782250821590424,0.9902820140123367,0.9812162071466446,0.9834317862987518,0.9505199790000916,0.9886700510978699,0.9877200126647949,0.9980617761611938,0.9604924023151398,0.2596868723630905,0.29632022976875305,0.41093283891677856,0.24676385521888733,0.27844783663749695,0.29493408650159836,0.39683976769447327,0.24931273609399796,0.2005915716290474,0.17720795422792435,0.3615293875336647
,,,,13.0,0.9813083857297897,0.3089964762330055,0.9860410988330841,0.2689686119556427,0.9852367490530014,0.9779873043298721,0.302871972322464,0.3261386603116989,0.9875999093055725,0.9783831536769867,0.294892318546772,0.4375257343053818,0.9783497601747513,0.9815140068531036,0.30640043318271637,0.31855346262454987,0.9621463865041733,0.9854947179555893,0.3302382826805115,0.33378666639328003,0.980521023273468,0.9876541197299957,0.9814546853303909,0.31531595438718796,0.32327089458703995,0.4050809293985367,0.9690971225500107,0.9839659482240677,0.9876541197299957,0.9814546853303909,0.9865647852420807,0.9847490787506104,0.9713676869869232,0.9815266579389572,0.9818291366100311,0.9926321059465408,0.9857861250638962,0.3074983060359955,0.3221908360719681,0.32327089458703995,0.4050809293985367,0.2513735517859459,0.2672816440463066,0.40386760234832764,0.319040983915329,0.2934107407927513,0.31449100375175476,0.35134918987751007
,,,,14.0,0.9832492917776108,0.2935219705104828,0.9836535304784775,0.2742060013115406,0.9800488948822021,0.9791516959667206,0.29378294944763184,0.3378051593899727,0.9852276593446732,0.9790714830160141,0.30135897174477577,0.29298707097768784,0.986156553030014,0.9776828438043594,0.29248804599046707,0.32422827184200287,0.9695521891117096,0.9855390936136246,0.3441954404115677,0.27393222227692604,0.9782561212778091,0.9861170947551727,0.9904231131076813,0.31835608929395676,0.3210798650979996,0.3342692032456398,0.9716050326824188,0.98597551882267,0.9861170947551727,0.9904231131076813,0.9888146370649338,0.9671898931264877,0.9711607396602631,0.9810528457164764,0.9872209131717682,0.9825326800346375,0.960383728146553,0.35482317954301834,0.22879056632518768,0.3210798650979996,0.3342692032456398,0.2830670550465584,0.3383597433567047,0.39309796690940857,0.282746858894825,0.29796548187732697,0.20698293298482895,0.38026417046785355
,,,,15.0,0.98476842045784,0.28257253766059875,0.9580666720867157,0.40613123774528503,0.9785937666893005,0.9724174290895462,0.31421587616205215,0.34672606736421585,0.99516661465168,0.9454296976327896,0.16391237638890743,0.4359913095831871,0.9691870212554932,0.976209282875061,0.35570335388183594,0.32518014311790466,0.9169392436742783,0.9708651006221771,0.32406624406576157,0.34549348056316376,0.9781792461872101,0.928595706820488,0.9572364538908005,0.31654656678438187,0.4538646936416626,0.37839753180742264,0.9778294265270233,0.9689105153083801,0.928595706820488,0.9572364538908005,0.9754371494054794,0.9667428284883499,0.9891530126333237,0.9754215627908707,0.9861431270837784,0.9903645813465118,0.9889692813158035,0.3633749410510063,0.46898244321346283,0.4538646936416626,0.37839753180742264,0.28530918806791306,0.40416841953992844,0.2720608338713646,0.33085426688194275,0.32126127928495407,0.28778237476944923,0.24996085464954376
,,,,16.0,0.9860290884971619,0.2714640945196152,0.9873067289590836,0.2743740566074848,0.9854871779680252,0.9830452054738998,0.30235546827316284,0.3024720177054405,0.9936711490154266,0.979305624961853,0.21547193080186844,0.29848549515008926,0.987363651394844,0.983079195022583,0.29068364202976227,0.30535657703876495,0.987635537981987,0.9835412353277206,0.34160730987787247,0.27846433222293854,0.9838316887617111,0.9825364798307419,0.9868827909231186,0.30065545439720154,0.27378368377685547,0.4742295444011688,0.977498933672905,0.9864236563444138,0.9825364798307419,0.9868827909231186,0.9895514696836472,0.9895276874303818,0.9920451641082764,0.9845256805419922,0.9684957712888718,0.9919309765100479,0.9840543419122696,0.30330610275268555,0.2808747813105583,0.27378368377685547,0.4742295444011688,0.25866974890232086,0.26052697375416756,0.2800572067499161,0.24869153648614883,0.3598310127854347,0.28614451736211777,0.3647822439670563
,,,,17.0,0.9868110865354538,0.2634620666503906,0.9867545813322067,0.2850024923682213,0.9844005554914474,0.9777055084705353,0.2791808322072029,0.31865640729665756,0.9894959628582001,0.9889444261789322,0.30836430937051773,0.26503876596689224,0.9850099384784698,0.9788226187229156,0.27583078294992447,0.3139492943882942,0.9946906715631485,0.987996831536293,0.15566270239651203,0.29768580943346024,0.9805319607257843,0.9672093838453293,0.9899488985538483,0.2993999496102333,0.4288998320698738,0.25178447738289833,0.9828267097473145,0.9944327026605606,0.9672093838453293,0.9899488985538483,0.9919420033693314,0.9897826462984085,0.9772497862577438,0.9702013581991196,0.9796661585569382,0.9945799708366394,0.9643114656209946,0.273114912211895,0.20685508474707603,0.4288998320698738,0.25178447738289833,0.25431351736187935,0.25999483838677406,0.34232402592897415,0.3344943895936012,0.3076745793223381,0.19121234118938446,0.40917228162288666
,,,,18.0,0.9875455945730209,0.2564128525555134,0.9876427948474884,0.2577296309173107,0.9773561358451843,0.9807263612747192,0.29125910997390747,0.2956687659025192,0.9845928251743317,0.9760922938585281,0.3326490521430969,0.24032874405384064,0.9870097637176514,0.9768520295619965,0.2644309103488922,0.30207909643650055,0.9975898116827011,0.9731243699789047,0.1452358327805996,0.33165279775857925,0.9780393242835999,0.9930726587772369,0.9921202808618546,0.3073563054203987,0.1603170484304428,0.1763356551527977,0.9767017215490341,0.9638870507478714,0.9930726587772369,0.9921202808618546,0.9853207319974899,0.9894130080938339,0.9777829647064209,0.9745322018861771,0.9807889610528946,0.9967208653688431,0.9797161370515823,0.3402193710207939,0.3601555973291397,0.1603170484304428,0.1763356551527977,0.28468645364046097,0.28119806200265884,0.3415611609816551,0.33039212971925735,0.2652542069554329,0.20297042280435562,0.28775554895401
,,,,19.0,0.988058939576149,0.2510884553194046,0.9742214977741241,0.3998098522424698,0.9804323464632034,0.975371927022934,0.3146997317671776,0.3263273313641548,0.9925214648246765,0.9488973468542099,0.255228441208601,0.431189700961113,0.9792383164167404,0.9768749475479126,0.3396734371781349,0.3199020251631737,0.9860354363918304,0.9626868367195129,0.3488731384277344,0.37126325070858,0.9769061356782913,0.9770506024360657,0.9904725551605225,0.32466184347867966,0.45303215086460114,0.16887948662042618,0.9789196997880936,0.9943392723798752,0.9770506024360657,0.9904725551605225,0.9743891209363937,0.9864349663257599,0.982612818479538,0.9825825244188309,0.9465434402227402,0.9574258327484131,0.9849238842725754,0.32336531579494476,0.19441170245409012,0.45303215086460114,0.16887948662042618,0.37731094658374786,0.26646188274025917,0.3005246967077255,0.3533142954111099,0.31722426414489746,0.2764262780547142,0.338393896818161
,,,,20.0,0.9884164184331894,0.2454949952661991,0.9903579205274582,0.247694980353117,0.9812928438186646,0.9781388640403748,0.28056541085243225,0.3377050906419754,0.985642284154892,0.9801630526781082,0.3058178201317787,0.33630774170160294,0.9783482551574707,0.9797175228595734,0.34713757783174515,0.30629224330186844,0.9893932491540909,0.975965216755867,0.30876123532652855,0.3123186528682709,0.9801185131072998,0.9780963808298111,0.9714108854532242,0.3115031123161316,0.35085470229387283,0.5399360358715057,0.9760760813951492,0.9937609285116196,0.9780963808298111,0.9714108854532242,0.9761045426130295,0.972718819975853,0.983258843421936,0.9778416752815247,0.990615501999855,0.9927199184894562,0.9668778628110886,0.3966576159000397,0.23741301149129868,0.35085470229387283,0.5399360358715057,0.3272131681442261,0.3745691254734993,0.3452715501189232,0.33935345709323883,0.2307259365916252,0.2798795998096466,0.2725777104496956
,,,,21.0,0.9886418581008911,0.24223274737596512,0.9741714000701904,0.29829438030719757,0.988417461514473,0.9744156897068024,0.2783779054880142,0.34437549859285355,0.9918396174907684,0.958185002207756,0.35323598980903625,0.46248576790094376,0.9733173847198486,0.9815377295017242,0.3037171736359596,0.32231273502111435,0.9902911335229874,0.9714307188987732,0.40455327183008194,0.42529506981372833,0.9794658720493317,0.9841581135988235,0.9837918877601624,0.3198218420147896,0.2380470335483551,0.4054132401943207,0.9773274064064026,0.9773134142160416,0.9841581135988235,0.9837918877601624,0.9878840893507004,0.9853754639625549,0.9565669894218445,0.9736529141664505,0.9873666763305664,0.9927117824554443,0.9958918541669846,0.35133977979421616,0.33107995241880417,0.2380470335483551,0.4054132401943207,0.2558019161224365,0.25039321929216385,0.5087052583694458,0.3403695300221443,0.222684845328331,0.2787630409002304,0.22483835741877556
,,,,22.0,0.9889369755983353,0.23976903408765793,0.9711311608552933,0.3656627759337425,0.9808948934078217,0.9775106906890869,0.3045434430241585,0.31003567576408386,0.9839782863855362,0.9747874140739441,0.32348477840423584,0.3498810902237892,0.9832289963960648,0.977144181728363,0.3124600276350975,0.30571724474430084,0.9760474264621735,0.9797081053256989,0.264009203761816,0.3210362643003464,0.9769082218408585,0.9895015358924866,0.9933887422084808,0.3172331526875496,0.26596737280488014,0.20011071115732193,0.9851792305707932,0.9789207577705383,0.9895015358924866,0.9933887422084808,0.9788961559534073,0.9818160086870193,0.9907816797494888,0.9735854864120483,0.9463895112276077,0.9866101145744324,0.9887049943208694,0.25738103315234184,0.3848431706428528,0.26596737280488014,0.20011071115732193,0.27211737632751465,0.3237635865807533,0.21892566233873367,0.38563070446252823,0.45623641461133957,0.4493763819336891,0.24901079759001732
,,,,23.0,0.989104762673378,0.23923052847385406,0.9868746697902679,0.2906948998570442,0.9858066290616989,0.9787272065877914,0.23464973270893097,0.29325810819864273,0.9837802946567535,0.9723244607448578,0.23108848184347153,0.3570706248283386,0.9869213402271271,0.980254739522934,0.24872665479779243,0.2734625041484833,0.9804364889860153,0.9784087836742401,0.3479876145720482,0.31035613268613815,0.980183482170105,0.9926155060529709,0.988598108291626,0.2709841877222061,0.22925453260540962,0.21901418268680573,0.9673381745815277,0.9864741265773773,0.9926155060529709,0.988598108291626,0.9896817207336426,0.9916379898786545,0.9789802581071854,0.969542995095253,0.9833898097276688,0.9906021654605865,0.9790017008781433,0.2813900485634804,0.25940170139074326,0.22925453260540962,0.21901418268680573,0.2298671454191208,0.2364630363881588,0.34161508828401566,0.3181620389223099,0.4173206761479378,0.17400401085615158,0.23469653353095055
,,,,24.0,0.9891331940889359,0.239399965852499,0.9815485328435898,0.3018076419830322,0.9796235263347626,0.9825411140918732,0.3285471796989441,0.28188470751047134,0.9861786812543869,0.9883992224931717,0.2954593785107136,0.2750627286732197,0.9794316291809082,0.9823917150497437,0.3108416646718979,0.296213336288929,0.9902960807085037,0.9872937351465225,0.3424632325768471,0.26153551414608955,0.9819891154766083,0.9821623861789703,0.974869966506958,0.3002523332834244,0.25968582183122635,0.3934072405099869,0.9938683211803436,0.9883035719394684,0.9821623861789703,0.974869966506958,0.9796002358198166,0.9624400585889816,0.9824959337711334,0.9857332706451416,0.989295020699501,0.9845748692750931,0.9715891182422638,0.20538567006587982,0.29574698954820633,0.25968582183122635,0.3934072405099869,0.2976696342229843,0.3330434262752533,0.3406604155898094,0.2675590440630913,0.24116060882806778,0.5124013498425484,0.37998560070991516
,,,,25.0,0.9891797006130219,0.23954136297106743,0.984634280204773,0.30458907783031464,0.9778299182653427,0.9846481829881668,0.32144174724817276,0.28330086171627045,0.9745443314313889,0.9810603260993958,0.37634532898664474,0.29567717760801315,0.9905473291873932,0.9791007488965988,0.2468286119401455,0.3111734613776207,0.9868519157171249,0.9735807478427887,0.2909490689635277,0.35228344053030014,0.9811791181564331,0.9918747097253799,0.9914674013853073,0.30177710205316544,0.19259307906031609,0.31580185145139694,0.9941120445728302,0.9916146248579025,0.9918747097253799,0.9914674013853073,0.9643917828798294,0.9893638640642166,0.9899389743804932,0.9688584953546524,0.9837384521961212,0.9929322004318237,0.9775185734033585,0.21795033663511276,0.21308337524533272,0.19259307906031609,0.31580185145139694,0.3858635202050209,0.31276100873947144,0.22705723717808723,0.3539295271039009,0.27517303824424744,0.19781222566962242,0.3523612543940544
,,,,26.0,0.9892588555812836,0.23884925991296768,0.9515450596809387,0.5409099608659744,0.9842117577791214,0.9828932285308838,0.2769695818424225,0.2795432507991791,0.9811348021030426,0.9741696864366531,0.3552582487463951,0.3496205657720566,0.9759448170661926,0.9853627532720566,0.30461984872817993,0.2742598354816437,0.9705958962440491,0.9789005070924759,0.3411337025463581,0.35456863045692444,0.9825179129838943,0.9899708777666092,0.9944182485342026,0.29065661132335663,0.21743891388177872,0.2784227728843689,0.9848874658346176,0.9939806312322617,0.9899708777666092,0.9944182485342026,0.9708446562290192,0.9735444039106369,0.9728380739688873,0.986220046877861,0.9864324778318405,0.9902944713830948,0.9933835417032242,0.26874468103051186,0.20852648839354515,0.21743891388177872,0.2784227728843689,0.3977271690964699,0.3765384405851364,0.3556780219078064,0.23981811106204987,0.26301760971546173,0.22780315950512886,0.2252243086695671
,,,,27.0,0.9893582314252853,0.2376476190984249,0.9693753272294998,0.34893742948770523,0.9760745465755463,0.9762211889028549,0.27837928012013435,0.34861068427562714,0.9710341244935989,0.9815203696489334,0.3514326363801956,0.31895412504673004,0.9722771197557449,0.9776423424482346,0.35655251145362854,0.31020039319992065,0.9763456434011459,0.9780137538909912,0.3185151442885399,0.28807882964611053,0.9734540581703186,0.9948741495609283,0.9928393065929413,0.3297027498483658,0.281142670661211,0.2326848916709423,0.9760408252477646,0.9656790792942047,0.9948741495609283,0.9928393065929413,0.9791771024465561,0.9871599823236465,0.9673662334680557,0.9715270400047302,0.9702979326248169,0.9773699790239334,0.985228568315506,0.3411328196525574,0.29001589864492416,0.281142670661211,0.2326848916709423,0.26235539466142654,0.30455777794122696,0.39096689969301224,0.3407134562730789,0.5420054271817207,0.45087870955467224,0.29092511534690857
,,,,28.0,0.989390030503273,0.23821014910936356,0.9858715534210205,0.24615127965807915,0.9910126328468323,0.9789548516273499,0.22976600006222725,0.2822299599647522,0.9835392236709595,0.9730895608663559,0.2845095209777355,0.32257816195487976,0.9801864773035049,0.985900267958641,0.313519686460495,0.2519770823419094,0.9791859537363052,0.9783529192209244,0.29400138556957245,0.28898371383547783,0.9870211035013199,0.9708338677883148,0.9598135501146317,0.2517845220863819,0.35952049493789673,0.4158943444490433,0.9785853773355484,0.9922460168600082,0.9708338677883148,0.9598135501146317,0.9911340177059174,0.9823827743530273,0.9803988635540009,0.9839149564504623,0.9939352422952652,0.9953574389219284,0.9893710762262344,0.24624235183000565,0.23200838267803192,0.35952049493789673,0.4158943444490433,0.23228080570697784,0.28087250515818596,0.27055681496858597,0.2900336906313896,0.217293880879879,0.15121901035308838,0.25065992027521133
