SC Optimal MAE NN: R,SC Optimal R NN: R,SC Optimal MAE NN: MAE,SC Optimal R NN: MAE,Time Optimal MAE NN: R,Time Optimal R NN: R,Time Optimal MAE NN: MAE,Time Optimal R NN: MAE,Time SC: 0;  Optimal MAE NN: R,Time SC: 0;  Optimal R NN: R,Time SC: 1;  Optimal MAE NN: R,TIme SC: 1;  Optimal R NN: R,Time SC: 0;  Optimal MAE NN: MAE,Time SC: 0;  Optimal R NN: MAE,Time SC: 1;  Optimal MAE NN: MAE,Time SC: 1; Optimal R NN: MAE,Time Increasing: 0;  Optimal MAE NN: R,Time Increasing: 0;  Optimal R NN: R,Time Increasing: 1;  Optimal MAE NN: R,TIme Increasing: 1;  Optimal R NN: R,Time Increasing: 0;  Optimal MAE NN: MAE,Time Increasing: 0;  Optimal R NN: MAE,Time Increasing: 1;  Optimal MAE NN: MAE,Time Increasing: 1; Optimal R NN: MAE,Day 1;  Optimal R NN: R,Day 2;  Optimal R NN: R,Day 3;  Optimal R NN: R,Day 1;  Optimal MAE NN: R,Day 2;  Optimal MAE NN: R,Day 3;  Optimal MAE NN: R,Day 1;  Optimal R NN: MAE,Day 2;  Optimal R NN: MAE,Day 3;  Optimal R NN: MAE,Day 1;  Optimal MAE NN: MAE,Day 2;  Optimal MAE NN: MAE,Day 3;  Optimal MAE NN: MAE
,,,,0.646341681,0.646341681,1.702072173,1.702072173,0.466039725,0.466039725,0.670029685,0.670029685,1.632911742,1.632911742,1.737493247,1.737493247,0.47490605,0.47490605,0.668003291,0.668003291,1.711359859,1.711359859,1.578889817,1.578889817,0.624798238,0.824958876,0.607859559,0.624798238,0.824958876,0.607859559,1.536702126,2.561038315,1.681884617,1.536702126,2.561038315,1.681884617
,,,,0.629511341,0.629511341,1.990029156,1.990029156,0.400930233,0.400930233,0.687810928,0.687810928,2.018354863,2.018354863,1.979284942,1.979284942,0.105008822,0.105008822,0.691485524,0.691485524,2.294686735,2.294686735,1.903672189,1.903672189,0.545770824,0.892681122,0.66874367,0.545770824,0.892681122,0.66874367,1.807159692,2.289725006,2.445723116,1.807159692,2.289725006,2.445723116
,,,,0.638215244,0.638215244,1.899784744,1.899784744,0.550123304,0.550123304,0.671613052,0.671613052,1.904428273,1.904428273,1.979222715,1.979222715,0.399113588,0.399113588,0.68367444,0.68367444,1.773069263,1.773069263,1.850723416,1.850723416,0.65767622,0.950221479,0.646194741,0.65767622,0.950221479,0.646194741,1.729150891,2.564729452,2.701075435,1.729150891,2.564729452,2.701075435
,,,,0.530212872,0.530212872,1.959280223,1.959280223,0.291670863,0.291670863,0.610584795,0.610584795,1.897565901,1.897565901,1.8271119,1.8271119,0.373329446,0.373329446,0.59934552,0.59934552,1.826238066,1.826238066,1.84505561,1.84505561,0.473929256,0.902978048,0.623832002,0.473929256,0.902978048,0.623832002,1.860506624,2.832189143,2.746904075,1.860506624,2.832189143,2.746904075
,,,,0.590727016,0.590727016,1.623800457,1.623800457,0.332309552,0.332309552,0.660569251,0.660569251,1.659629852,1.659629852,1.780998528,1.780998528,0.513577856,0.513577856,0.617611289,0.617611289,1.774262011,1.774262011,1.666086078,1.666086078,0.515127935,0.815809146,0.598543778,0.515127935,0.815809146,0.598543778,1.49450776,2.697152317,2.010090351,1.49450776,2.697152317,2.010090351
,,,,0.575392842,0.575392842,2.095489621,2.095489621,0.324558906,0.324558906,0.622706696,0.622706696,1.976430237,1.976430237,2.021537125,2.021537125,0.496299595,0.496299595,0.604283005,0.604283005,2.090632617,2.090632617,1.98206073,1.98206073,0.574576318,0.695934316,0.621556543,0.574576318,0.695934316,0.621556543,1.919738263,2.519642651,2.061363578,1.919738263,2.519642651,2.061363578
,,,,0.673607722,0.673607722,1.723208189,1.723208189,0.416863091,0.416863091,0.714994997,0.714994997,1.480973542,1.480973542,1.977146238,1.977146238,0.452338807,0.452338807,0.700960636,0.700960636,1.625994742,1.625994742,1.690086931,1.690086931,0.666982427,0.806576394,0.59113951,0.666982427,0.806576394,0.59113951,1.572051436,2.529661357,2.182159901,1.572051436,2.529661357,2.182159901
,,,,0.64388898,0.64388898,1.848278642,1.848278642,0.476166852,0.476166852,0.693497956,0.693497956,1.802830487,1.802830487,1.864269406,1.864269406,0.569660328,0.569660328,0.709091231,0.709091231,2.278287828,2.278287828,1.792788714,1.792788714,0.647122502,0.708396825,0.619426116,0.647122502,0.708396825,0.619426116,1.641832381,2.088955581,1.322397292,1.641832381,2.088955581,1.322397292
,,,,0.593834847,0.593834847,1.921718776,1.921718776,0.233934617,0.233934617,0.656046405,0.656046405,1.692485094,1.692485094,2.073367596,2.073367596,0.386913776,0.386913776,0.62194103,0.62194103,2.181326926,2.181326926,1.782774031,1.782774031,0.55401957,0.728037096,0.619699009,0.55401957,0.728037096,0.619699009,1.747786492,2.847763836,2.711650252,1.747786492,2.847763836,2.711650252
,,,,0.554407924,0.554407924,2.045080602,2.045080602,0.331420289,0.331420289,0.644059509,0.644059509,2.338627696,2.338627696,1.942356676,1.942356676,0.672402039,0.672402039,0.537518308,0.537518308,1.864444613,1.864444613,2.146249235,2.146249235,0.561267078,0.753008202,0.609384701,0.561267078,0.753008202,0.609384701,1.82936728,2.283686101,2.330595374,1.82936728,2.283686101,2.330595374
,,,,0.528006636,0.528006636,1.912737846,1.912737846,0.418511167,0.418511167,0.589396715,0.589396715,1.728176773,1.728176773,2.054096341,2.054096341,0.379373834,0.379373834,0.604171842,0.604171842,2.002713233,2.002713233,1.7982077,1.7982077,0.538655713,0.809973203,0.626051372,0.538655713,0.809973203,0.626051372,1.475981891,2.653685749,2.530362725,1.475981891,2.653685749,2.530362725
,,,,0.478228398,0.478228398,1.928270519,1.928270519,0.361749366,0.361749366,0.515301839,0.515301839,1.776111096,1.776111096,2.040872037,2.040872037,0.237253085,0.237253085,0.546892554,0.546892554,1.854757547,1.854757547,1.97114259,1.97114259,0.463168673,0.785209201,0.597760934,0.463168673,0.785209201,0.597760934,1.76298961,2.869257629,2.237283289,1.76298961,2.869257629,2.237283289
,,,,0.495040208,0.495040208,1.842986703,1.842986703,0.291139789,0.291139789,0.634301409,0.634301409,1.953731418,1.953731418,1.756552339,1.756552339,0.101769394,0.101769394,0.476888001,0.476888001,2.172469378,2.172469378,1.788072854,1.788072854,0.373633191,0.761217609,0.604868717,0.373633191,0.761217609,0.604868717,1.66709885,2.828970671,2.188924432,1.66709885,2.828970671,2.188924432
,,,,0.601457968,0.601457968,1.685569912,1.685569912,0.496866539,0.496866539,0.607736647,0.607736647,1.475496054,1.475496054,1.897588313,1.897588313,0.50294967,0.50294967,0.644759089,0.644759089,1.895121515,1.895121515,1.688743412,1.688743412,0.569758147,0.876303002,0.586384054,0.569758147,0.876303002,0.586384054,1.608353734,1.984083295,2.349075675,1.608353734,1.984083295,2.349075675
,,,,0.664867133,0.664867133,1.865230083,1.865230083,0.656997636,0.656997636,0.646861479,0.646861479,1.631758988,1.631758988,2.045401156,2.045401156,0.558472618,0.558472618,0.66621916,0.66621916,1.439203233,1.439203233,1.905714452,1.905714452,0.69878462,0.727819032,0.61316851,0.69878462,0.727819032,0.61316851,1.656652629,2.504414082,2.131780863,1.656652629,2.504414082,2.131780863
,,,,0.549311444,0.549311444,1.650753677,1.650753677,0.266596127,0.266596127,0.634426981,0.634426981,1.813705385,1.813705385,1.599159658,1.599159658,-0.029339049,-0.029339049,0.619029954,0.619029954,1.849257559,1.849257559,1.64932546,1.64932546,0.539009482,0.945515379,0.586414808,0.539009482,0.945515379,0.586414808,1.527576655,2.209372938,2.239413202,1.527576655,2.209372938,2.239413202
,,,,0.529064938,0.529064938,1.814161062,1.814161062,0.459884882,0.459884882,0.525825821,0.525825821,1.82901901,1.82901901,1.878946066,1.878946066,0.303738669,0.303738669,0.540637307,0.540637307,1.414834827,1.414834827,1.863049507,1.863049507,0.500074998,0.836151756,0.5933397,0.500074998,0.836151756,0.5933397,1.574243218,2.536730587,2.555730343,1.574243218,2.536730587,2.555730343
,,,,0.560304388,0.560304388,2.035600722,2.035600722,0.444051251,0.444051251,0.578794368,0.578794368,1.70012024,1.70012024,2.101390362,2.101390362,0.400372811,0.400372811,0.572202876,0.572202876,1.812771142,1.812771142,2.033993214,2.033993214,0.527378276,0.791022174,0.611339032,0.527378276,0.791022174,0.611339032,1.903267354,2.460406959,2.299274862,1.903267354,2.460406959,2.299274862
,,,,0.550241068,0.550241068,2.020292819,2.020292819,0.308375619,0.308375619,0.56735298,0.56735298,1.797167778,1.797167778,2.351490676,2.351490676,0.319876298,0.319876298,0.575907782,0.575907782,1.970486611,1.970486611,2.041346252,2.041346252,0.522904605,0.838271685,0.600218857,0.522904605,0.838271685,0.600218857,1.854930907,2.649344862,2.3110286,1.854930907,2.649344862,2.3110286
,,,,0.583420888,0.583420888,1.802520931,1.802520931,0.522943355,0.522943355,0.612197831,0.612197831,1.807175368,1.807175368,1.992087662,1.992087662,0.487039968,0.487039968,0.594961181,0.594961181,2.041541398,2.041541398,1.734229386,1.734229386,0.583488658,0.751197997,0.592391613,0.583488658,0.751197997,0.592391613,1.825268388,2.063969523,2.164733052,1.825268388,2.063969523,2.164733052
,,,,0.529365912,0.529365912,1.835526258,1.835526258,0.514140286,0.514140286,0.535567842,0.535567842,1.748999119,1.748999119,2.030560851,2.030560851,0.315959364,0.315959364,0.568134144,0.568134144,2.080420732,2.080420732,1.765775412,1.765775412,0.528398171,0.717029847,0.595228329,0.528398171,0.717029847,0.595228329,1.715462565,2.563723743,2.391917944,1.715462565,2.563723743,2.391917944
,,,,0.547246829,0.547246829,1.964895695,1.964895695,0.15745751,0.15745751,0.652169824,0.652169824,1.952889949,1.952889949,1.772693336,1.772693336,0.551493511,0.551493511,0.585462168,0.585462168,2.078322172,2.078322172,1.758782238,1.758782238,0.554642871,0.830326751,0.599579648,0.554642871,0.830326751,0.599579648,1.843079537,2.41605854,2.45838511,1.843079537,2.41605854,2.45838511
,,,,0.381849803,0.381849803,2.166561186,2.166561186,0.266579244,0.266579244,0.441424213,0.441424213,1.914238989,1.914238989,1.941977233,1.941977233,0.287995592,0.287995592,0.446336135,0.446336135,2.172650576,2.172650576,2.074833572,2.074833572,0.381262518,0.832022801,0.602488853,0.381262518,0.832022801,0.602488853,1.953907609,2.343680084,2.520264804,1.953907609,2.343680084,2.520264804
,,,,0.486447632,0.486447632,1.795981288,1.795981288,0.275984399,0.275984399,0.57578893,0.57578893,1.575125754,1.575125754,1.899483532,1.899483532,0.316526249,0.316526249,0.532346062,0.532346062,1.614840806,1.614840806,1.897169739,1.897169739,0.501657963,0.518092245,0.584716264,0.501657963,0.518092245,0.584716264,1.694195271,2.755407274,1.857918978,1.694195271,2.755407274,1.857918978
,,,,0.503831029,0.503831029,1.866515547,1.866515547,0.462129183,0.462129183,0.526317753,0.526317753,1.770330101,1.770330101,1.762150407,1.762150407,0.319389366,0.319389366,0.567472368,0.567472368,2.063030213,2.063030213,1.648709327,1.648709327,0.517390847,0.860613748,0.612251645,0.517390847,0.860613748,0.612251645,1.704727232,3.115500987,2.319725454,1.704727232,3.115500987,2.319725454
,,,,0.500882097,0.500882097,2.059715569,2.059715569,0.406823754,0.406823754,0.531667307,0.531667307,1.700569898,1.700569898,2.115254581,2.115254581,0.402267285,0.402267285,0.552831098,0.552831098,2.117738187,2.117738187,2.04542613,2.04542613,0.499505222,0.897754356,0.594111181,0.499505222,0.897754356,0.594111181,1.931824625,2.87038821,2.369324982,1.931824625,2.87038821,2.369324982
,,,,0.556952119,0.556952119,1.760292858,1.760292858,0.456895389,0.456895389,0.596382976,0.596382976,2.056801021,2.056801021,1.983941704,1.983941704,0.402594209,0.402594209,0.626903489,0.626903489,1.630564034,1.630564034,1.859578639,1.859578639,0.574912429,0.762926485,0.587485033,0.574912429,0.762926485,0.587485033,1.852584153,2.250100553,2.081303835,1.852584153,2.250100553,2.081303835
,,,,0.421861649,0.421861649,2.057726622,2.057726622,0.357649095,0.357649095,0.42257496,0.42257496,1.719143182,1.719143182,2.125705481,2.125705481,0.164019208,0.164019208,0.496366352,0.496366352,2.068638325,2.068638325,1.860601008,1.860601008,0.382002376,0.915413916,0.599616416,0.382002376,0.915413916,0.599616416,1.901967645,2.807484269,2.549634755,1.901967645,2.807484269,2.549634755
,,,,0.487735428,0.487735428,1.905949891,1.905949891,0.454842299,0.454842299,0.502156861,0.502156861,1.634181559,1.634181559,2.109776318,2.109776318,-0.011005064,-0.011005064,0.525059633,0.525059633,2.305128753,2.305128753,1.883118331,1.883118331,0.476948157,0.864354193,0.603690304,0.476948157,0.864354193,0.603690304,1.553102791,3.234126389,2.408866048,1.553102791,3.234126389,2.408866048
,,,,0.531803228,0.531803228,1.724055499,1.724055499,0.439198561,0.439198561,0.598992072,0.598992072,1.722947985,1.722947985,1.735521644,1.735521644,0.222395148,0.222395148,0.606177211,0.606177211,1.926763803,1.926763803,1.656881869,1.656881869,0.518358819,0.899039045,0.590487106,0.518358819,0.899039045,0.590487106,1.590207756,3.159086704,2.436525464,1.590207756,3.159086704,2.436525464
,,,,0.535717003,0.535717003,1.807739049,1.807739049,0.418999583,0.418999583,0.619313762,0.619313762,1.818245113,1.818245113,1.90489763,1.90489763,0.240423553,0.240423553,0.616563395,0.616563395,2.152411759,2.152411759,1.777557194,1.777557194,0.532711193,0.524255782,0.560827076,0.532711193,0.524255782,0.560827076,1.66688621,3.339280546,2.63741231,1.66688621,3.339280546,2.63741231
,,,,0.4837294,0.4837294,1.905444562,1.905444562,0.432113968,0.432113968,0.527035587,0.527035587,1.878964275,1.878964275,1.977103651,1.977103651,0.234486882,0.234486882,0.594117761,0.594117761,2.301418245,2.301418245,1.760732472,1.760732472,0.515452951,0.907695845,0.593272835,0.515452951,0.907695845,0.593272835,1.755778432,2.907068133,2.666283429,1.755778432,2.907068133,2.666283429
,,,,0.485266186,0.485266186,1.899175376,1.899175376,0.43606244,0.43606244,0.518497005,0.518497005,1.768012196,1.768012196,2.013834864,2.013834864,0.192513131,0.192513131,0.436604753,0.436604753,2.051478922,2.051478922,1.780920744,1.780920744,0.49429433,0.499999955,0.503964663,0.49429433,0.499999955,0.503964663,1.803079009,2.592782259,2.93565172,1.803079009,2.592782259,2.93565172
