SC: R,SC: MAE,SC Test: R,SC Test: MAE,Time,Time:  R,Time:  MAE,Time: Test R,Time: Test MAE,Time SC: 0;: R,Time SC: 1: R,Time SC: 0 : MAE,Time SC: 1 : MAE,Time SC: 0; Test R,Time SC: 1; Test R,Time SC: 0; Test MAE,Time SC: 1; Test MAE,Time Increasing: 0 : R,Time Increasing: 1 : R,Time Increasing: 0 : MAE,Time Increasing: 1 : MAE,Time Increasing: 0; Test R,Time Increasing: 1; Test R,Time Increasing: 0; Test MAE,Time Increasing: 1; Test MAE,Use 1 : R,Use 2 : R,Use 3 : R,Use 1 : MAE,Use 2 : MAE,Use 3 : MAE,ED 1.0: SC 0; R,ED 1.0: SC 1; R,ED 2.0: SC 0; R,ED 3.0: SC 0; R,ED 4.0: SC 0; R,ED 6.0: SC 0; R,ED 11.0: SC 0; R,ED 15.0: SC 0; R,ED 18.0: SC 0; R,ED 31.0: SC 0; R,ED 34.0: SC 0; R,ED 1.0: SC 0; MAE,ED 1.0: SC 1; MAE,ED 2.0: SC 0; MAE,ED 3.0: SC 0; MAE,ED 4.0: SC 0; MAE,ED 6.0: SC 0; MAE,ED 11.0: SC 0; MAE,ED 15.0: SC 0; MAE,ED 18.0: SC 0; MAE,ED 31.0: SC 0; MAE,ED 34.0: SC 0; MAE
0.9696970134973526,0.40308548510074615,0.9799998998641968,0.32442285120487213,1.0,0.9060491025447845,0.8089271783828735,0.9858962148427963,0.2762705162167549,0.9794601947069168,0.9835307002067566,0.3060042932629585,0.33577466756105423,0.9762449413537979,0.9823535978794098,0.3479928970336914,0.40502214431762695,0.9783593714237213,0.981952890753746,0.3496880903840065,0.3113073855638504,0.9745609611272812,0.9798333495855331,0.43023062497377396,0.29121988266706467,0.9818581789731979,0.994383841753006,0.9721968472003937,0.3160344809293747,0.23127173632383347,0.4845398738980293,0.985687255859375,0.9802120327949524,0.994383841753006,0.9721968472003937,0.9799895286560059,0.9949729591608047,0.987652137875557,0.9869103282690048,0.9953114986419678,0.9903916269540787,0.9685260951519012,0.3446023240685463,0.3110841140151024,0.23127173632383347,0.4845398738980293,0.32237499579787254,0.17915435880422592,0.3048728033900261,0.29473594576120377,0.15255011804401875,0.23498518392443657,0.41333170235157013
0.9859371036291122,0.1848897486925125,0.9766770750284195,0.3226034939289093,2.0,0.9081936031579971,0.6763594150543213,0.97819484770298,0.38752997666597366,0.9795093834400177,0.9769604504108429,0.3420162796974182,0.3363606482744217,0.9874376356601715,0.9896212518215179,0.33205146342515945,0.2845376953482628,0.9842712730169296,0.9765369147062302,0.29675645381212234,0.35271427780389786,0.9906445294618607,0.9876828193664551,0.2302432581782341,0.3465299978852272,0.9791953563690186,0.9742535948753357,0.9724722057580948,0.33863382786512375,0.35804491490125656,0.3062935546040535,0.9424548745155334,0.9664787650108337,0.9742535948753357,0.9724722057580948,0.9854097068309784,0.9886726438999176,0.9899985939264297,0.9827581197023392,0.9952276349067688,0.9777550995349884,0.9862488061189651,0.4964873343706131,0.39427579939365387,0.35804491490125656,0.3062935546040535,0.4084656089544296,0.3330804258584976,0.2302795648574829,0.3589179068803787,0.27184997871518135,0.36269717663526535,0.24690528959035873
,,,,3.0,0.9185932874679565,0.6715293079614639,0.9883728921413422,0.21135130524635315,0.9845849871635437,0.9768039137125015,0.3015368655323982,0.34732048213481903,0.982556015253067,0.9931982904672623,0.32802237570285797,0.25327055156230927,0.9777645915746689,0.982382133603096,0.34348294883966446,0.3065025806427002,0.9963776469230652,0.9810368716716766,0.20925208181142807,0.27120641991496086,0.9835537075996399,0.9102185070514679,0.9811925143003464,0.30118466168642044,0.565369687974453,0.38931217044591904,0.9821945279836655,0.97276771068573,0.9102185070514679,0.9811925143003464,0.9843724071979523,0.9739223569631577,0.9886389076709747,0.975205197930336,0.9986128211021423,0.9919490367174149,0.9886440932750702,0.2917163148522377,0.3436206877231598,0.565369687974453,0.38931217044591904,0.26894741505384445,0.41196417063474655,0.2887420281767845,0.2693440690636635,0.1933192852884531,0.2577988915145397,0.29532139748334885
,,,,4.0,0.9364229589700699,0.5855735242366791,0.9718126952648163,0.4495631158351898,0.9811522662639618,0.9792309403419495,0.33097291737794876,0.3721886947751045,0.9820539951324463,0.9822652488946915,0.2942958250641823,0.372845783829689,0.9814560413360596,0.9805265814065933,0.33807334303855896,0.3637656196951866,0.9772893339395523,0.9825981855392456,0.3115561455488205,0.3296965956687927,0.9795409142971039,0.9862645417451859,0.9936610460281372,0.3566252440214157,0.34669727087020874,0.21810922399163246,0.9946402013301849,0.9717986881732941,0.9862645417451859,0.9936610460281372,0.9754877388477325,0.9982401877641678,0.9751187562942505,0.9669468551874161,0.9948075860738754,0.9854481816291809,0.9826844483613968,0.38056785613298416,0.41673508286476135,0.34669727087020874,0.21810922399163246,0.40224017202854156,0.18059111386537552,0.44592636823654175,0.463686041533947,0.32550664246082306,0.29383425414562225,0.34576447308063507
,,,,5.0,0.9458480477333069,0.5274996012449265,0.9835013151168823,0.34830524027347565,0.9760901480913162,0.9730916917324066,0.3093506544828415,0.33768756687641144,0.9887032955884933,0.9837149381637573,0.23368512466549873,0.2768244668841362,0.9599482268095016,0.9800382405519485,0.377150796353817,0.30988316237926483,0.9811091274023056,0.9885515570640564,0.6833638548851013,0.25391244515776634,0.9756173193454742,0.9764426797628403,0.9781077653169632,0.32320457696914673,0.3761010095477104,0.2070327214896679,0.9778891950845718,0.987714871764183,0.9764426797628403,0.9781077653169632,0.988359734416008,0.9910891056060791,0.9807110726833344,0.9710157364606857,0.9896398186683655,0.970515251159668,0.9598976671695709,0.49750860035419464,0.24067363888025284,0.3761010095477104,0.2070327214896679,0.25411511212587357,0.26628492772579193,0.34645990282297134,0.35182099789381027,0.2519492581486702,0.4009673520922661,0.447611004114151
,,,,6.0,0.9497655779123306,0.489377498626709,0.9756698310375214,0.28959164023399353,0.9815609306097031,0.9878553748130798,0.29987309873104095,0.24089818447828293,0.9724589735269547,0.9953534752130508,0.38300348818302155,0.18856045231223106,0.9816503822803497,0.984926387667656,0.31237301230430603,0.2643677443265915,0.9728602766990662,0.9878957271575928,0.4840036556124687,0.25565939024090767,0.9842171669006348,0.9914647042751312,0.9574038982391357,0.27649419754743576,0.2577008865773678,0.31091419234871864,0.9906903654336929,0.9752142131328583,0.9914647042751312,0.9574038982391357,0.9948010742664337,0.9886690974235535,0.9901315420866013,0.9886986017227173,0.9979144781827927,0.9824870973825455,0.9715912640094757,0.4012420251965523,0.2906075045466423,0.2577008865773678,0.31091419234871864,0.22600336745381355,0.33883635327219963,0.23506148904561996,0.14208686165511608,0.20536690205335617,0.3236745223402977,0.35192812234163284
,,,,7.0,0.9546868205070496,0.4642648696899414,0.978131964802742,0.3712090998888016,0.9820204973220825,0.9762739986181259,0.30307770520448685,0.31111427396535873,0.9690963625907898,0.9346359074115753,0.35774198919534683,0.5030037313699722,0.9783192127943039,0.9794430285692215,0.3387293815612793,0.2986513301730156,0.9812793284654617,0.9402161091566086,0.3371388837695122,0.4149043783545494,0.9790734201669693,0.99143186211586,0.9774896651506424,0.30610641092061996,0.2700665518641472,0.39417538046836853,0.9318299144506454,0.9844929128885269,0.99143186211586,0.9774896651506424,0.9874186515808105,0.9785267561674118,0.9845032691955566,0.9891886860132217,0.9548842757940292,0.980166956782341,0.9782161712646484,0.9136192500591278,0.30950450897216797,0.2700665518641472,0.39417538046836853,0.3198620229959488,0.30548444762825966,0.2752250172197819,0.17597238719463348,0.3831241503357887,0.21102098003029823,0.3686596676707268
,,,,8.0,0.9598521292209625,0.4552988335490227,0.9727249890565872,0.41236168146133423,0.9778878539800644,0.985002800822258,0.3219557851552963,0.3075678125023842,0.9882286787033081,0.9795294404029846,0.2225172482430935,0.46796049177646637,0.9801749736070633,0.9802549779415131,0.38113149255514145,0.3155527487397194,0.9949289858341217,0.9801739901304245,0.3024189621210098,0.3470442369580269,0.9793173968791962,0.9928966611623764,0.9907964468002319,0.3275701031088829,0.23038410767912865,0.27678028494119644,0.9826299846172333,0.9854758232831955,0.9928966611623764,0.9907964468002319,0.9685162752866745,0.977512925863266,0.9811540991067886,0.9898945987224579,0.9700912237167358,0.9929723292589188,0.9724992960691452,0.25051191076636314,0.2829657942056656,0.23038410767912865,0.27678028494119644,0.4075484275817871,0.3868900462985039,0.3678378090262413,0.24974195659160614,0.4100956469774246,0.20625494420528412,0.3742104172706604
,,,,9.0,0.9629726409912109,0.4247277155518532,0.9867291897535324,0.26161979883909225,0.9848225563764572,0.9708263874053955,0.3068946823477745,0.3589327409863472,0.9903492629528046,0.9712089449167252,0.28261127695441246,0.3243045285344124,0.9819767028093338,0.9783418774604797,0.3858190178871155,0.3133201077580452,0.9951610267162323,0.9856628179550171,0.3950347453355789,0.27604983001947403,0.9821460992097855,0.9770848602056503,0.9553095400333405,0.3096187114715576,0.43212511390447617,0.582144558429718,0.9935104101896286,0.9796233177185059,0.9770848602056503,0.9553095400333405,0.9940751045942307,0.9930944442749023,0.9530742466449738,0.9915219992399216,0.9930687099695206,0.9815114885568619,0.9823314100503922,0.18115611746907234,0.40321267396211624,0.43212511390447617,0.582144558429718,0.2126268893480301,0.3109181970357895,0.3940896764397621,0.18836693465709686,0.3146183043718338,0.3279280290007591,0.297645952552557
,,,,10.0,0.965802788734436,0.425434835255146,0.980975940823555,0.5859767943620682,0.965804398059845,0.9788984209299088,0.33909954875707626,0.3229650631546974,0.9883148670196533,0.9793445020914078,0.2769028805196285,0.3707887828350067,0.9815604537725449,0.9671834111213684,0.33476050198078156,0.3367753028869629,0.9875458776950836,0.9855315238237381,0.4035648703575134,0.2678360603749752,0.9698225855827332,0.9901023209095001,0.9697828888893127,0.34245025366544724,0.18829986825585365,0.36459028720855713,0.9844070374965668,0.9773004651069641,0.9901023209095001,0.9697828888893127,0.9789068400859833,0.9953950941562653,0.9791267812252045,0.9815283417701721,0.990267276763916,0.919123038649559,0.9772801846265793,0.28967999666929245,0.38266678899526596,0.18829986825585365,0.36459028720855713,0.3052023574709892,0.19566136226058006,0.2849712446331978,0.36091987788677216,0.2629297152161598,0.44645608961582184,0.34861987084150314
,,,,11.0,0.9691376984119415,0.38863328844308853,0.9813905954360962,0.25706805661320686,0.9644122272729874,0.9767684638500214,0.3978141099214554,0.33248428255319595,0.9626703411340714,0.9915226399898529,0.4016077145934105,0.2793491668999195,0.9663795232772827,0.9681946486234665,0.3485065624117851,0.3865084648132324,0.9469679743051529,0.9899843484163284,0.6028244495391846,0.2783374935388565,0.9657596349716187,0.9935856759548187,0.9942156076431274,0.38835109025239944,0.18957539275288582,0.3413890451192856,0.9890065044164658,0.9505904018878937,0.9935856759548187,0.9942156076431274,0.983251765370369,0.9740054905414581,0.9446239620447159,0.9874524921178818,0.9414374232292175,0.9784992337226868,0.9778423756361008,0.18594238348305225,0.4429241642355919,0.18957539275288582,0.3413890451192856,0.30235864594578743,0.38294517993927,0.4214113652706146,0.3404406011104584,0.9650811403989792,0.3355955705046654,0.39532847702503204
