SC Optimal MAE NN: R,SC Optimal R NN: R,SC Optimal MAE NN: MAE,SC Optimal R NN: MAE,Time Optimal MAE NN: R,Time Optimal R NN: R,Time Optimal MAE NN: MAE,Time Optimal R NN: MAE,Time SC: 0;  Optimal MAE NN: R,Time SC: 0;  Optimal R NN: R,Time SC: 1;  Optimal MAE NN: R,TIme SC: 1;  Optimal R NN: R,Time SC: 0;  Optimal MAE NN: MAE,Time SC: 0;  Optimal R NN: MAE,Time SC: 1;  Optimal MAE NN: MAE,Time SC: 1; Optimal R NN: MAE,Day 1;  Optimal R NN: R,Day 2;  Optimal R NN: R,Day 3;  Optimal R NN: R,Day 1;  Optimal MAE NN: R,Day 2;  Optimal MAE NN: R,Day 3;  Optimal MAE NN: R,Day 1;  Optimal R NN: MAE,Day 2;  Optimal R NN: MAE,Day 3;  Optimal R NN: MAE,Day 1;  Optimal MAE NN: MAE,Day 2;  Optimal MAE NN: MAE,Day 3;  Optimal MAE NN: MAE
,,,,0.9313244620958964,0.9313244620958964,0.709771970907847,0.709771970907847,0.9098746379216512,0.9098746379216512,0.9480168024698893,0.9480168024698893,0.7096941272417704,0.7096941272417704,0.7050124605496725,0.7050124605496725,0.9269548654556274,0.9672837853431702,0.9592476884524027,0.9269548654556274,0.9672837853431702,0.9592476884524027,0.7086509466171265,0.843512217203776,0.46718164285024005,0.7086509466171265,0.843512217203776,0.46718164285024005
,,,,0.9376687010129293,0.9376687010129293,0.6834262808163961,0.6834262808163961,0.9179502526919047,0.9179502526919047,0.9526233871777853,0.9526233871777853,0.6835102836290995,0.6835102836290995,0.6801911195119222,0.6801911195119222,0.933886190255483,0.9651804169019064,0.9647474884986877,0.933886190255483,0.9651804169019064,0.9647474884986877,0.6818468372027079,0.8331289688746134,0.41725656390190125,0.6818468372027079,0.8331289688746134,0.41725656390190125
,,,,0.9417762160301208,0.9417762160301208,0.6643601854642233,0.6643601854642233,0.9230220715204874,0.9230220715204874,0.9556890726089478,0.9556890726089478,0.651223619778951,0.651223619778951,0.6688963969548544,0.6688963969548544,0.9383097489674886,0.9636776248613993,0.9681543906529745,0.9383097489674886,0.9636776248613993,0.9681543906529745,0.6621660192807516,0.8242801427841187,0.3983333110809326,0.6621660192807516,0.8242801427841187,0.3983333110809326
,,,,0.9459575414657593,0.9459575414657593,0.6434875726699829,0.6434875726699829,0.9288130005200704,0.9288130005200704,0.958515465259552,0.958515465259552,0.6360558072725931,0.6360558072725931,0.6485450466473898,0.6485450466473898,0.9427459041277567,0.9656695127487183,0.9706606864929199,0.9427459041277567,0.9656695127487183,0.9706606864929199,0.6414006352424622,0.7944236397743225,0.5247794588406881,0.6414006352424622,0.7944236397743225,0.5247794588406881
,,,,0.9495776891708374,0.9495776891708374,0.6240416566530863,0.6240416566530863,0.9342347780863444,0.9342347780863444,0.9606506824493408,0.9606506824493408,0.6022946238517761,0.6022946238517761,0.6346729199091593,0.6346729199091593,0.9466409881909689,0.9687435428301493,0.9717740019162496,0.9466409881909689,0.9687435428301493,0.9717740019162496,0.6220805446306864,0.7609827121098837,0.3870367457469304,0.6220805446306864,0.7609827121098837,0.3870367457469304
,,,,0.9519068797429403,0.9519068797429403,0.6091543833414713,0.6091543833414713,0.9372066458066305,0.9372066458066305,0.9623773097991943,0.9623773097991943,0.5805377165476481,0.5805377165476481,0.6147209207216898,0.6147209207216898,0.9490665594736735,0.9720079898834229,0.9725786050160726,0.9490665594736735,0.9720079898834229,0.9725786050160726,0.6081443826357523,0.7229623595873514,0.5503730575243632,0.6081443826357523,0.7229623595873514,0.5503730575243632
,,,,0.9538753827412924,0.9538753827412924,0.5961488087972006,0.5961488087972006,0.939384937286377,0.939384937286377,0.9641819000244141,0.9641819000244141,0.5909347931543986,0.5909347931543986,0.5918599367141724,0.5918599367141724,0.9511357148488363,0.97482830286026,0.9725639422734579,0.9511357148488363,0.97482830286026,0.9725639422734579,0.5958667596181234,0.6797493696212769,0.4164283076922099,0.5958667596181234,0.6797493696212769,0.4164283076922099
,,,,0.9552895625432333,0.9552895625432333,0.5833624203999838,0.5833624203999838,0.9413363138834635,0.9413363138834635,0.9652922948201498,0.9652922948201498,0.5742157896359762,0.5742157896359762,0.578962524731954,0.578962524731954,0.9525038202603658,0.9769572416941324,0.9737406373023987,0.9525038202603658,0.9769572416941324,0.9737406373023987,0.5840252836545309,0.6406585574150085,0.5752706925074259,0.5840252836545309,0.6406585574150085,0.5752706925074259
,,,,0.9570221503575643,0.9570221503575643,0.5709605614344279,0.5709605614344279,0.9441038568814596,0.9441038568814596,0.9664977590243021,0.9664977590243021,0.5594165027141571,0.5594165027141571,0.5665146311124166,0.5665146311124166,0.9542930126190186,0.97870934009552,0.974734385808309,0.9542930126190186,0.97870934009552,0.974734385808309,0.5718226631482443,0.6123796900113424,0.40757394830385846,0.5718226631482443,0.6123796900113424,0.40757394830385846
,,,,0.958534320195516,0.958534320195516,0.5593061049779257,0.5593061049779257,0.9465941985448202,0.9465941985448202,0.967560609181722,0.967560609181722,0.5525980492432913,0.5525980492432913,0.5517178177833557,0.5517178177833557,0.9558379054069519,0.9800401131312052,0.9762839674949646,0.9558379054069519,0.9800401131312052,0.9762839674949646,0.5605506102244059,0.5807527601718903,0.720086415608724,0.5605506102244059,0.5807527601718903,0.720086415608724
,,,,0.9601839979489645,0.9601839979489645,0.5490134755770365,0.5490134755770365,0.949438214302063,0.949438214302063,0.9686764081319174,0.9686764081319174,0.5514129201571146,0.5514129201571146,0.5451126396656036,0.5451126396656036,0.9575734933217367,0.9814875920613607,0.9776086409886678,0.9575734933217367,0.9814875920613607,0.9776086409886678,0.5503512422243754,0.5545382698376974,0.4052704970041911,0.5503512422243754,0.5545382698376974,0.4052704970041911
,,,,0.9615809321403503,0.9615809321403503,0.5381334026654562,0.5381334026654562,0.9516264994939169,0.9516264994939169,0.9698492685953776,0.9698492685953776,0.5282857120037079,0.5282857120037079,0.5300172964731852,0.5300172964731852,0.959020992120107,0.9823883374532064,0.978849450747172,0.959020992120107,0.9823883374532064,0.978849450747172,0.5391000111897787,0.5279542803764343,0.5898950497309366,0.5391000111897787,0.5279542803764343,0.5898950497309366
,,,,0.9623706340789795,0.9623706340789795,0.5295967062314352,0.5295967062314352,0.9531071782112122,0.9531071782112122,0.9705009261767069,0.9705009261767069,0.5495923757553101,0.5495923757553101,0.5258278151353201,0.5258278151353201,0.9598706364631653,0.9817198316256205,0.9801618854204813,0.9598706364631653,0.9817198316256205,0.9801618854204813,0.5299953122933706,0.5196249882380167,0.45047398408253986,0.5299953122933706,0.5196249882380167,0.45047398408253986
,,,,0.9629387855529785,0.9629387855529785,0.5215321878592173,0.5215321878592173,0.954127828280131,0.954127828280131,0.9710177580515543,0.9710177580515543,0.5632963379224142,0.5632963379224142,0.5125308930873871,0.5125308930873871,0.9604950944582621,0.9811873634656271,0.9809530774752299,0.9604950944582621,0.9811873634656271,0.9809530774752299,0.5215316712856293,0.5126601954301199,0.6839352945486704,0.5215316712856293,0.5126601954301199,0.6839352945486704
,,,,0.9633389910062155,0.9633389910062155,0.5157772103945414,0.5157772103945414,0.9554255803426107,0.9554255803426107,0.9711046616236368,0.9711046616236368,0.519668847322464,0.519668847322464,0.5018036266167959,0.5018036266167959,0.9609904487927755,0.9803399840990702,0.9812437693277994,0.9609904487927755,0.9803399840990702,0.9812437693277994,0.5152076979478201,0.5106083254019419,0.43901466329892475,0.5152076979478201,0.5106083254019419,0.43901466329892475
,,,,0.9638283054033915,0.9638283054033915,0.5085501770178477,0.5085501770178477,0.9567454059918722,0.9567454059918722,0.9713316758473715,0.9713316758473715,0.5291914542516073,0.5291914542516073,0.5044246812661489,0.5044246812661489,0.9615566730499268,0.9797514081001282,0.9818197091420492,0.9615566730499268,0.9797514081001282,0.9818197091420492,0.5071503321329752,0.5145591100056967,0.43297173579533893,0.5071503321329752,0.5145591100056967,0.43297173579533893
,,,,0.964336633682251,0.964336633682251,0.502255936463674,0.502255936463674,0.9583554863929749,0.9583554863929749,0.9715366760889689,0.9715366760889689,0.5015943149725596,0.5015943149725596,0.4897654751936595,0.4897654751936595,0.9621919393539429,0.9797015388806661,0.9816708366076151,0.9621919393539429,0.9797015388806661,0.9816708366076151,0.4998582700888316,0.5128666460514069,0.4341041644414266,0.4998582700888316,0.5128666460514069,0.4341041644414266
,,,,0.9643494685490926,0.9643494685490926,0.500158945719401,0.500158945719401,0.9591406186421713,0.9591406186421713,0.9714946548144022,0.9714946548144022,0.5143769184748331,0.5143769184748331,0.49460772673288983,0.49460772673288983,0.9622694849967957,0.9789737661679586,0.9817860126495361,0.9622694849967957,0.9789737661679586,0.9817860126495361,0.4970243076483409,0.5198119084040324,0.5697806974252065,0.4970243076483409,0.5198119084040324,0.5697806974252065
,,,,0.9640842874844869,0.9640842874844869,0.5002156794071198,0.5002156794071198,0.9589558641115824,0.9589558641115824,0.9716052810351054,0.9716052810351054,0.503726045290629,0.503726045290629,0.4909505248069763,0.4909505248069763,0.9619184931119283,0.9791763424873352,0.9824475248654684,0.9619184931119283,0.9791763424873352,0.9824475248654684,0.4971403479576111,0.5194068849086761,0.7018305460611979,0.4971403479576111,0.5194068849086761,0.7018305460611979
,,,,0.9638354182243347,0.9638354182243347,0.5009710490703583,0.5009710490703583,0.9589455127716064,0.9589455127716064,0.9717309276262919,0.9717309276262919,0.5233854750792185,0.5233854750792185,0.49611754218737286,0.49611754218737286,0.9615790049235026,0.9791313211123148,0.9831835031509399,0.9615790049235026,0.9791313211123148,0.9831835031509399,0.498407115538915,0.5133541027704874,0.46511576573054,0.498407115538915,0.5133541027704874,0.46511576573054
,,,,0.963748554388682,0.963748554388682,0.5009239812692007,0.5009239812692007,0.9591406981150309,0.9591406981150309,0.972085158030192,0.972085158030192,0.5347691277662913,0.5347691277662913,0.48756885528564453,0.48756885528564453,0.9614265958468119,0.9792269865671793,0.9836128354072571,0.9614265958468119,0.9792269865671793,0.9836128354072571,0.4987162748972575,0.506146639585495,0.5307168463865916,0.4987162748972575,0.506146639585495,0.5307168463865916
,,,,0.9632442990938822,0.9632442990938822,0.5042193531990051,0.5042193531990051,0.9582347671190897,0.9582347671190897,0.9724995295206705,0.9724995295206705,0.5081863303979238,0.5081863303979238,0.4844319423039754,0.4844319423039754,0.9607386191685995,0.9800864656766256,0.9843737085660299,0.9607386191685995,0.9800864656766256,0.9843737085660299,0.5032982130845388,0.4919342001279195,0.5079908768335978,0.5032982130845388,0.4919342001279195,0.5079908768335978
,,,,0.9628846247990926,0.9628846247990926,0.5071620345115662,0.5071620345115662,0.9576852321624756,0.9576852321624756,0.9729548096656799,0.9729548096656799,0.5254363417625427,0.5254363417625427,0.48518691460291546,0.48518691460291546,0.960283100605011,0.9800901412963867,0.9851943453152975,0.960283100605011,0.9800901412963867,0.9851943453152975,0.5070084830125173,0.4856871763865153,0.5299258430798849,0.5070084830125173,0.4856871763865153,0.5299258430798849
,,,,0.9625751574834188,0.9625751574834188,0.5099961658318838,0.5099961658318838,0.9573165575663248,0.9573165575663248,0.9733002781867981,0.9733002781867981,0.5277181466420492,0.5277181466420492,0.481038361787796,0.481038361787796,0.9598636627197266,0.9800080259641012,0.9857659141222636,0.9598636627197266,0.9800080259641012,0.9857659141222636,0.5109355648358663,0.4822051028410594,0.44597811500231427,0.5109355648358663,0.4822051028410594,0.44597811500231427
,,,,0.9623726010322571,0.9623726010322571,0.5124193330605825,0.5124193330605825,0.9571781158447266,0.9571781158447266,0.9735888838768005,0.9735888838768005,0.5660414099693298,0.5660414099693298,0.48035985231399536,0.48035985231399536,0.9594892462094625,0.9807592630386353,0.9864023923873901,0.9594892462094625,0.9807592630386353,0.9864023923873901,0.5149297118186951,0.47046417991320294,0.4835363527139028,0.5149297118186951,0.47046417991320294,0.4835363527139028
,,,,0.9617590506871542,0.9617590506871542,0.5162237187226614,0.5162237187226614,0.9561639825503031,0.9561639825503031,0.9737053712209066,0.9737053712209066,0.547390858332316,0.547390858332316,0.48349563280741376,0.48349563280741376,0.9586838285128275,0.9812423388163248,0.9868202408154806,0.9586838285128275,0.9812423388163248,0.9868202408154806,0.5202257931232452,0.459107647339503,0.48302345474561054,0.5202257931232452,0.459107647339503,0.48302345474561054
,,,,0.9612743457158407,0.9612743457158407,0.5196551978588104,0.5196551978588104,0.9550187786420187,0.9550187786420187,0.9739886323610941,0.9739886323610941,0.5613953669865926,0.5613953669865926,0.4866103033224742,0.4866103033224742,0.95804895957311,0.9817597468694051,0.9872428774833679,0.95804895957311,0.9817597468694051,0.9872428774833679,0.5251215000947317,0.4450883169968923,0.5619660218556722,0.5251215000947317,0.4450883169968923,0.5619660218556722
,,,,0.9606161912282308,0.9606161912282308,0.5238871077696482,0.5238871077696482,0.9533051252365112,0.9533051252365112,0.9742222428321838,0.9742222428321838,0.5547590553760529,0.5547590553760529,0.4794817666212718,0.4794817666212718,0.9571999112764994,0.9825250109036764,0.9877047340075175,0.9571999112764994,0.9825250109036764,0.9877047340075175,0.5308884084224701,0.43573888142903644,0.3905986448129018,0.5308884084224701,0.43573888142903644,0.3905986448129018
,,,,0.9598140319188436,0.9598140319188436,0.5286242067813873,0.5286242067813873,0.9511859814325968,0.9511859814325968,0.9744879206021627,0.9744879206021627,0.5665698349475861,0.5665698349475861,0.48231011629104614,0.48231011629104614,0.9561608632405599,0.9833734432856241,0.9887500603993734,0.9561608632405599,0.9833734432856241,0.9887500603993734,0.5373769203821818,0.4221835931142171,0.6006446580092112,0.5373769203821818,0.4221835931142171,0.6006446580092112
,,,,0.9587622086207072,0.9587622086207072,0.5363481044769287,0.5363481044769287,0.9486642877260844,0.9486642877260844,0.9745530486106873,0.9745530486106873,0.6211218237876892,0.6211218237876892,0.48505892356236774,0.48505892356236774,0.9549261331558228,0.9839347799619039,0.9891484181086222,0.9549261331558228,0.9839347799619039,0.9891484181086222,0.5462900002797445,0.41972872614860535,0.5851998130480448,0.5462900002797445,0.41972872614860535,0.5851998130480448
,,,,0.9576530257860819,0.9576530257860819,0.543314258257548,0.543314258257548,0.9466520746548971,0.9466520746548971,0.9742480913798014,0.9742480913798014,0.6068518360455831,0.6068518360455831,0.48974217971165973,0.48974217971165973,0.9536150495211283,0.9845991134643555,0.9895816842714945,0.9536150495211283,0.9845991134643555,0.9895816842714945,0.5545018116633097,0.41395168006420135,0.3770785729090373,0.5545018116633097,0.41395168006420135,0.3770785729090373
,,,,0.9567010005315145,0.9567010005315145,0.5498265822728475,0.5498265822728475,0.9444048802057902,0.9444048802057902,0.9741382002830505,0.9741382002830505,0.6484797199567159,0.6484797199567159,0.484245240688324,0.484245240688324,0.9524697661399841,0.9852818250656128,0.9903878569602966,0.9524697661399841,0.9852818250656128,0.9903878569602966,0.5626047054926554,0.4082760413487752,0.33844124774138135,0.5626047054926554,0.4082760413487752,0.33844124774138135
,,,,0.9556072155634562,0.9556072155634562,0.5582336982091268,0.5582336982091268,0.9417664607365926,0.9417664607365926,0.974057932694753,0.974057932694753,0.6417713363965353,0.6417713363965353,0.48941144347190857,0.48941144347190857,0.9512423475583395,0.9850602547327677,0.9906044999758402,0.9512423475583395,0.9850602547327677,0.9906044999758402,0.571984052658081,0.4114790161450704,0.5019810199737549,0.571984052658081,0.4114790161450704,0.5019810199737549
,,,,0.9545096357663473,0.9545096357663473,0.5689381758371989,0.5689381758371989,0.9390813112258911,0.9390813112258911,0.9739259084065756,0.9739259084065756,0.6325880686442057,0.6325880686442057,0.5006343225638071,0.5006343225638071,0.9500237107276917,0.984982411066691,0.9908996820449829,0.9500237107276917,0.984982411066691,0.9908996820449829,0.5834670464197794,0.41768986980120343,0.4821661909421285,0.5834670464197794,0.41768986980120343,0.4821661909421285
,,,,0.9529621005058289,0.9529621005058289,0.5818058053652445,0.5818058053652445,0.9353946646054586,0.9353946646054586,0.973659892876943,0.973659892876943,0.6468713283538818,0.6468713283538818,0.49971075852711994,0.49971075852711994,0.948335071404775,0.9847097794214884,0.9910444815953573,0.948335071404775,0.9847097794214884,0.9910444815953573,0.5967411200205485,0.435224508245786,0.3394667903582255,0.5967411200205485,0.435224508245786,0.3394667903582255
,,,,0.9513808687527975,0.9513808687527975,0.596585730711619,0.596585730711619,0.9315146605173746,0.9315146605173746,0.9734755158424377,0.9734755158424377,0.7083509167035421,0.7083509167035421,0.5070740878582001,0.5070740878582001,0.9466270009676615,0.9841665426890055,0.9909640351931254,0.9466270009676615,0.9841665426890055,0.9909640351931254,0.6118095914522806,0.4549110432465871,0.30910343925158185,0.6118095914522806,0.4549110432465871,0.30910343925158185
,,,,0.949323852856954,0.949323852856954,0.6133341391881307,0.6133341391881307,0.9270599683125814,0.9270599683125814,0.973032534122467,0.973032534122467,0.7078345417976379,0.7078345417976379,0.5132487416267395,0.5132487416267395,0.944409191608429,0.983567992846171,0.9908822576204935,0.944409191608429,0.983567992846171,0.9908822576204935,0.6289341648419698,0.4781445066134135,0.3464207053184509,0.6289341648419698,0.4781445066134135,0.3464207053184509
,,,,0.9472842812538147,0.9472842812538147,0.6308228770891825,0.6308228770891825,0.9224324822425842,0.9224324822425842,0.9726329247156779,0.9726329247156779,0.7105927069981893,0.7105927069981893,0.5293161372343699,0.5293161372343699,0.9422297875086466,0.9826650818188986,0.9908459583918253,0.9422297875086466,0.9826650818188986,0.9908459583918253,0.6464347441991171,0.5046053429444631,0.4376713037490845,0.6464347441991171,0.5046053429444631,0.4376713037490845
,,,,0.9450823465983073,0.9450823465983073,0.6488345066706339,0.6488345066706339,0.9172970056533813,0.9172970056533813,0.9722509980201721,0.9722509980201721,0.7370819052060446,0.7370819052060446,0.5468652049700419,0.5468652049700419,0.939920703570048,0.9817986289660136,0.990246593952179,0.939920703570048,0.9817986289660136,0.990246593952179,0.6643638610839844,0.5337283412615458,0.34970492124557495,0.6643638610839844,0.5337283412615458,0.34970492124557495
,,,,0.9428532719612122,0.9428532719612122,0.666737953821818,0.666737953821818,0.9124385317166647,0.9124385317166647,0.9717374444007874,0.9717374444007874,0.7867156267166138,0.7867156267166138,0.5515687664349874,0.5515687664349874,0.9375724395116171,0.980948289235433,0.9900304476420084,0.9375724395116171,0.980948289235433,0.9900304476420084,0.6817316810290018,0.5631269216537476,0.5101531346638998,0.6817316810290018,0.5631269216537476,0.5101531346638998
