"Real NN 0 for Spin Coating,0; Days Elapsed,0 - All data","Predicted NN 0 for Spin Coating,0; Days Elapsed,0 - All data","Real NN 1 for Spin Coating,0; Days Elapsed,0 - All data","Predicted NN 1 for Spin Coating,0; Days Elapsed,0 - All data","Real NN 2 for Spin Coating,0; Days Elapsed,0 - All data","Predicted NN 2 for Spin Coating,0; Days Elapsed,0 - All data","Real NN 3 for Spin Coating,0; Days Elapsed,0 - All data","Predicted NN 3 for Spin Coating,0; Days Elapsed,0 - All data","Averages for Spin Coating,0; Days Elapsed,0","Real NN 0 for Spin Coating,0; Days Elapsed,1 - All data","Predicted NN 0 for Spin Coating,0; Days Elapsed,1 - All data","Real NN 1 for Spin Coating,0; Days Elapsed,1 - All data","Predicted NN 1 for Spin Coating,0; Days Elapsed,1 - All data","Real NN 2 for Spin Coating,0; Days Elapsed,1 - All data","Predicted NN 2 for Spin Coating,0; Days Elapsed,1 - All data","Real NN 3 for Spin Coating,0; Days Elapsed,1 - All data","Predicted NN 3 for Spin Coating,0; Days Elapsed,1 - All data","Averages for Spin Coating,0; Days Elapsed,1","Real NN 0 for Spin Coating,1; Days Elapsed,0 - All data","Predicted NN 0 for Spin Coating,1; Days Elapsed,0 - All data","Real NN 1 for Spin Coating,1; Days Elapsed,0 - All data","Predicted NN 1 for Spin Coating,1; Days Elapsed,0 - All data","Real NN 2 for Spin Coating,1; Days Elapsed,0 - All data","Predicted NN 2 for Spin Coating,1; Days Elapsed,0 - All data","Real NN 3 for Spin Coating,1; Days Elapsed,0 - All data","Predicted NN 3 for Spin Coating,1; Days Elapsed,0 - All data","Averages for Spin Coating,1; Days Elapsed,0","Real NN 0 for Spin Coating,2; Days Elapsed,0 - All data","Predicted NN 0 for Spin Coating,2; Days Elapsed,0 - All data","Real NN 1 for Spin Coating,2; Days Elapsed,0 - All data","Predicted NN 1 for Spin Coating,2; Days Elapsed,0 - All data","Real NN 2 for Spin Coating,2; Days Elapsed,0 - All data","Predicted NN 2 for Spin Coating,2; Days Elapsed,0 - All data","Real NN 3 for Spin Coating,2; Days Elapsed,0 - All data","Predicted NN 3 for Spin Coating,2; Days Elapsed,0 - All data","Averages for Spin Coating,2; Days Elapsed,0","Real NN 0 for Spin Coating,3; Days Elapsed,0 - All data","Predicted NN 0 for Spin Coating,3; Days Elapsed,0 - All data","Real NN 1 for Spin Coating,3; Days Elapsed,0 - All data","Predicted NN 1 for Spin Coating,3; Days Elapsed,0 - All data","Real NN 2 for Spin Coating,3; Days Elapsed,0 - All data","Predicted NN 2 for Spin Coating,3; Days Elapsed,0 - All data","Real NN 3 for Spin Coating,3; Days Elapsed,0 - All data","Predicted NN 3 for Spin Coating,3; Days Elapsed,0 - All data","Averages for Spin Coating,3; Days Elapsed,0","Real NN 0 for Spin Coating,4; Days Elapsed,0 - All data","Predicted NN 0 for Spin Coating,4; Days Elapsed,0 - All data","Real NN 1 for Spin Coating,4; Days Elapsed,0 - All data","Predicted NN 1 for Spin Coating,4; Days Elapsed,0 - All data","Real NN 2 for Spin Coating,4; Days Elapsed,0 - All data","Predicted NN 2 for Spin Coating,4; Days Elapsed,0 - All data","Real NN 3 for Spin Coating,4; Days Elapsed,0 - All data","Predicted NN 3 for Spin Coating,4; Days Elapsed,0 - All data","Averages for Spin Coating,4; Days Elapsed,0","Real NN 0 for Spin Coating,5; Days Elapsed,0 - All data","Predicted NN 0 for Spin Coating,5; Days Elapsed,0 - All data","Real NN 1 for Spin Coating,5; Days Elapsed,0 - All data","Predicted NN 1 for Spin Coating,5; Days Elapsed,0 - All data","Real NN 2 for Spin Coating,5; Days Elapsed,0 - All data","Predicted NN 2 for Spin Coating,5; Days Elapsed,0 - All data","Real NN 3 for Spin Coating,5; Days Elapsed,0 - All data","Predicted NN 3 for Spin Coating,5; Days Elapsed,0 - All data","Averages for Spin Coating,5; Days Elapsed,0","Real NN 0 for Spin Coating,6; Days Elapsed,0 - All data","Predicted NN 0 for Spin Coating,6; Days Elapsed,0 - All data","Real NN 1 for Spin Coating,6; Days Elapsed,0 - All data","Predicted NN 1 for Spin Coating,6; Days Elapsed,0 - All data","Real NN 2 for Spin Coating,6; Days Elapsed,0 - All data","Predicted NN 2 for Spin Coating,6; Days Elapsed,0 - All data","Real NN 3 for Spin Coating,6; Days Elapsed,0 - All data","Predicted NN 3 for Spin Coating,6; Days Elapsed,0 - All data","Averages for Spin Coating,6; Days Elapsed,0","Real NN 0 for Spin Coating,7; Days Elapsed,0 - All data","Predicted NN 0 for Spin Coating,7; Days Elapsed,0 - All data","Real NN 1 for Spin Coating,7; Days Elapsed,0 - All data","Predicted NN 1 for Spin Coating,7; Days Elapsed,0 - All data","Real NN 2 for Spin Coating,7; Days Elapsed,0 - All data","Predicted NN 2 for Spin Coating,7; Days Elapsed,0 - All data","Real NN 3 for Spin Coating,7; Days Elapsed,0 - All data","Predicted NN 3 for Spin Coating,7; Days Elapsed,0 - All data","Averages for Spin Coating,7; Days Elapsed,0","Real NN 0 for Spin Coating,8; Days Elapsed,0 - All data","Predicted NN 0 for Spin Coating,8; Days Elapsed,0 - All data","Real NN 1 for Spin Coating,8; Days Elapsed,0 - All data","Predicted NN 1 for Spin Coating,8; Days Elapsed,0 - All data","Real NN 2 for Spin Coating,8; Days Elapsed,0 - All data","Predicted NN 2 for Spin Coating,8; Days Elapsed,0 - All data","Real NN 3 for Spin Coating,8; Days Elapsed,0 - All data","Predicted NN 3 for Spin Coating,8; Days Elapsed,0 - All data","Averages for Spin Coating,8; Days Elapsed,0","Real NN 0 for Spin Coating,9; Days Elapsed,0 - All data","Predicted NN 0 for Spin Coating,9; Days Elapsed,0 - All data","Real NN 1 for Spin Coating,9; Days Elapsed,0 - All data","Predicted NN 1 for Spin Coating,9; Days Elapsed,0 - All data","Real NN 2 for Spin Coating,9; Days Elapsed,0 - All data","Predicted NN 2 for Spin Coating,9; Days Elapsed,0 - All data","Real NN 3 for Spin Coating,9; Days Elapsed,0 - All data","Predicted NN 3 for Spin Coating,9; Days Elapsed,0 - All data","Averages for Spin Coating,9; Days Elapsed,0"
7.44,8.051626205444336,7.44,7.756947040557861,7.44,8.421733856201172,7.44,7.5640058517456055,7.948578238487244,0.95,0.9346843957901001,0.95,0.9902496337890625,0.95,0.9850836992263794,0.95,0.9857637286186218,0.973945364356041,,,,,,,,,,,,,,,,,,,0.69,0.7162862420082092,0.69,0.29048192501068115,0.69,0.746506929397583,0.69,0.5493709444999695,0.5756615102291107,,,,,,,,,,7.62,6.55592155456543,7.62,5.543601989746094,7.62,7.087116241455078,7.62,7.142137050628662,6.582194209098816,4.43,4.34225606918335,4.43,3.8887829780578613,4.43,4.322351455688477,4.43,4.155350208282471,4.1771851778030396,,,,,,,,,,5.52,5.510326862335205,5.52,5.912198543548584,5.52,5.725900173187256,5.52,6.034388065338135,5.795703411102295,7.89,8.105708122253418,7.89,8.049606323242188,7.89,8.10627269744873,7.89,7.786295413970947,8.01197063922882
6.06,1.0133171081542969,6.06,5.428452968597412,6.06,7.593484878540039,6.06,6.914241313934326,5.2373740673065186,0.95,0.9923954010009766,0.95,0.9707841873168945,0.95,0.970996081829071,0.95,0.8781874179840088,0.9530907720327377,,,,,,,,,,,,,,,,,,,0.78,1.110470175743103,0.78,1.1170674562454224,0.78,0.8814307451248169,0.78,1.3115227222442627,1.1051227748394012,,,,,,,,,,4.75,4.742136001586914,4.75,4.040334224700928,4.75,4.840204238891602,4.75,5.007119655609131,4.6574485301971436,0.95,0.8830764293670654,0.95,1.1265428066253662,0.95,0.9890967011451721,0.95,0.8552700281143188,0.9634964913129807,,,,,,,,,,0.7,0.7859970331192017,0.7,0.6445245742797852,0.7,0.7311681509017944,0.7,0.8786479234695435,0.7600844204425812,6.26,6.386419296264648,6.26,6.21898078918457,6.26,7.27028751373291,6.26,6.389118671417236,6.566201567649841
,,,,,,,,,4.29,4.583700656890869,4.29,4.59602689743042,4.29,5.319983005523682,4.29,4.2542405128479,4.688487768173218,,,,,,,,,,,,,,,,,,,0.88,1.0269486904144287,0.88,1.1272027492523193,0.88,1.39583420753479,0.88,0.7845210433006287,1.0836266726255417,,,,,,,,,,0.84,0.854006290435791,0.84,0.8804289102554321,0.84,1.0958592891693115,0.84,0.7190529108047485,0.8873368501663208,6.15,5.734899520874023,6.15,5.832830429077148,6.15,6.172666072845459,6.15,6.058634281158447,5.9497575759887695,,,,,,,,,,6.69,6.954092979431152,6.69,6.691891193389893,6.69,7.075755596160889,6.69,6.822251796722412,6.885997891426086,0.64,0.8714891076087952,0.64,0.6656973361968994,0.64,1.0329049825668335,0.64,0.6497306227684021,0.8049555122852325
,,,,,,,,,3.75,4.726095676422119,3.75,4.114250183105469,3.75,4.326575756072998,3.75,4.56504487991333,4.432991623878479,,,,,,,,,,,,,,,,,,,4.39,4.603166103363037,4.39,4.181881904602051,4.39,4.705549240112305,4.39,4.53775691986084,4.507088541984558,,,,,,,,,,0.69,0.13262563943862915,0.69,0.12181663513183594,0.69,0.7210476398468018,0.69,0.405988872051239,0.34536969661712646,0.95,0.9352654218673706,0.95,0.8784985542297363,0.95,1.0647733211517334,0.95,0.8656899929046631,0.9360568225383759,,,,,,,,,,4.5,4.672980308532715,4.5,4.011087417602539,4.5,4.396057605743408,4.5,4.533411502838135,4.403384208679199,0.73,0.9103233814239502,0.73,0.6135236024856567,0.73,0.6371815800666809,0.73,0.4958089590072632,0.6642093807458878
,,,,,,,,,4.67,5.227587699890137,4.67,4.731526851654053,4.67,5.402218818664551,4.67,4.316625595092773,4.919489741325378,,,,,,,,,,,,,,,,,,,0.95,0.970824122428894,0.95,1.0484678745269775,0.95,0.9491286873817444,0.95,0.8863386511802673,0.9636898338794708,,,,,,,,,,0.76,0.688246488571167,0.76,0.9297723770141602,0.76,0.37601685523986816,0.76,0.4542277455329895,0.6120658665895462,0.95,0.9305617809295654,0.95,0.7285621166229248,0.95,0.82590651512146,0.95,0.9329438805580139,0.854493573307991,,,,,,,,,,7.04,5.831804275512695,7.04,6.228869915008545,7.04,6.059286117553711,7.04,6.478156566619873,6.149529218673706,3.2,3.123842239379883,3.2,3.229865789413452,3.2,3.5523414611816406,3.2,3.12162709236145,3.2569191455841064
,,,,,,,,,4.32,4.688108444213867,4.32,4.140157699584961,4.32,4.595187187194824,4.32,4.610889911651611,4.508585810661316,,,,,,,,,,,,,,,,,,,7.04,5.321529388427734,7.04,5.9676337242126465,7.04,6.894350051879883,7.04,6.776742458343506,6.240063905715942,,,,,,,,,,3.75,4.011968612670898,3.75,4.154642105102539,3.75,4.131620407104492,3.75,4.0967864990234375,4.098754405975342,0.95,0.9351449012756348,0.95,1.0723795890808105,0.95,0.9420602321624756,0.95,0.7573596835136414,0.9267361015081406,,,,,,,,,,2.48,2.9386467933654785,2.48,2.614201545715332,2.48,3.573768138885498,2.48,2.537379264831543,2.915998935699463,7.62,6.764909744262695,7.62,6.048567295074463,7.62,6.358186721801758,7.62,6.0051445960998535,6.294202089309692
,,,,,,,,,0.95,0.9721025228500366,0.95,1.132265567779541,0.95,0.9177794456481934,0.95,0.8847590088844299,0.9767266362905502,,,,,,,,,,,,,,,,,,,0.95,0.926528811454773,0.95,0.8210067749023438,0.95,0.9509420990943909,0.95,0.9143850803375244,0.903215691447258,,,,,,,,,,9.45,9.584144592285156,9.45,8.72355842590332,9.45,9.742594718933105,9.45,9.088384628295898,9.28467059135437,,,,,,,,,,,,,,,,,,,5.79,6.307045936584473,5.79,5.517881870269775,5.79,6.400430202484131,5.79,6.095855236053467,6.080303311347961,0.68,0.6068647503852844,0.68,0.9089287519454956,0.68,1.3371895551681519,0.68,1.0455186367034912,0.9746254235506058
,,,,,,,,,0.84,0.9521552324295044,0.84,0.9698262214660645,0.84,0.9516803026199341,0.84,0.713714063167572,0.8968439549207687,,,,,,,,,,,,,,,,,,,4.88,4.92582893371582,4.88,4.767327308654785,4.88,5.216151714324951,4.88,4.99835205078125,4.976915001869202,,,,,,,,,,6.41,5.697110652923584,6.41,5.444067001342773,6.41,5.689267158508301,6.41,5.662620544433594,5.623266339302063,,,,,,,,,,,,,,,,,,,8.01,8.349609375,8.01,8.221691131591797,8.01,9.181818008422852,8.01,7.715238571166992,8.36708927154541,2.64,2.4902822971343994,2.64,2.532292604446411,2.64,2.530866861343384,2.64,2.6241066455841064,2.544387102127075
,,,,,,,,,5.27,4.5221381187438965,5.27,4.090497016906738,5.27,4.26511812210083,5.27,4.7884745597839355,4.41655695438385,,,,,,,,,,,,,,,,,,,7.04,6.413834571838379,7.04,6.437406063079834,7.04,6.64740514755249,7.04,6.503438472747803,6.5005210638046265,,,,,,,,,,6.47,5.048108100891113,6.47,5.618808746337891,6.47,6.313901424407959,6.47,5.7894158363342285,5.692558526992798,,,,,,,,,,,,,,,,,,,0.59,0.7261443734169006,0.59,0.41442543268203735,0.59,1.1479651927947998,0.59,0.653908908367157,0.7356109768152237,0.73,1.2834234237670898,0.73,1.4258596897125244,0.73,1.3649470806121826,0.73,0.8801783919334412,1.2386021465063095
,,,,,,,,,0.73,0.8442268371582031,0.73,0.9015611410140991,0.73,0.7932296991348267,0.73,0.5382296442985535,0.7693118304014206,,,,,,,,,,,,,,,,,,,2.79,3.3274426460266113,2.79,2.9236600399017334,2.79,2.6234612464904785,2.79,3.0282275676727295,2.975697875022888,,,,,,,,,,0.75,0.7465444207191467,0.75,0.5669167041778564,0.75,0.6108015775680542,0.75,0.5504176020622253,0.6186700761318207,,,,,,,,,,,,,,,,,,,0.95,0.9549565315246582,0.95,1.0534143447875977,0.95,0.9341064691543579,0.95,0.9383376836776733,0.9702037572860718,5.59,6.260986328125,5.59,5.602193832397461,5.59,6.1644287109375,5.59,6.201040744781494,6.057162404060364
,,,,,,,,,6.47,6.422240257263184,6.47,6.310987949371338,6.47,6.693717002868652,6.47,6.497581958770752,6.4811317920684814,,,,,,,,,,,,,,,,,,,0.95,0.953429102897644,0.95,1.0508332252502441,0.95,0.93556147813797,0.95,0.848508358001709,0.9470830410718918,,,,,,,,,,4.36,4.096734523773193,4.36,3.9499921798706055,4.36,3.785661220550537,4.36,4.165422439575195,3.999452590942383,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,0.4770289659500122,0.76,1.0530096292495728,0.76,1.2252392768859863,0.76,1.1290229558944702,0.9710752069950104
,,,,,,,,,6.6,6.566888809204102,6.6,6.145776271820068,6.6,7.114047527313232,6.6,6.740200042724609,6.641728162765503,,,,,,,,,,,,,,,,,,,0.95,0.990298867225647,0.95,1.1140189170837402,0.95,0.9210662245750427,0.95,0.9352119565010071,0.9901489913463593,,,,,,,,,,0.95,0.9689044952392578,0.95,0.9863190650939941,0.95,0.9979555010795593,0.95,0.8848820328712463,0.9595152735710144,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,0.9754931926727295,0.95,1.0480644702911377,0.95,0.9521863460540771,0.95,0.8694412112236023,0.9612963050603867
,,,,,,,,,0.83,1.4852008819580078,0.83,1.3171497583389282,0.83,1.3037537336349487,0.83,1.1432914733886719,1.3123489618301392,,,,,,,,,,,,,,,,,,,4.39,4.487768173217773,4.39,4.2606096267700195,4.39,4.6010823249816895,4.39,4.426341533660889,4.443950414657593,,,,,,,,,,0.82,0.7907038927078247,0.82,1.0870838165283203,0.82,1.0862631797790527,0.82,0.8257765173912048,0.9474568516016006,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,0.9430707097053528,0.95,0.8516414165496826,0.95,0.94246506690979,0.95,0.9895472526550293,0.9316811114549637
,,,,,,,,,0.95,0.9572983980178833,0.95,1.0131139755249023,0.95,0.9443508386611938,0.95,0.9493933320045471,0.9660391360521317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.47,6.1022748947143555,6.47,5.166146278381348,6.47,6.082596778869629,6.47,6.468785762786865,5.954950928688049,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.79,5.34541654586792,5.79,4.909087181091309,5.79,5.459428310394287,5.79,6.13150691986084,5.461359739303589
,,,,,,,,,0.82,0.7953725457191467,0.82,1.0987910032272339,0.82,0.9224122762680054,0.82,0.7630578875541687,0.8949084281921387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.37,3.580871820449829,3.37,3.4645581245422363,3.37,3.712404727935791,3.37,3.4135777950286865,3.5428531169891357
,,,,,,,,,3.67,3.384580612182617,3.67,3.3718557357788086,3.67,3.6963858604431152,3.67,3.6285817623138428,3.520350992679596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,3.5717740058898926,3.4,3.8516135215759277,3.4,3.6498708724975586,3.4,4.028570175170898,3.7754571437835693
,,,,,,,,,3.1,2.6711323261260986,3.1,2.7682669162750244,3.1,3.319904327392578,3.1,2.2656643390655518,2.7562419772148132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.69,6.733786582946777,6.69,6.466147422790527,6.69,6.90052604675293,6.69,6.594940662384033,6.673850178718567
,,,,,,,,,0.95,0.9509704113006592,0.95,1.062767505645752,0.95,0.9283432960510254,0.95,0.8500605225563049,0.9480354338884354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,0.9611994028091431,0.95,1.0480995178222656,0.95,0.9364657998085022,0.95,0.9734286665916443,0.9797983467578888
,,,,,,,,,0.95,0.9367379546165466,0.95,1.0718860626220703,0.95,0.9348913431167603,0.95,0.7821488976478577,0.9314160645008087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
