"Real for Spin Coating,0; Time,0 - All","Averages for Spin Coating,0; Time,0","Real for Spin Coating,1; Time,0 - All","Averages for Spin Coating,1; Time,0","Real for Spin Coating,0; Time,1 - All","Averages for Spin Coating,0; Time,1","Real for Spin Coating,1; Time,1 - All","Averages for Spin Coating,1; Time,1","Real for Spin Coating,0; Time,2 - All","Averages for Spin Coating,0; Time,2","Real for Spin Coating,1; Time,2 - All","Averages for Spin Coating,1; Time,2","Real for Spin Coating,0; Time,3 - All","Averages for Spin Coating,0; Time,3","Real for Spin Coating,1; Time,3 - All","Averages for Spin Coating,1; Time,3","Real for Spin Coating,0; Time,4 - All","Averages for Spin Coating,0; Time,4","Real for Spin Coating,1; Time,4 - All","Averages for Spin Coating,1; Time,4","Real for Spin Coating,0; Time,5 - All","Averages for Spin Coating,0; Time,5","Real for Spin Coating,1; Time,5 - All","Averages for Spin Coating,1; Time,5","Real for Spin Coating,0; Time,6 - All","Averages for Spin Coating,0; Time,6","Real for Spin Coating,1; Time,6 - All","Averages for Spin Coating,1; Time,6","Real for Spin Coating,0; Time,7 - All","Averages for Spin Coating,0; Time,7","Real for Spin Coating,1; Time,7 - All","Averages for Spin Coating,1; Time,7","Real for Spin Coating,0; Time,8 - All","Averages for Spin Coating,0; Time,8","Real for Spin Coating,1; Time,8 - All","Averages for Spin Coating,1; Time,8","Real for Spin Coating,0; Time,9 - All","Averages for Spin Coating,0; Time,9","Real for Spin Coating,1; Time,9 - All","Averages for Spin Coating,1; Time,9","Real for Spin Coating,0; Time,10 - All","Averages for Spin Coating,0; Time,10","Real for Spin Coating,1; Time,10 - All","Averages for Spin Coating,1; Time,10","Real for Spin Coating,0; Time,11 - All","Averages for Spin Coating,0; Time,11","Real for Spin Coating,1; Time,11 - All","Averages for Spin Coating,1; Time,11","Real for Spin Coating,0; Time,12 - All","Averages for Spin Coating,0; Time,12","Real for Spin Coating,1; Time,12 - All","Averages for Spin Coating,1; Time,12","Real for Spin Coating,0; Time,13 - All","Averages for Spin Coating,0; Time,13","Real for Spin Coating,1; Time,13 - All","Averages for Spin Coating,1; Time,13","Real for Spin Coating,0; Time,14 - All","Averages for Spin Coating,0; Time,14","Real for Spin Coating,1; Time,14 - All","Averages for Spin Coating,1; Time,14","Real for Spin Coating,0; Time,15 - All","Averages for Spin Coating,0; Time,15","Real for Spin Coating,1; Time,15 - All","Averages for Spin Coating,1; Time,15","Real for Spin Coating,0; Time,16 - All","Averages for Spin Coating,0; Time,16","Real for Spin Coating,1; Time,16 - All","Averages for Spin Coating,1; Time,16","Real for Spin Coating,0; Time,17 - All","Averages for Spin Coating,0; Time,17","Real for Spin Coating,1; Time,17 - All","Averages for Spin Coating,1; Time,17","Real for Spin Coating,0; Time,18 - All","Averages for Spin Coating,0; Time,18","Real for Spin Coating,1; Time,18 - All","Averages for Spin Coating,1; Time,18","Real for Spin Coating,0; Time,19 - All","Averages for Spin Coating,0; Time,19","Real for Spin Coating,1; Time,19 - All","Averages for Spin Coating,1; Time,19","Real for Spin Coating,0; Time,20 - All","Averages for Spin Coating,0; Time,20","Real for Spin Coating,1; Time,20 - All","Averages for Spin Coating,1; Time,20","Real for Spin Coating,0; Time,21 - All","Averages for Spin Coating,0; Time,21","Real for Spin Coating,1; Time,21 - All","Averages for Spin Coating,1; Time,21","Real for Spin Coating,0; Time,22 - All","Averages for Spin Coating,0; Time,22","Real for Spin Coating,1; Time,22 - All","Averages for Spin Coating,1; Time,22","Real for Spin Coating,0; Time,23 - All","Averages for Spin Coating,0; Time,23","Real for Spin Coating,1; Time,23 - All","Averages for Spin Coating,1; Time,23","Real for Spin Coating,0; Time,24 - All","Averages for Spin Coating,0; Time,24","Real for Spin Coating,1; Time,24 - All","Averages for Spin Coating,1; Time,24","Real for Spin Coating,0; Time,25 - All","Averages for Spin Coating,0; Time,25","Real for Spin Coating,1; Time,25 - All","Averages for Spin Coating,1; Time,25","Real for Spin Coating,0; Time,26 - All","Averages for Spin Coating,0; Time,26","Real for Spin Coating,1; Time,26 - All","Averages for Spin Coating,1; Time,26","Real for Spin Coating,0; Time,27 - All","Averages for Spin Coating,0; Time,27","Real for Spin Coating,1; Time,27 - All","Averages for Spin Coating,1; Time,27","Real for Spin Coating,0; Time,28 - All","Averages for Spin Coating,0; Time,28","Real for Spin Coating,1; Time,28 - All","Averages for Spin Coating,1; Time,28","Real for Spin Coating,0; Time,29 - All","Averages for Spin Coating,0; Time,29","Real for Spin Coating,1; Time,29 - All","Averages for Spin Coating,1; Time,29","Real for Spin Coating,0; Time,30 - All","Averages for Spin Coating,0; Time,30","Real for Spin Coating,1; Time,30 - All","Averages for Spin Coating,1; Time,30","Real for Spin Coating,0; Time,31 - All","Averages for Spin Coating,0; Time,31","Real for Spin Coating,1; Time,31 - All","Averages for Spin Coating,1; Time,31","Real for Spin Coating,0; Time,32 - All","Averages for Spin Coating,0; Time,32","Real for Spin Coating,1; Time,32 - All","Averages for Spin Coating,1; Time,32","Real for Spin Coating,0; Time,33 - All","Averages for Spin Coating,0; Time,33","Real for Spin Coating,1; Time,33 - All","Averages for Spin Coating,1; Time,33","Real for Spin Coating,0; Time,34 - All","Averages for Spin Coating,0; Time,34","Real for Spin Coating,1; Time,34 - All","Averages for Spin Coating,1; Time,34","Real for Spin Coating,0; Time,35 - All","Averages for Spin Coating,0; Time,35","Real for Spin Coating,1; Time,35 - All","Averages for Spin Coating,1; Time,35","Real for Spin Coating,0; Time,36 - All","Averages for Spin Coating,0; Time,36","Real for Spin Coating,1; Time,36 - All","Averages for Spin Coating,1; Time,36","Real for Spin Coating,0; Time,37 - All","Averages for Spin Coating,0; Time,37","Real for Spin Coating,1; Time,37 - All","Averages for Spin Coating,1; Time,37","Real for Spin Coating,0; Time,38 - All","Averages for Spin Coating,0; Time,38","Real for Spin Coating,1; Time,38 - All","Averages for Spin Coating,1; Time,38","Real for Spin Coating,0; Time,39 - All","Averages for Spin Coating,0; Time,39","Real for Spin Coating,1; Time,39 - All","Averages for Spin Coating,1; Time,39","Real for Spin Coating,0; Time,40 - All","Averages for Spin Coating,0; Time,40","Real for Spin Coating,1; Time,40 - All","Averages for Spin Coating,1; Time,40","Real for Spin Coating,0; Time,41 - All","Averages for Spin Coating,0; Time,41","Real for Spin Coating,1; Time,41 - All","Averages for Spin Coating,1; Time,41","Real for Spin Coating,0; Time,42 - All","Averages for Spin Coating,0; Time,42","Real for Spin Coating,1; Time,42 - All","Averages for Spin Coating,1; Time,42","Real for Spin Coating,0; Time,43 - All","Averages for Spin Coating,0; Time,43","Real for Spin Coating,1; Time,43 - All","Averages for Spin Coating,1; Time,43","Real for Spin Coating,0; Time,44 - All","Averages for Spin Coating,0; Time,44","Real for Spin Coating,1; Time,44 - All","Averages for Spin Coating,1; Time,44","Real for Spin Coating,0; Time,45 - All","Averages for Spin Coating,0; Time,45","Real for Spin Coating,1; Time,45 - All","Averages for Spin Coating,1; Time,45","Real for Spin Coating,0; Time,46 - All","Averages for Spin Coating,0; Time,46","Real for Spin Coating,1; Time,46 - All","Averages for Spin Coating,1; Time,46","Real for Spin Coating,0; Time,47 - All","Averages for Spin Coating,0; Time,47","Real for Spin Coating,1; Time,47 - All","Averages for Spin Coating,1; Time,47","Real for Spin Coating,0; Time,48 - All","Averages for Spin Coating,0; Time,48","Real for Spin Coating,1; Time,48 - All","Averages for Spin Coating,1; Time,48","Real for Spin Coating,0; Time,49 - All","Averages for Spin Coating,0; Time,49","Real for Spin Coating,1; Time,49 - All","Averages for Spin Coating,1; Time,49","Real for Spin Coating,0; Time,50 - All","Averages for Spin Coating,0; Time,50","Real for Spin Coating,1; Time,50 - All","Averages for Spin Coating,1; Time,50"
0.95,0.9118163138628006,2.62,2.533111870288849,5.98,5.966061234474182,0.95,0.9450205564498901,0.95,0.9082658588886261,0.95,0.9180315434932709,4.51,4.503545165061951,7.1,7.0505629777908325,0.95,0.9296004772186279,3.6,3.493498682975769,0.95,0.9436954706907272,2.28,1.9510535895824432,0.95,0.9276492446660995,1.1,1.0338248163461685,1.42,1.1104348748922348,3.12,3.0632777214050293,3.95,3.9571926593780518,0.95,0.9506458640098572,6.41,6.392834544181824,0.97,0.9786204248666763,4.36,4.4097288846969604,4.35,4.315502882003784,0.87,0.820453017950058,0.95,0.9176034480333328,6.55,6.151440143585205,1.3,1.295134425163269,1.93,1.8273593187332153,5.73,5.8824383020401,6.06,6.070302248001099,1.04,0.9809735119342804,0.95,0.9589241147041321,7.51,7.457478046417236,4.32,4.529737234115601,0.95,0.9229024201631546,2.48,2.8573195338249207,8.01,8.068811178207397,0.95,0.9015423208475113,7.1,7.082893967628479,7.89,7.694732666015625,0.73,1.1939222067594528,9.45,9.202574729919434,0.95,0.9551795721054077,2.72,2.396604895591736,7.94,7.910287618637085,1.88,1.9620397686958313,0.87,0.8138807415962219,0.95,0.9248954057693481,0.7,0.8075257688760757,5.79,6.357960820198059,0.95,0.9187004715204239,6.28,6.427341461181641,2.62,1.5056338012218475,4.85,4.306402564048767,0.95,0.9504179656505585,0.82,0.7548222839832306,0.7,0.8052648454904556,6.26,6.832974433898926,3.67,4.0366944670677185,6.28,6.401260614395142,0.95,0.943637415766716,3.6,3.509236454963684,4.32,4.524424076080322,5.1,5.0872509479522705,8.84,8.965811491012573,5.0,4.978346586227417,6.6,6.621351003646851,0.95,0.9330251961946487,7.4,6.775616526603699,0.95,0.9590649306774139,0.85,0.8002766966819763,0.95,0.9672127366065979,0.86,1.4478580057621002,6.47,6.214362740516663,0.77,0.700705885887146,0.95,0.9468652755022049,0.95,0.9012035429477692,3.75,3.923994243144989,1.63,1.7871817648410797,1.39,1.7149474620819092,4.54,4.343706011772156,0.95,0.9281487017869949,0.86,0.7982543557882309,6.28,6.351469278335571,0.95,0.9514992386102676,0.95,0.9499817341566086,2.79,2.961912989616394,0.96,1.0188839137554169,4.02,4.330751538276672,4.35,4.31767463684082,0.95,0.9220221936702728,6.69,6.680483818054199,4.88,4.525867938995361,4.1,4.086954653263092,6.61,6.713306665420532,6.15,6.2883710861206055,2.62,2.564034640789032,9.45,9.199496507644653,2.48,2.6777621507644653,7.51,7.505231022834778,0.84,0.7845850437879562,0.95,0.9325051456689835,3.64,3.6238222122192383
0.93,0.8138925284147263,0.95,0.9459315687417984,4.7,4.609571695327759,0.95,0.9418052732944489,4.31,4.52774703502655,0.95,0.9245571941137314,2.72,2.397865355014801,8.01,8.113889813423157,0.77,0.6973346620798111,1.39,1.7202361822128296,7.62,7.090615153312683,0.88,0.8852202147245407,4.38,4.517319679260254,0.95,0.9388776570558548,5.1,5.092814326286316,4.31,4.526416301727295,4.52,4.463715672492981,0.95,0.9423453062772751,0.95,0.920736625790596,3.62,3.5496253967285156,6.26,6.831166982650757,5.79,6.364681959152222,0.7,0.7961375266313553,0.95,0.9399027824401855,9.45,9.201692342758179,0.8,0.7728892713785172,6.48,6.3521082401275635,0.95,0.946679562330246,0.95,0.9248547405004501,3.6,3.5090165734291077,0.95,0.9300551414489746,0.86,1.1967458426952362,6.61,6.593274116516113,4.29,3.983565092086792,4.85,4.288413882255554,0.95,0.9320701211690903,0.95,0.921409472823143,2.37,2.4435790181159973,0.95,0.936649426817894,6.6,6.654453158378601,1.88,1.9600969552993774,2.64,2.639051377773285,0.95,0.9589224010705948,7.04,6.6166011095047,3.62,3.565172493457794,0.95,0.9369954019784927,2.37,2.4379773139953613,7.4,6.762655854225159,5.0,4.960391402244568,4.7,4.591631531715393,6.47,7.3306849002838135,6.06,6.058850646018982,0.95,0.9365373700857162,4.88,4.462430477142334,0.98,1.3081956207752228,0.95,0.9501897245645523,6.26,6.798203825950623,6.08,6.067032814025879,0.9,0.7530686855316162,1.1,1.0289521366357803,2.72,2.4001972675323486,0.76,0.8057363033294678,3.4,3.479285776615143,0.6,0.6811101287603378,2.71,2.670955240726471,7.04,6.5351186990737915,0.95,0.9348783642053604,4.67,4.644681453704834,5.9,5.9165791273117065,4.75,4.24683690071106,7.89,7.724274516105652,0.7,0.8113615065813065,0.95,0.9440329074859619,0.95,0.9286206662654877,3.62,3.557178556919098,0.95,0.9231554418802261,0.95,0.9509850442409515,8.39,8.038177967071533,0.95,0.9365112483501434,7.51,7.508325815200806,0.95,0.9158881902694702,1.3,1.2901262938976288,4.54,4.346044421195984,2.71,2.670430839061737,4.42,4.512907028198242,0.95,0.9110168069601059,2.62,1.557779848575592,0.95,0.9343457221984863,6.6,6.637233853340149,3.1,2.984152615070343,3.62,3.5513758659362793,2.16,1.9256367683410645,0.96,1.0184156596660614,3.04,3.040465235710144,8.84,8.971250295639038,1.88,1.9791233837604523,2.79,2.972684621810913,0.84,0.8141272664070129,3.4,3.467889189720154,4.02,4.316878795623779,2.62,1.5828970670700073,3.64,3.6601394414901733
7.12,7.171541333198547,7.94,7.869482517242432,4.32,4.526288986206055,0.95,0.921708270907402,0.95,0.9171207100152969,8.84,8.966121673583984,6.28,6.487021446228027,0.95,0.9058910459280014,7.4,6.765885829925537,0.7,0.7926778644323349,8.71,8.537289142608643,0.95,0.9062214493751526,0.6,0.623427227139473,4.1,4.081189751625061,5.59,6.543269634246826,0.95,0.9300465732812881,0.86,1.244056612253189,6.64,6.629694938659668,7.44,7.953667044639587,8.01,8.006309986114502,4.33,4.30038994550705,6.26,6.830719947814941,2.16,1.924075573682785,7.12,7.1863532066345215,3.6,3.507948100566864,1.1,1.0193932950496674,4.85,4.299767255783081,5.9,5.8614819049835205,7.51,7.411896705627441,0.6,0.6613532602787018,1.04,0.9808942526578903,5.27,5.220280647277832,5.27,5.09365439414978,7.51,7.5081682205200195,0.95,0.9045107364654541,4.32,4.529348015785217,4.38,4.52319872379303,7.1,7.225240468978882,4.89,4.666195273399353,0.95,0.9171800911426544,0.88,0.886455625295639,1.49,1.6243006587028503,7.04,6.616224884986877,3.2,3.1936888098716736,7.44,7.906858444213867,4.42,4.521324396133423,2.81,3.209896743297577,0.95,0.9195327460765839,0.95,0.9005827158689499,8.84,8.94093108177185,1.1,1.0119598805904388,0.95,0.9221810698509216,0.95,0.9201338738203049,0.95,0.9514244347810745,0.95,0.9566615223884583,6.08,5.9939223527908325,0.95,0.9326143264770508,3.4,3.488331139087677,7.62,7.1077247858047485,3.95,3.956466495990753,5.06,4.549585819244385,0.95,0.9212833493947983,1.39,1.7237291932106018,0.95,0.921939343214035,4.83,5.2899699211120605,0.6,0.6253475695848465,1.1,1.0116497576236725,0.95,0.9448914080858231,3.12,3.0890052914619446,1.39,1.7232725620269775,2.71,2.6698265075683594,7.51,7.506168246269226,4.43,4.508666515350342,0.95,0.9223153293132782,0.84,0.7882073670625687,6.47,7.244213581085205,1.05,0.934572622179985,2.62,2.562386155128479,0.95,0.928648054599762,8.39,7.991862893104553,5.9,5.9193819761276245,0.95,0.9249107092618942,1.39,1.7166984379291534,4.89,4.635508060455322,4.1,3.9197838306427,0.86,0.8756027966737747,0.7,0.78882797062397,4.4,4.468772053718567,0.56,0.6933600306510925,4.4,4.468158841133118,0.76,0.8011856824159622,4.51,4.511604428291321,6.69,6.777823209762573,7.39,7.430127143859863,0.95,0.9299303740262985,1.5,1.4810723662376404,4.85,4.3067673444747925,1.63,1.8131596744060516,5.52,6.02066957950592,2.28,1.9674769639968872,4.32,4.530663013458252,0.95,0.9359625279903412
1.38,0.9947062879800797,7.44,7.963162779808044,0.94,0.7902424782514572,0.93,0.7989174723625183,0.6,0.6474467366933823,4.38,4.519664764404297,1.5,1.4767840802669525,4.4,4.456186294555664,4.31,4.533373236656189,0.82,0.7998991757631302,1.63,1.7917677462100983,5.1,5.088627338409424,0.95,0.9321497678756714,6.28,6.415008902549744,5.59,6.541477560997009,4.67,4.503073811531067,0.95,0.9131002277135849,2.64,2.638442277908325,0.95,0.9435665607452393,7.04,6.615366101264954,0.95,0.9409288316965103,0.95,0.9149542897939682,0.95,0.9174283146858215,0.86,0.796677440404892,0.97,0.9791141599416733,5.52,6.0210089683532715,0.6,0.6493694931268692,7.94,7.875455379486084,0.98,1.2304770946502686,0.95,0.9588610827922821,0.73,1.2077930867671967,7.94,7.870118975639343,0.93,0.8083883225917816,4.39,4.533660054206848,1.93,1.8219973146915436,0.77,0.7092459350824356,4.75,4.225004196166992,0.95,0.9290968626737595,0.95,0.9190364331007004,3.75,3.8354175090789795,4.89,4.662547826766968,5.0,4.977659583091736,1.63,1.8129861950874329,8.84,8.970184087753296,0.95,0.9437272250652313,2.72,2.3956629037857056,4.88,4.531852841377258,4.85,4.24141001701355,3.67,4.021955966949463,7.62,7.564789175987244,0.95,0.9391122311353683,1.88,1.9810307025909424,1.05,0.9380171746015549,0.82,0.7530919909477234,7.44,7.902736663818359,7.62,7.546417713165283,7.1,7.055446743965149,6.15,6.252969741821289,7.94,7.881752014160156,7.94,7.872065186500549,6.6,6.614126920700073,0.95,0.9492300003767014,0.95,0.9441341459751129,4.75,4.245530486106873,0.84,0.793964684009552,1.38,0.9767781347036362,0.95,0.9696187376976013,0.95,0.9331143647432327,1.39,1.727233350276947,7.51,7.505737662315369,7.53,6.981925129890442,7.12,7.192482829093933,2.16,1.9182166457176208,0.95,0.9060253202915192,2.72,2.398530602455139,0.95,0.9404840767383575,6.48,6.373569488525391,4.35,4.287627816200256,7.53,7.02593207359314,4.4,4.4738476276397705,0.84,0.8076771646738052,0.98,1.179499238729477,3.37,3.5979039072990417,4.85,4.287682294845581,0.95,0.8895100355148315,0.78,0.8002142906188965,8.01,8.104448199272156,3.37,3.5600141286849976,0.95,0.9185483008623123,6.48,6.356024980545044,0.88,0.8923193961381912,4.31,4.53207790851593,0.7,0.6670627295970917,2.12,2.22868674993515,0.95,0.9355147480964661,0.95,0.9098220020532608,0.95,0.9043751657009125,0.87,0.8222045302391052,3.95,3.9640040397644043,0.86,1.3709208071231842,0.95,0.9273811280727386,1.42,1.1146518290042877
0.95,0.91785828769207,1.42,1.138740211725235,0.95,0.9206649512052536,0.95,0.9247887581586838,0.95,0.9565199911594391,4.51,4.501357913017273,6.64,6.628589749336243,0.98,1.442741334438324,3.62,3.5578664541244507,4.31,4.5228248834609985,0.95,0.9253570139408112,4.39,4.537277579307556,4.83,5.232580304145813,4.02,4.322926640510559,3.64,3.6178252696990967,0.82,0.8001382201910019,6.47,7.2068105936050415,1.05,0.9518614858388901,0.95,0.9427635669708252,0.95,0.9436226040124893,2.37,2.423315644264221,0.95,0.9145618081092834,0.95,0.9207916408777237,6.06,6.056598424911499,6.64,6.628370523452759,6.55,6.141724348068237,0.82,0.8092955350875854,4.01,4.3465553522109985,0.95,0.9214804172515869,7.62,7.108629822731018,0.95,0.9270945191383362,0.95,0.947607159614563,0.95,0.9478628039360046,4.32,4.5258073806762695,0.95,0.9161359965801239,6.69,6.770774960517883,2.16,1.9220246970653534,1.05,0.9533622413873672,4.75,4.241050839424133,7.62,7.583413243293762,0.96,1.018962025642395,6.47,7.3334726095199585,4.39,4.535941243171692,4.85,4.3113720417022705,0.7,0.694533571600914,0.84,0.8068446516990662,1.63,1.802904486656189,0.86,0.8120220750570297,7.04,6.614985108375549,6.15,6.252641558647156,0.73,1.1788915246725082,0.95,0.9284112602472305,2.28,1.9747056365013123,7.89,7.701524496078491,2.62,2.6018643379211426,0.95,0.9089579582214355,4.52,4.458652138710022,4.32,4.528937578201294,0.95,0.938649907708168,0.95,0.9483098387718201,0.95,0.9556214660406113,0.95,0.9234910309314728,0.86,1.450974464416504,6.15,6.252451062202454,3.62,3.5554779767990112,7.89,7.706130385398865,4.1,3.916838526725769,5.27,5.215705037117004,3.2,3.1790177822113037,6.28,6.422448754310608,3.75,3.895037591457367,1.5,1.4776464104652405,4.5,4.5112117528915405,3.6,3.3798962235450745,0.95,0.9587191939353943,3.1,2.9865577816963196,3.4,3.47000390291214,7.51,7.506598591804504,0.8,0.7547413110733032,2.81,3.1705676913261414,5.27,5.2159212827682495,5.79,6.330338954925537,0.95,0.9364669471979141,4.32,4.526565432548523,6.08,6.04034960269928,0.82,0.8074696958065033,6.26,6.809736490249634,0.95,0.9436679035425186,5.73,5.880326986312866,0.78,0.7853781282901764,0.8,0.7843071967363358,7.62,7.591045618057251,2.48,2.6968319416046143,7.51,7.504762530326843,4.01,4.3501681089401245,3.4,3.469405949115753,0.95,0.9484606981277466,3.6,3.4998300671577454,0.95,0.9167702198028564,7.53,7.026459217071533,2.72,2.395362138748169,0.95,0.9130594730377197
6.6,6.657258629798889,0.95,0.9169149994850159,5.52,6.020840406417847,7.44,8.036263346672058,7.1,7.075677752494812,5.1,5.074727296829224,4.7,4.609753131866455,4.88,4.352269530296326,6.61,6.94405198097229,5.9,5.914021849632263,4.02,4.201150953769684,6.6,6.6444395780563354,1.93,1.8066159188747406,2.12,2.1358652114868164,0.98,1.1867354810237885,6.6,6.638675332069397,4.32,4.527515769004822,4.67,4.5184571743011475,6.08,6.015651702880859,0.96,1.0189452171325684,0.95,0.9159225672483444,0.77,0.6946991831064224,3.75,3.869700312614441,0.98,1.4409582912921906,1.42,1.1150216460227966,6.26,6.9658284187316895,6.69,6.67876923084259,4.36,4.4165250062942505,0.81,0.8168782293796539,0.77,0.7061983048915863,4.02,4.229360461235046,4.38,4.514564394950867,7.1,7.045823693275452,0.73,0.7919888943433762,6.47,6.327653527259827,0.95,0.9463639259338379,7.39,7.440981030464172,4.67,4.624938607215881,0.95,0.9156382977962494,4.7,4.593641400337219,7.4,6.771138787269592,7.53,7.029655337333679,5.06,4.444763541221619,2.12,2.1443960070610046,0.94,0.8065370172262192,3.95,3.9336522221565247,5.52,5.891159176826477,5.0,4.9781821966171265,1.1,1.018247440457344,1.49,1.6094796061515808,8.71,8.552514791488647,0.96,1.018760085105896,5.98,5.964337587356567,0.95,0.9375219792127609,0.95,0.9579280018806458,4.31,4.531560063362122,2.81,3.201553165912628,4.31,4.528444051742554,6.6,6.6055755615234375,0.68,0.6594214290380478,0.81,0.8143015056848526,1.38,0.9706358015537262,0.6,0.6322790384292603,4.7,4.613670825958252,0.81,0.7597633898258209,0.94,0.806085079908371,0.96,1.0180652737617493,2.79,2.971216320991516,7.62,7.014811754226685,0.86,1.3512537479400635,6.47,6.320245742797852,4.43,4.4972124099731445,0.95,0.9193239808082581,5.98,5.965078949928284,2.79,2.9613025188446045,3.75,3.8422367572784424,0.95,0.9157060086727142,0.82,0.7538341581821442,4.01,4.238351941108704,4.36,4.405146837234497,3.1,2.9852508902549744,0.95,0.9361076951026917,4.52,4.465319275856018,4.39,4.535325527191162,3.62,3.5482810735702515,6.47,7.334758758544922,0.95,0.9443361908197403,0.82,0.7996589988470078,1.42,1.1283162832260132,1.05,0.9602578431367874,2.12,2.1374422907829285,0.95,0.9155537635087967,0.95,0.912274032831192,3.4,3.4714176654815674,2.71,2.686769127845764,8.01,8.109981894493103,5.59,6.646109461784363,0.7,0.8097151815891266,4.02,4.201503932476044,6.08,6.040559887886047,4.42,4.5182565450668335,5.79,6.370879411697388
0.93,0.8041697293519974,7.89,7.7010276317596436,0.95,0.9094222635030746,0.83,0.9512059986591339,4.54,4.398208379745483,4.29,4.111980319023132,4.29,3.9818143248558044,4.75,4.225698828697205,0.95,0.923931285738945,6.6,6.622795820236206,3.1,3.000508427619934,0.95,0.956809401512146,4.5,4.513041853904724,5.06,4.535025238990784,0.95,0.92772176861763,0.95,0.9357732981443405,5.27,5.212499141693115,4.31,4.527327656745911,3.4,3.4831135869026184,4.7,4.6105287075042725,0.95,0.9371136724948883,2.37,2.4151405096054077,8.84,8.96332049369812,1.42,1.1356975138187408,3.67,4.142564594745636,3.4,3.4671220183372498,6.64,6.63204562664032,5.73,5.873377323150635,0.95,0.9550965428352356,0.86,0.8044683635234833,0.95,0.9453646838665009,0.7,0.8113107085227966,7.4,6.778942942619324,0.88,0.9006689935922623,4.5,4.5205910205841064,0.6,0.6532095968723297,6.28,6.440469980239868,4.83,5.296175241470337,0.77,0.6978538334369659,0.95,0.9469675421714783,8.84,8.922908782958984,7.51,7.4967732429504395,2.72,2.319314122200012,5.79,6.367055892944336,4.5,4.5179972648620605,0.95,0.9187451601028442,0.95,0.919162929058075,2.62,2.5632354021072388,5.1,5.091701030731201,3.95,3.9415777921676636,0.96,1.018761783838272,0.95,0.9205193668603897,3.04,3.0321158170700073,0.95,0.9266926646232605,4.88,4.515288233757019,2.37,2.4157642126083374,8.84,8.969345569610596,7.89,7.713777780532837,4.36,4.386835217475891,4.54,4.34803569316864,6.41,6.389987349510193,0.95,0.9438663572072983,5.9,5.887156367301941,0.98,1.3450576663017273,0.73,1.209342584013939,0.95,0.948539212346077,0.88,0.9165676981210709,0.95,0.9370106905698776,1.39,1.7193498313426971,0.95,0.9436110705137253,4.67,4.526290416717529,7.51,7.43906843662262,8.39,8.039886713027954,0.95,0.9222563654184341,5.0,4.9522353410720825,1.93,1.8075085878372192,0.95,0.9307904243469238,0.56,0.6616653650999069,5.98,5.965137600898743,5.0,4.9743735790252686,0.95,0.9331083744764328,6.47,7.225018382072449,4.52,4.4488747119903564,4.52,4.460736513137817,3.62,3.549380898475647,4.7,4.6101449728012085,4.1,4.014986038208008,7.89,7.704455256462097,0.95,0.9480006098747253,3.75,3.75580233335495,0.9,0.7534355521202087,0.85,0.8210101574659348,6.06,6.0768749713897705,4.52,4.46846866607666,0.88,0.8827612847089767,1.5,1.4996927082538605,0.82,0.8056611716747284,7.39,7.554336071014404,0.95,0.9169909805059433,6.41,6.459619045257568,0.95,0.911420002579689,1.63,1.7905834913253784
