"Real for Spin Coating,0; ,None - All","Averages for Spin Coating,0; ,None","Real for Spin Coating,1; ,None - All","Averages for Spin Coating,1; ,None"
7.51,7.492374658584595,7.44,8.110353946685791
1.39,1.7185829281806946,2.71,2.6696319580078125
4.75,4.246509790420532,3.12,3.0889130234718323
4.7,4.6105287075042725,0.95,0.946679562330246
4.36,4.408013224601746,5.9,5.8614819049835205
9.45,9.136346817016602,0.95,0.8975232839584351
0.96,1.0189452171325684,0.95,0.9530957043170929
1.93,1.8260769844055176,0.95,0.9428950250148773
6.47,7.33219039440155,0.95,0.9435011595487595
2.16,1.9051275551319122,3.12,3.041390895843506
6.47,6.32672393321991,0.95,0.9436228424310684
7.12,7.1918768882751465,1.04,0.9808792620897293
7.94,7.908086776733398,0.95,0.944400891661644
3.37,3.6453744173049927,1.04,0.9809094816446304
0.82,0.7542542666196823,0.95,0.9137057214975357
4.32,4.530126333236694,1.04,0.981573686003685
4.38,4.515064597129822,4.35,4.322301864624023
6.64,6.629127502441406,0.95,0.9248547405004501
0.93,0.8064176738262177,0.76,0.7871072143316269
3.67,4.141338109970093,0.95,0.9166563749313354
0.87,0.8157607913017273,0.95,0.9180156141519547
0.93,0.8119887858629227,0.95,0.9337203353643417
4.42,4.525204062461853,1.04,0.9793989807367325
3.75,3.8388457894325256,3.12,3.0873953104019165
0.86,0.8051559031009674,7.39,7.387142062187195
3.37,3.6806410551071167,0.95,0.9236380755901337
3.04,3.022306501865387,0.95,0.9167113602161407
2.72,2.3476388454437256,7.44,7.92466127872467
6.28,6.340805530548096,0.95,0.9528722912073135
5.73,5.878771185874939,5.27,5.221577525138855
6.08,6.075643420219421,0.95,0.9122180789709091
7.62,7.023165225982666,3.62,3.5725901126861572
4.89,4.67777419090271,0.95,0.9296555668115616
0.86,0.7947956025600433,0.95,0.9481639862060547
0.98,1.4454887807369232,7.44,7.937101244926453
7.4,6.795942187309265,0.95,0.9449091851711273
1.38,0.9788281917572021,5.9,5.858059287071228
0.82,0.7541844695806503,0.95,0.9265163540840149
4.83,5.290944218635559,0.95,0.9062797129154205
7.12,7.167157053947449,0.95,0.928725928068161
5.52,6.0214738845825195,0.95,0.8954300433397293
0.84,0.806709423661232,7.89,7.721352577209473
0.7,0.8050926923751831,0.95,0.9455360323190689
4.33,4.312137842178345,0.95,0.9034726768732071
0.81,0.79981829226017,0.95,0.9516635835170746
3.64,3.6546804308891296,0.95,0.9435518831014633
9.45,9.200379610061646,0.95,0.944385290145874
0.83,0.953505665063858,0.95,0.9053986221551895
4.33,4.30038994550705,0.88,0.8844007849693298
4.36,4.403270244598389,0.95,0.9317823648452759
3.95,3.9452304244041443,0.95,0.9214804172515869
2.37,2.423315644264221,5.1,5.087774753570557
0.8,0.770663395524025,0.95,0.9565028846263885
2.48,2.682897210121155,3.12,3.0605987310409546
2.72,2.399252235889435,0.95,0.936971440911293
4.39,4.5323474407196045,0.95,0.9450339823961258
0.6,0.6241174042224884,0.95,0.9438038468360901
3.75,3.8296021819114685,0.95,0.9177966117858887
2.81,3.1862844824790955,0.95,0.9387887567281723
9.45,9.182409048080444,0.95,0.9291235506534576
9.45,9.187537431716919,0.95,0.9429029375314713
4.83,5.306710243225098,1.1,1.023078814148903
4.51,4.51251220703125,0.76,0.8689010292291641
2.81,3.2025824785232544,7.94,7.894145131111145
4.89,4.681655526161194,0.95,0.9064749926328659
6.47,6.3193217515945435,0.95,0.950870931148529
3.1,2.9867817163467407,3.2,3.161987602710724
0.86,1.2159840762615204,0.95,0.9328811019659042
4.75,4.242003321647644,0.95,0.9493539929389954
7.62,7.591895222663879,0.76,0.7831930965185165
7.12,7.1927701234817505,0.95,0.9550965428352356
1.38,0.9833269119262695,2.12,2.1451767683029175
3.95,3.903036415576935,8.71,8.542898416519165
4.5,4.509935736656189,0.95,0.9216469675302505
2.81,3.1907999515533447,0.95,0.9437472820281982
4.36,4.4097288846969604,0.95,0.9406014233827591
1.38,0.9843528568744659,0.95,0.9583359360694885
1.93,1.7933496534824371,0.95,0.9411298185586929
0.68,0.6567177921533585,0.95,0.9314305633306503
1.5,1.4988497197628021,0.95,0.9588610827922821
4.32,4.523244261741638,1.04,0.9809735119342804
0.86,0.7989517599344254,4.35,4.325722813606262
6.61,6.599768161773682,7.1,7.103955984115601
3.64,3.660711407661438,0.95,0.9589241147041321
6.41,6.389927268028259,0.95,0.9407447278499603
8.01,8.020218253135681,0.95,0.944306030869484
0.8,0.7841898500919342,0.95,0.9453646838665009
4.1,3.956867814064026,3.2,3.2157680988311768
5.06,4.510384678840637,0.95,0.921833798289299
0.6,0.6329838186502457,7.1,7.078921437263489
0.7,0.6904423385858536,7.1,7.064268469810486
0.84,0.813562273979187,0.95,0.9437775313854218
4.01,4.227132499217987,0.95,0.9183693528175354
0.9,0.7539668828248978,0.95,0.9439183175563812
4.31,4.524799585342407,3.2,3.212403655052185
5.79,6.364681959152222,1.3,1.2938013672828674
6.64,6.636079549789429,0.95,0.9403006136417389
2.28,1.9623218774795532,0.95,0.94549959897995
0.94,0.806830957531929,7.1,7.122575283050537
3.64,3.6083913445472717,5.1,5.089357614517212
5.06,4.531612396240234,4.35,4.284165978431702
4.31,4.523674011230469,0.95,0.9174874573945999
7.04,6.616218686103821,0.95,0.9329112321138382
2.81,3.1672407388687134,5.9,5.922322630882263
0.6,0.6589698791503906,3.2,3.188662528991699
4.52,4.467667102813721,2.71,2.6824958324432373
0.86,1.341856986284256,0.95,0.9303650856018066
3.75,3.832889139652252,1.04,0.9808942526578903
2.37,2.4151405096054077,0.95,0.9300551414489746
4.33,4.2707629799842834,0.95,0.9491686671972275
3.04,3.0438984632492065,3.2,3.159954786300659
6.15,6.273185849189758,0.95,0.8982244580984116
4.75,4.248865723609924,0.82,0.8034629821777344
4.02,4.325287222862244,2.71,2.7180169820785522
4.88,4.493646740913391,0.95,0.9434828460216522
6.41,6.403220891952515,0.95,0.9333852529525757
8.84,8.974390983581543,6.6,6.619906663894653
3.4,3.4742754697799683,0.95,0.9543800204992294
7.04,6.616777539253235,0.95,0.9332562237977982
0.98,1.4450140297412872,3.12,3.089051902294159
1.38,0.9969254732131958,7.94,7.873407483100891
3.6,3.4937357902526855,0.95,0.9217281937599182
1.49,1.619086503982544,0.88,0.9180411994457245
4.67,4.493737101554871,2.62,2.566919207572937
4.7,4.5813905000686646,5.27,5.210334658622742
2.28,1.9687174260616302,0.95,0.926903173327446
1.05,0.9693261981010437,0.95,0.971226304769516
0.77,0.6946991831064224,0.88,0.9146593809127808
2.79,2.9734169244766235,0.95,0.9000325947999954
0.84,0.7944881170988083,7.94,7.870118975639343
4.67,4.627977728843689,3.2,3.1636418104171753
3.04,3.04106068611145,0.95,0.9406449943780899
0.96,1.018614947795868,0.95,0.9565097987651825
6.55,6.158308506011963,0.95,0.9357630461454391
6.15,6.266341924667358,5.27,5.220280647277832
7.12,7.185260772705078,0.95,0.948825940489769
6.64,6.628132104873657,3.62,3.5488107204437256
0.96,1.0182684063911438,0.95,0.9590437412261963
2.64,2.6569299697875977,7.39,7.437724232673645
0.56,0.6614656746387482,2.71,2.689047634601593
0.56,0.6659223735332489,0.86,0.8649198710918427
1.5,1.481924146413803,0.95,0.9140609055757523
5.52,6.021931171417236,0.95,0.9571039974689484
3.64,3.604372262954712,0.95,0.9362512826919556
6.06,6.069832444190979,7.94,7.902750730514526
4.4,4.47368597984314,0.95,0.9439963847398758
2.64,2.6453884840011597,0.95,0.947607159614563
2.28,1.9631052017211914,0.95,0.9270945191383362
5.59,6.610293030738831,0.95,0.9193519502878189
2.37,2.422621428966522,0.95,0.9404482543468475
0.68,0.6628094762563705,0.95,0.9590255171060562
8.84,8.96332049369812,0.95,0.9173808246850967
1.42,1.1105778217315674,0.97,0.9792098253965378
3.6,3.3705350160598755,2.62,2.595720946788788
0.93,0.8115092515945435,8.71,8.519047260284424
0.7,0.67174032330513,0.86,0.8510158509016037
3.4,3.467220366001129,0.95,0.9451859444379807
3.75,3.8575968742370605,5.27,5.2080851793289185
4.51,4.5072678327560425,0.97,0.9920697212219238
4.67,4.6253204345703125,0.95,0.9349124878644943
4.29,3.984269380569458,0.95,0.9393702745437622
1.88,1.9939124882221222,0.95,0.9108433127403259
4.4,4.450967788696289,0.97,0.9831456989049911
6.64,6.631744384765625,8.71,8.532348394393921
0.82,0.7551819384098053,5.9,5.912076950073242
7.62,7.5896594524383545,0.95,0.9513943046331406
0.87,0.820453017950058,5.1,5.081553339958191
2.64,2.6498882174491882,3.12,3.0881543159484863
7.94,7.886817932128906,0.97,0.9786398112773895
2.81,3.18856680393219,3.2,3.1600173711776733
6.41,6.40861189365387,0.95,0.926233321428299
4.83,5.294800877571106,7.39,7.4290947914123535
4.32,4.520797371864319,5.27,5.09365439414978
4.4,4.474599599838257,3.62,3.5480363965034485
2.16,1.924075573682785,0.95,0.8972961902618408
0.94,0.80734883248806,0.95,0.9478628039360046
2.62,1.5805460810661316,1.3,1.2770610451698303
4.4,4.466970801353455,2.62,2.5621901154518127
3.75,3.871473252773285,0.95,0.9065548181533813
0.56,0.6633139848709106,0.95,0.9575517624616623
4.67,4.620875120162964,0.95,0.9241160452365875
6.47,7.200827956199646,0.95,0.9407484233379364
4.39,4.528855919837952,0.95,0.9337747991085052
0.7,0.7961375266313553,0.95,0.9221369028091431
0.73,1.1777393966913223,0.95,0.943786084651947
3.6,3.3589059710502625,0.95,0.9064091295003891
3.64,3.6218664050102234,0.95,0.9515135735273361
6.08,6.042622923851013,5.98,5.9657697677612305
3.1,2.9962322115898132,0.95,0.9426479339599609
6.08,5.970478653907776,0.95,0.92739038169384
3.75,3.869700312614441,0.95,0.9246096163988113
0.84,0.796899139881134,4.35,4.321094751358032
3.75,3.8283369541168213,0.95,0.9370263069868088
0.73,1.1769433468580246,0.95,0.9239591658115387
4.85,4.314713716506958,0.95,0.949355885386467
6.28,6.420024633407593,0.95,0.9349635541439056
0.68,0.6464862674474716,2.71,2.6715791821479797
2.79,2.9694154858589172,6.6,6.6516114473342896
0.84,0.8061044663190842,3.12,3.082069456577301
4.02,4.2017223834991455,3.2,3.184667944908142
6.55,6.160942316055298,0.95,0.9343799650669098
4.01,4.3479005098342896,1.1,1.020593598484993
4.1,3.9224679470062256,8.39,8.047767162322998
6.64,6.627869606018066,0.95,0.9080258905887604
6.55,6.148044109344482,0.95,0.9189751297235489
1.38,0.9781447052955627,0.95,0.9300217479467392
7.12,7.1863532066345215,5.98,5.965450406074524
0.78,0.8263855874538422,0.88,0.9006689935922623
7.94,7.8988938331604,5.98,5.965838670730591
3.1,2.984882891178131,0.82,0.8089166730642319
4.02,4.3398518562316895,7.44,8.000957250595093
1.42,1.1356975138187408,8.39,7.998178720474243
0.86,0.8092843294143677,0.95,0.9229024201631546
7.62,7.560948491096497,8.39,8.008059859275818
4.85,4.29977810382843,0.95,0.9316720366477966
7.12,7.163381218910217,7.1,7.045823693275452
4.83,5.292877793312073,0.95,0.9430761635303497
7.62,7.036962270736694,0.95,0.9395377188920975
0.81,0.8152198940515518,8.71,8.526316165924072
0.86,0.796677440404892,4.35,4.329545378684998
6.48,6.351325988769531,0.95,0.9484454244375229
4.33,4.314082980155945,0.95,0.919318750500679
2.72,2.397149622440338,7.39,7.429645895957947
5.06,4.542466521263123,0.95,0.9269764274358749
4.33,4.273825824260712,0.95,0.9233720749616623
3.37,3.6344079971313477,0.95,0.9331612884998322
6.55,6.146669268608093,0.95,0.921348974108696
1.42,1.1355286538600922,0.95,0.9103951901197433
4.5,4.5138726234436035,0.95,0.9303667843341827
3.64,3.6592289209365845,7.1,7.041120529174805
0.73,0.7770492285490036,0.95,0.9311828315258026
3.64,3.6331294178962708,5.98,5.9656490087509155
4.39,4.5346022844314575,0.95,0.9004777669906616
6.48,6.35523784160614,2.71,2.741395950317383
0.87,0.8224973529577255,2.71,2.690108060836792
4.67,4.506581544876099,0.95,0.9309350401163101
4.85,4.279459357261658,0.76,0.8515726923942566
0.7,0.7861911207437515,0.95,0.9305246770381927
6.55,6.074759125709534,3.2,3.1612280011177063
6.41,6.434592604637146,0.95,0.9489185214042664
4.36,4.480404496192932,0.95,0.9248016625642776
7.4,6.755700349807739,0.95,0.920337438583374
4.4,4.475699067115784,0.86,0.8594357222318649
0.93,0.812662810087204,0.95,0.9443645775318146
2.16,1.910150170326233,7.44,7.959280371665955
0.7,0.6701332330703735,0.95,0.9161359965801239
6.48,6.364738821983337,0.95,0.9481301158666611
6.06,6.056598424911499,6.6,6.601468443870544
0.82,0.753904178738594,2.62,2.5648539662361145
0.98,1.4409582912921906,3.2,3.1625601053237915
0.56,0.6615286320447922,0.95,0.9045107364654541
3.75,3.870659828186035,0.95,0.9506630897521973
5.59,6.6198530197143555,0.95,0.9372452050447464
4.36,4.481896638870239,0.95,0.9332219362258911
6.08,6.04108452796936,0.95,0.930051639676094
6.28,6.347640633583069,0.95,0.9422605931758881
4.02,4.2451393604278564,0.95,0.9232060611248016
3.95,3.954288601875305,0.95,0.930986225605011
0.73,1.2017989754676819,0.95,0.9487283527851105
4.36,4.482285976409912,0.95,0.9260122179985046
7.53,6.991150975227356,0.95,0.9167374670505524
7.12,7.19305682182312,7.39,7.487702250480652
2.64,2.640223741531372,0.95,0.8999488949775696
8.84,8.962881565093994,0.95,0.9220389574766159
6.69,6.777938604354858,0.95,0.9513208717107773
3.95,3.9434906244277954,1.3,1.2752019166946411
3.04,3.019619345664978,0.95,0.9358735680580139
0.6,0.6543614864349365,5.0,4.9709837436676025
1.38,1.0082949697971344,0.95,0.9476071745157242
3.37,3.6931456327438354,0.95,0.9322948157787323
0.93,0.8151271194219589,2.12,2.1356760263442993
7.12,7.1933101415634155,2.71,2.6694568395614624
2.37,2.4475942850112915,0.95,0.9555934369564056
0.84,0.8130772709846497,0.95,0.9463639259338379
7.51,7.508838415145874,6.6,6.600099563598633
6.41,6.405916094779968,0.95,0.8916896730661392
6.48,6.3735880851745605,0.95,0.9268114119768143
7.12,7.16904091835022,0.95,0.9329802393913269
6.55,6.157750487327576,0.95,0.9346049129962921
3.4,3.4670627117156982,6.26,6.8327836990356445
4.83,5.293304920196533,1.3,1.2948059737682343
5.59,6.622657895088196,0.95,0.9184084832668304
0.84,0.7929175794124603,0.95,0.9001583009958267
0.73,0.7986261248588562,0.95,0.9320701211690903
4.31,4.532948136329651,5.0,4.9725035429000854
3.67,4.142564594745636,0.95,0.9193672835826874
5.06,4.530808687210083,0.95,0.9091551005840302
4.38,4.522966146469116,1.04,0.9807687997817993
8.84,8.981367588043213,0.95,0.9350068867206573
4.43,4.504727721214294,0.97,0.9790183305740356
7.62,6.988126039505005,0.95,0.9226635843515396
3.95,3.9679916501045227,0.76,0.7952277362346649
6.64,6.628370523452759,7.39,7.440981030464172
0.86,0.8113377392292023,5.98,5.965531229972839
6.55,6.151440143585205,0.95,0.9368844628334045
7.12,7.179661750793457,0.88,0.8930682688951492
2.81,3.152907133102417,2.62,2.563141107559204
8.01,8.102859377861023,0.95,0.9196843057870865
8.84,8.934357166290283,0.95,0.910762757062912
3.75,3.8723307251930237,0.95,0.9442088156938553
2.81,3.182711124420166,5.98,5.9510674476623535
0.77,0.7044689804315567,0.95,0.9160053431987762
0.86,0.7995887994766235,0.95,0.9497042000293732
4.42,4.519310235977173,0.95,0.9015423208475113
3.6,3.507948100566864,0.86,0.8462570458650589
5.79,6.365285634994507,0.95,0.917623981833458
7.4,6.752425312995911,0.95,0.9500725567340851
9.45,9.201692342758179,0.95,0.9241233170032501
3.75,3.8294259309768677,0.95,0.942375048995018
3.75,3.859929919242859,0.95,0.9171717315912247
4.88,4.452961444854736,0.95,0.9442979842424393
7.12,7.187726616859436,0.95,0.9355904161930084
3.64,3.6388975977897644,0.95,0.923349604010582
5.52,6.0210089683532715,0.82,0.80132757127285
4.54,4.44696581363678,3.2,3.2160316109657288
3.4,3.4671220183372498,0.95,0.9492347687482834
0.6,0.6618497669696808,0.95,0.921409472823143
4.42,4.522764086723328,0.95,0.9180864542722702
4.39,4.53671932220459,0.95,0.9295154958963394
9.45,9.177090406417847,0.95,0.9056652784347534
0.77,0.6942812502384186,1.3,1.2898620069026947
7.4,6.783365726470947,0.95,0.9444907605648041
4.29,3.990222215652466,7.39,7.385793447494507
0.83,0.9309388101100922,3.2,3.186341345310211
4.52,4.433227300643921,4.35,4.317263841629028
2.62,1.584303855895996,0.95,0.9245133846998215
2.79,2.9733071327209473,7.94,7.85856568813324
1.63,1.8078439831733704,0.95,0.949519619345665
6.55,6.141724348068237,0.95,0.9306487292051315
0.8,0.7728892713785172,7.39,7.404271841049194
3.37,3.6070704460144043,0.95,0.889821007847786
0.6,0.6580095291137695,0.76,0.7953296005725861
7.12,7.193597912788391,7.1,7.225240468978882
6.41,6.208544492721558,3.62,3.549095869064331
4.43,4.5035096406936646,0.95,0.928560346364975
7.94,7.895140528678894,7.1,7.110952258110046
5.06,4.541662573814392,7.1,7.082893967628479
7.12,7.161484360694885,2.62,2.602205455303192
1.42,1.1150216460227966,0.95,0.9290968626737595
6.48,6.346472144126892,0.95,0.9346000403165817
0.68,0.6637697219848633,2.62,2.6012300848960876
0.56,0.6685323864221573,1.04,0.9780539274215698
0.6,0.6400528848171234,0.95,0.9475672543048859
3.95,3.9468552470207214,0.95,0.9064660370349884
6.55,6.15341579914093,0.95,0.9515418857336044
4.02,4.205965161323547,0.95,0.944894015789032
4.29,3.987177014350891,0.95,0.9372299313545227
4.02,4.2873694896698,0.88,0.8936392515897751
2.48,2.749151587486267,0.95,0.9184550493955612
7.62,7.101919412612915,0.95,0.9445442855358124
5.79,6.162328004837036,0.95,0.9167420417070389
3.67,4.134758949279785,0.95,0.909028559923172
6.08,5.952685475349426,0.95,0.9494587332010269
4.4,4.463140845298767,6.6,6.618462443351746
4.89,4.545154333114624,3.2,3.18362957239151
2.72,2.396307051181793,0.95,0.943788155913353
5.06,4.347616195678711,0.95,0.9401756227016449
4.01,4.436574697494507,0.95,0.8987491726875305
6.15,6.3341710567474365,7.94,7.910816550254822
4.67,4.523805499076843,0.86,0.8436474800109863
4.29,3.9879268407821655,0.95,0.9554475694894791
3.4,3.46793794631958,0.95,0.9488103538751602
0.68,0.6532095968723297,7.44,7.914993762969971
4.67,4.521583557128906,0.95,0.9344725459814072
0.81,0.8086026459932327,0.95,0.9195732772350311
0.6,0.6541696935892105,8.39,8.014461159706116
0.87,0.8206049352884293,0.95,0.9124545753002167
9.45,9.200156688690186,0.95,0.9288991540670395
5.59,6.635975360870361,7.44,7.97366988658905
1.39,1.7281043529510498,7.89,7.694732666015625
0.93,0.7981603294610977,5.1,5.093474507331848
6.64,6.627988219261169,0.95,0.9328871667385101
2.81,3.126908004283905,5.1,5.075331687927246
1.63,1.786072850227356,5.9,5.8803277015686035
7.51,7.50449013710022,0.95,0.9443627893924713
0.73,1.1881227493286133,1.1,1.0127654075622559
3.67,4.121242821216583,0.95,0.9298183023929596
8.84,8.967183828353882,8.39,7.990487813949585
7.53,6.986607909202576,5.0,4.925853729248047
0.84,0.8073386996984482,0.95,0.9190364331007004
0.6,0.6628094762563705,0.95,0.9148553311824799
0.78,0.8296512514352798,0.95,0.9156382977962494
0.81,0.7835378050804138,7.44,7.943046927452087
4.1,3.9719563722610474,0.86,0.8441326916217804
2.72,2.376596212387085,0.95,0.944987028837204
3.4,3.4725833535194397,0.95,0.909245640039444
2.48,2.667902112007141,0.95,0.9367603063583374
1.39,1.7246181964874268,0.95,0.9069313108921051
0.98,1.2147980034351349,0.95,0.936649426817894
0.83,0.9391251355409622,8.39,8.027698874473572
2.48,2.9464545845985413,7.39,7.630721211433411
6.64,6.63204562664032,3.2,3.208959937095642
4.75,4.252719044685364,0.95,0.9171800911426544
4.88,4.521216869354248,7.39,7.429278612136841
4.85,4.299767255783081,0.95,0.9231874942779541
1.88,1.9731933772563934,0.95,0.9010845720767975
0.78,0.8231154531240463,0.95,0.9006872177124023
1.5,1.4631458222866058,0.95,0.9241315275430679
5.06,4.543270707130432,1.3,1.2907644510269165
0.84,0.8097311854362488,0.95,0.9252877831459045
0.77,0.6949083656072617,6.6,6.654453158378601
4.42,4.513109803199768,7.94,7.869427680969238
3.6,3.494620621204376,0.95,0.9338628053665161
3.95,3.963335394859314,0.95,0.9251588135957718
4.02,4.243844032287598,3.2,3.2387080788612366
0.6,0.6493694931268692,0.95,0.9342890828847885
9.45,9.199719667434692,7.94,7.874078392982483
8.84,8.928360223770142,8.71,8.52759575843811
1.5,1.4912511706352234,0.95,0.9254413098096848
4.43,4.495795965194702,0.95,0.9095601588487625
4.29,3.975869297981262,0.95,0.9351291954517365
0.73,1.2102097123861313,0.76,0.7992822229862213
3.6,3.3731268644332886,0.95,0.9301791936159134
7.4,6.783324956893921,0.95,0.9469675421714783
0.84,0.7859268933534622,7.89,7.712100625038147
6.48,6.3521082401275635,0.95,0.9100385457277298
4.67,4.617669582366943,0.95,0.933923751115799
0.98,1.445295810699463,0.88,1.0133848786354065
0.93,0.8117614239454269,0.95,0.8932501971721649
2.48,2.667285144329071,5.98,5.964963912963867
3.37,3.514473259449005,0.95,0.9243780225515366
9.45,9.199281454086304,6.6,6.598729848861694
2.81,3.158651351928711,3.62,3.554585874080658
4.42,4.527257680892944,3.62,3.621298849582672
4.89,4.638971924781799,0.95,0.9214482009410858
0.78,0.8190252035856247,0.95,0.9377984255552292
1.49,1.613799899816513,0.97,0.9800681322813034
3.75,3.823201894760132,2.62,2.5869768857955933
1.5,1.4802169799804688,5.9,5.8956263065338135
3.6,3.3635072708129883,0.95,0.9178248047828674
2.62,1.5031529366970062,0.88,0.886455625295639
4.38,4.518907904624939,0.95,0.9305808544158936
4.01,4.352749347686768,7.1,7.057926058769226
6.55,6.161473393440247,0.95,0.9397324621677399
3.67,4.033052623271942,0.95,0.9416024386882782
1.38,0.9795121401548386,0.95,0.9377114027738571
4.01,4.3465553522109985,0.95,0.9569176137447357
7.53,7.028025984764099,0.97,0.9815872460603714
1.49,1.6254863739013672,0.95,0.927902489900589
4.36,4.4165250062942505,0.95,0.9340057820081711
4.32,4.488448262214661,0.76,0.8007312268018723
1.42,1.111373409628868,0.95,0.9004735350608826
4.36,4.474549412727356,0.95,0.919385552406311
2.72,2.3642919063568115,0.95,0.9292059540748596
7.04,6.615178942680359,0.95,0.9354391098022461
4.42,4.5237239599227905,0.95,0.91550113260746
3.6,3.509383797645569,2.12,2.136825978755951
6.15,6.297485113143921,0.95,0.9496759325265884
6.08,5.95409882068634,7.44,7.929221272468567
6.69,6.67876923084259,0.95,0.9225582778453827
0.68,0.6812219023704529,5.98,5.965990781784058
6.61,6.717013597488403,0.95,0.922279953956604
1.93,1.8273593187332153,5.9,5.894113183021545
5.73,5.8824383020401,0.95,0.9434143155813217
6.06,6.067015171051025,0.95,0.9119927138090134
5.73,5.873377323150635,0.95,0.9451037496328354
4.83,5.268819212913513,0.95,0.9295728355646133
2.37,2.4193281531333923,0.95,0.9443172365427017
6.64,6.632636308670044,5.0,4.977659583091736
4.4,4.471219897270203,0.95,0.9439426809549332
2.79,2.9721124172210693,0.95,0.9551795721054077
2.72,2.3999589681625366,7.44,7.9569233655929565
4.36,4.4841896295547485,0.95,0.9072588682174683
0.86,1.2008242011070251,0.95,0.9279647320508957
0.9,0.7529421597719193,7.1,7.035324931144714
0.82,0.7553961127996445,0.95,0.9200061559677124
6.69,6.6831594705581665,0.95,0.9372555613517761
0.56,0.6625924110412598,7.1,7.048192501068115
0.81,0.814822182059288,0.95,0.9416431337594986
3.37,3.602695941925049,7.94,7.845781683921814
0.8,0.7729835510253906,3.2,3.179461121559143
0.98,1.2304770946502686,0.86,0.8632742166519165
3.6,3.5083572268486023,0.95,0.9347640573978424
3.4,3.4674172401428223,0.95,0.9173447787761688
4.54,4.370725512504578,0.86,0.8868043273687363
2.64,2.6406339406967163,0.95,0.938074991106987
4.85,4.283247709274292,8.71,8.549957275390625
2.48,2.854543089866638,0.95,0.8989691585302353
5.06,4.538397550582886,0.95,0.9436789751052856
0.6,0.6678558886051178,4.35,4.305506229400635
5.73,5.857500791549683,5.98,5.96591055393219
4.42,4.521527051925659,0.95,0.9350484609603882
2.62,1.575690507888794,0.95,0.9003747403621674
7.94,7.874817371368408,7.44,7.9397276639938354
0.81,0.8168782293796539,0.95,0.951218843460083
6.28,6.41992723941803,0.95,0.9524761736392975
0.93,0.800271064043045,1.3,1.2819882333278656
6.06,6.070302248001099,0.95,0.9165693372488022
7.51,7.411896705627441,4.35,4.317674517631531
3.6,3.374878227710724,2.12,2.1738662123680115
0.85,0.8012891411781311,0.95,0.9519775658845901
3.4,3.476373791694641,0.95,0.9443981200456619
7.53,7.037431716918945,0.95,0.9438146948814392
0.86,1.201903522014618,0.95,0.9302430301904678
5.73,5.833648324012756,0.95,0.9199829250574112
4.33,4.324294805526733,0.95,0.958508625626564
3.4,3.468214988708496,0.95,0.9564599245786667
6.48,6.359960317611694,0.95,0.9302635341882706
2.48,2.862106680870056,0.95,0.9434485733509064
3.37,3.6021766662597656,0.95,0.9084354788064957
2.64,2.649430572986603,0.95,0.9237918108701706
4.51,4.510959148406982,0.95,0.919097900390625
0.77,0.7068029046058655,0.95,0.9441997557878494
3.95,3.946071684360504,7.39,7.427281975746155
9.45,9.159958124160767,0.95,0.9388645589351654
0.68,0.6613532602787018,0.95,0.9326870441436768
4.38,4.510158538818359,5.0,4.891064882278442
4.36,4.481440305709839,0.95,0.9405986219644547
4.54,4.409669041633606,0.95,0.9088353365659714
4.75,4.250741124153137,0.95,0.9430109858512878
3.64,3.6066731214523315,0.95,0.9120678305625916
0.7,0.7879879474639893,4.35,4.326929688453674
4.29,4.013284683227539,0.95,0.9336668252944946
1.93,1.791890561580658,0.95,0.9298200458288193
0.78,0.3655014634132385,0.95,0.933484673500061
6.61,6.710023045539856,0.97,0.9787765592336655
6.55,6.138100981712341,0.95,0.896804690361023
3.95,3.9578667879104614,3.62,3.5559642910957336
4.36,4.482674717903137,5.9,5.870045185089111
7.51,7.5067949295043945,7.94,7.866981029510498
0.86,0.8044683635234833,0.95,0.9444124549627304
0.86,1.1961829364299774,0.95,0.8943596482276917
1.38,0.9747346490621567,0.95,0.9197733998298645
4.39,4.51993715763092,2.12,2.1443960070610046
4.5,4.5147788524627686,0.95,0.9152341037988663
4.36,4.40013587474823,0.82,0.803937092423439
4.32,4.5276994705200195,0.95,0.9437958300113678
0.93,0.8217595815658569,0.95,0.942721500992775
4.36,4.414094090461731,0.95,0.9472069591283798
0.86,1.4461345672607422,0.95,0.9444369375705719
6.08,6.039616107940674,0.95,0.9430738836526871
0.77,0.7061983048915863,0.95,0.9442098587751389
7.62,7.108629822731018,3.12,3.0700647830963135
0.68,0.6638980507850647,0.76,0.785249724984169
6.28,6.339802265167236,0.95,0.9049958288669586
2.72,2.3998205065727234,2.12,2.151816487312317
2.64,2.6394240260124207,0.95,0.9173891544342041
0.86,1.204856038093567,1.1,1.0123625546693802
1.42,1.120092824101448,7.94,7.879189491271973
0.96,1.0183274745941162,0.95,0.9589224010705948
1.38,0.97200146317482,7.44,7.9581475257873535
0.6,0.6613532602787018,0.95,0.9263162761926651
0.96,1.0181243121623993,5.0,4.955274224281311
4.39,4.521429419517517,0.95,0.9340055137872696
0.9,0.7598709464073181,0.95,0.9443079978227615
0.68,0.6522493362426758,0.95,0.9017582833766937
0.82,0.755540058016777,0.95,0.9477319717407227
2.64,2.6448816061019897,3.2,3.1936888098716736
5.59,6.60763943195343,0.95,0.9384626150131226
4.75,4.259261965751648,1.1,1.0389961004257202
4.1,4.083192229270935,0.95,0.9147806614637375
0.78,0.8108463287353516,0.95,0.9017017334699631
4.43,4.5059298276901245,0.88,0.9227423965930939
2.72,2.398277521133423,7.39,7.429885983467102
