"Real for Time,0; ,None - All","Averages for Time,0; ,None","Real for Time,1; ,None - All","Averages for Time,1; ,None","Real for Time,2; ,None - All","Averages for Time,2; ,None","Real for Time,3; ,None - All","Averages for Time,3; ,None","Real for Time,4; ,None - All","Averages for Time,4; ,None","Real for Time,5; ,None - All","Averages for Time,5; ,None","Real for Time,6; ,None - All","Averages for Time,6; ,None","Real for Time,7; ,None - All","Averages for Time,7; ,None","Real for Time,8; ,None - All","Averages for Time,8; ,None","Real for Time,9; ,None - All","Averages for Time,9; ,None","Real for Time,10; ,None - All","Averages for Time,10; ,None","Real for Time,11; ,None - All","Averages for Time,11; ,None","Real for Time,12; ,None - All","Averages for Time,12; ,None","Real for Time,13; ,None - All","Averages for Time,13; ,None","Real for Time,14; ,None - All","Averages for Time,14; ,None","Real for Time,15; ,None - All","Averages for Time,15; ,None","Real for Time,16; ,None - All","Averages for Time,16; ,None","Real for Time,17; ,None - All","Averages for Time,17; ,None","Real for Time,18; ,None - All","Averages for Time,18; ,None","Real for Time,19; ,None - All","Averages for Time,19; ,None","Real for Time,20; ,None - All","Averages for Time,20; ,None","Real for Time,21; ,None - All","Averages for Time,21; ,None","Real for Time,22; ,None - All","Averages for Time,22; ,None","Real for Time,23; ,None - All","Averages for Time,23; ,None","Real for Time,24; ,None - All","Averages for Time,24; ,None","Real for Time,25; ,None - All","Averages for Time,25; ,None","Real for Time,26; ,None - All","Averages for Time,26; ,None","Real for Time,27; ,None - All","Averages for Time,27; ,None","Real for Time,28; ,None - All","Averages for Time,28; ,None","Real for Time,29; ,None - All","Averages for Time,29; ,None","Real for Time,30; ,None - All","Averages for Time,30; ,None","Real for Time,31; ,None - All","Averages for Time,31; ,None","Real for Time,32; ,None - All","Averages for Time,32; ,None","Real for Time,33; ,None - All","Averages for Time,33; ,None","Real for Time,34; ,None - All","Averages for Time,34; ,None","Real for Time,35; ,None - All","Averages for Time,35; ,None","Real for Time,36; ,None - All","Averages for Time,36; ,None","Real for Time,37; ,None - All","Averages for Time,37; ,None","Real for Time,38; ,None - All","Averages for Time,38; ,None","Real for Time,39; ,None - All","Averages for Time,39; ,None","Real for Time,40; ,None - All","Averages for Time,40; ,None","Real for Time,41; ,None - All","Averages for Time,41; ,None","Real for Time,42; ,None - All","Averages for Time,42; ,None","Real for Time,43; ,None - All","Averages for Time,43; ,None","Real for Time,44; ,None - All","Averages for Time,44; ,None","Real for Time,45; ,None - All","Averages for Time,45; ,None","Real for Time,46; ,None - All","Averages for Time,46; ,None","Real for Time,47; ,None - All","Averages for Time,47; ,None","Real for Time,48; ,None - All","Averages for Time,48; ,None","Real for Time,49; ,None - All","Averages for Time,49; ,None","Real for Time,50; ,None - All","Averages for Time,50; ,None"
0.81,0.79981829226017,4.02,4.243844032287598,0.95,0.9276930242776871,0.95,0.9018291980028152,2.62,1.575690507888794,4.88,4.493646740913391,0.95,0.9303954094648361,7.94,7.894145131111145,3.64,3.6592289209365845,9.45,9.159958124160767,1.39,1.7148897647857666,4.67,4.521583557128906,0.95,0.9106405675411224,0.81,0.7835378050804138,4.35,4.284165978431702,0.86,0.845445528626442,2.37,2.422621428966522,7.94,7.879997611045837,0.77,0.6942812502384186,7.04,6.616218686103821,0.95,0.9225610643625259,0.95,0.9443584084510803,0.95,0.9317035973072052,7.94,7.875455379486084,1.42,1.111373409628868,3.6,3.509383797645569,0.95,0.9473682343959808,3.62,3.5510913133621216,7.62,7.036962270736694,0.95,0.944306030869484,2.72,2.3999589681625366,2.64,2.6453884840011597,0.95,0.9065548181533813,0.95,0.9137057214975357,4.83,5.293304920196533,6.64,6.63204562664032,3.75,3.8283358216285706,6.64,6.632636308670044,0.95,0.933613732457161,0.94,0.80734883248806,6.48,6.349761128425598,0.95,0.9436228424310684,5.0,4.9542319774627686,4.39,4.53671932220459,6.28,6.340805530548096,0.82,0.8092955350875854,0.83,0.9309388101100922,7.12,7.193597912788391,3.2,3.159954786300659,4.42,4.527257680892944,7.4,6.749624967575073
0.95,0.9178124666213989,0.95,0.9180156141519547,1.5,1.4631458222866058,4.67,4.620875120162964,3.62,3.5725901126861572,8.84,8.974390983581543,8.01,8.102859377861023,3.2,3.212403655052185,2.81,3.152907133102417,4.75,4.250741124153137,3.1,2.984101891517639,4.88,4.521216869354248,2.72,2.396307051181793,4.85,4.299767255783081,1.39,1.7155009508132935,7.4,6.794447422027588,0.82,0.8006141930818558,0.93,0.800271064043045,0.95,0.9245966672897339,8.39,8.025777459144592,4.43,4.5035096406936646,4.51,4.5072678327560425,1.5,1.4802169799804688,2.79,2.9721124172210693,0.86,0.8437401652336121,3.37,3.602695941925049,4.29,3.9879268407821655,2.71,2.6728429198265076,0.93,0.8151271194219589,0.95,0.9174874573945999,0.56,0.6625924110412598,4.29,3.984269380569458,8.39,8.008059859275818,3.4,3.468214988708496,0.84,0.7929175794124603,1.5,1.4912511706352234,0.81,0.8149545341730118,3.12,3.0873953104019165,0.96,1.0183274745941162,1.3,1.278908610343933,2.62,2.5648539662361145,3.64,3.6066731214523315,0.56,0.6659223735332489,0.95,0.9066350162029266,7.12,7.1927701234817505,2.48,2.667285144329071,0.95,0.9056885987520218,0.6,0.6493694931268692,0.95,0.9080258905887604,6.08,5.95409882068634,4.52,4.420160412788391
0.95,0.9702486246824265,7.51,7.411896705627441,0.95,0.9444288164377213,1.42,1.1355286538600922,0.95,0.928725928068161,0.95,0.9507299512624741,7.12,7.161484360694885,1.38,0.9985176771879196,4.54,4.44696581363678,0.95,0.9303650856018066,4.7,4.615899443626404,0.95,0.9692298471927643,0.78,0.8296512514352798,0.98,1.445295810699463,5.9,5.912076950073242,0.82,0.753434345126152,0.78,0.8263855874538422,4.1,4.083192229270935,0.95,0.9465437978506088,6.64,6.628132104873657,3.95,3.9468552470207214,7.89,7.708603858947754,4.42,4.521527051925659,1.04,0.9808792620897293,0.86,1.2008242011070251,0.88,0.8844007849693298,0.95,0.8954300433397293,0.95,0.9373706430196762,5.79,6.365285634994507,0.96,1.0185852348804474,4.54,4.370725512504578,6.26,6.785262823104858,4.29,3.983565092086792,0.95,0.9265163540840149,0.6,0.6618497669696808,0.81,0.814822182059288,6.41,6.389957785606384,0.95,0.9122180789709091,2.72,2.398277521133423,3.1,2.9962322115898132,2.81,3.199431359767914,8.71,8.542898416519165,4.67,4.6253204345703125,4.52,4.433227300643921,1.5,1.4988497197628021,6.69,6.67876923084259,2.71,2.678061842918396,8.84,8.928360223770142,0.77,0.7098508924245834,0.95,0.9435011595487595,0.82,0.7559042125940323
0.73,1.1769433468580246,0.84,0.8146917819976807,2.72,2.3642919063568115,0.73,1.2017989754676819,0.93,0.8217595815658569,0.88,0.9937378019094467,0.81,0.8086026459932327,0.95,0.9000325947999954,0.76,0.8474230468273163,0.7,0.8113107085227966,6.08,6.046400308609009,0.6,0.6678558886051178,0.68,0.6638980507850647,2.71,2.7105382084846497,5.06,4.518809914588928,0.96,1.0189452171325684,0.95,0.9408021420240402,2.64,2.6390743255615234,5.73,5.8824383020401,3.12,3.07358455657959,6.15,6.3341710567474365,6.6,6.635790228843689,0.95,0.9034726768732071,0.95,0.9236380755901337,0.7,0.7879879474639893,4.36,4.482674717903137,4.54,4.409669041633606,7.4,6.783324956893921,0.95,0.9386104941368103,0.56,0.662449985742569,6.06,6.070302248001099,0.73,0.7770492285490036,3.2,3.1612280011177063,0.95,0.9439183175563812,4.02,4.205965161323547,5.06,4.538397550582886,4.54,4.3502585887908936,0.95,0.9062797129154205,0.95,0.9332562237977982,3.75,3.8283369541168213,4.32,4.528761148452759,0.95,0.948825940489769,2.72,2.397149622440338,1.42,1.1150216460227966,8.01,8.020218253135681,8.39,7.98215115070343,0.95,0.9564758986234665,0.95,0.9166563749313354,4.35,4.329545378684998,0.95,0.9565028846263885,0.95,0.9337747991085052
0.95,0.9311447590589523,2.71,2.7180169820785522,3.62,3.5960803031921387,8.84,8.981367588043213,0.95,0.9550965428352356,2.16,1.910150170326233,4.89,4.638971924781799,5.27,5.220280647277832,5.73,5.873377323150635,0.97,0.9831456989049911,0.93,0.8083883225917816,2.48,2.862106680870056,7.4,6.79556667804718,6.61,6.717013597488403,4.54,4.442898392677307,3.12,3.0707209706306458,6.08,6.04108452796936,5.79,6.370963931083679,0.86,1.201903522014618,0.95,0.9217438697814941,0.78,0.8231154531240463,6.48,6.364738821983337,7.62,7.108629822731018,0.95,0.9317823648452759,7.1,7.064268469810486,0.86,1.204856038093567,0.95,0.9216469675302505,3.4,3.4674172401428223,0.95,0.9191443771123886,6.55,6.152772068977356,2.64,2.6448816061019897,0.97,0.978706106543541,6.61,6.614904403686523,5.98,5.9656490087509155,2.62,2.5623574256896973,3.95,3.9578667879104614,3.6,3.368803918361664,0.86,0.8044683635234833,3.12,3.0881543159484863,0.93,0.812662810087204,5.52,5.906192183494568,0.95,0.9439963847398758,0.95,0.9080355912446976,6.48,6.346472144126892,7.1,7.039954304695129,0.95,0.9225769490003586,3.12,3.0889130234718323,1.04,0.9793989807367325,2.81,3.2078148126602173,0.95,0.9291235506534576,0.95,0.9064091295003891
0.95,0.9420615285634995,3.64,3.627204656600952,0.95,0.9481639862060547,4.02,4.2873694896698,4.75,4.253370523452759,0.98,1.4409582912921906,3.75,3.823201894760132,0.95,0.9362512826919556,0.95,0.9248547405004501,0.95,0.919318750500679,0.95,0.9246096163988113,0.95,0.9450339823961258,5.06,4.516125679016113,3.6,3.5083572268486023,5.98,5.965838670730591,0.95,0.9411167353391647,0.95,0.933516651391983,6.28,6.4211955070495605,0.95,0.9387887567281723,0.95,0.9026142954826355,4.01,4.3465553522109985,4.36,4.481896638870239,1.39,1.7181801795959473,4.5,4.5147788524627686,4.31,4.5299705266952515,3.2,3.161987602710724,0.95,0.9437775313854218,6.48,6.359960317611694,6.55,6.15341579914093,6.48,6.358381628990173,0.95,0.9437472820281982,6.55,6.151440143585205,7.4,6.777823209762573,0.95,0.9004777669906616,0.95,0.9481527209281921,0.95,0.9177966117858887,0.98,1.1898307502269745,0.6,0.6289501637220383,3.62,3.5480363965034485,7.89,7.702518701553345,0.76,0.7952277362346649,2.81,3.2004923820495605,0.95,0.9150712341070175,0.68,0.6532095968723297,4.4,4.450967788696289,6.28,6.339802265167236,5.9,5.858059287071228,0.95,0.9429029375314713,0.95,0.9442979842424393,0.95,0.921833798289299,7.62,7.002106189727783
1.38,1.0082949697971344,7.53,7.066895484924316,5.1,5.087774753570557,1.1,1.0661374777555466,1.04,0.9809735119342804,6.48,6.3735880851745605,4.39,4.521429419517517,7.62,7.0676140785217285,0.95,0.9337203353643417,4.83,5.3062355518341064,6.6,6.6516114473342896,0.95,0.9543800204992294,0.94,0.8034026175737381,0.68,0.6613532602787018,6.64,6.627806186676025,4.39,4.528855919837952,6.69,6.777938604354858,0.95,0.8982244580984116,2.64,2.6394240260124207,5.52,6.0210089683532715,4.36,4.4165250062942505,6.55,6.157750487327576,1.63,1.8018266260623932,7.12,7.184677243232727,0.95,0.9217281937599182,4.67,4.525180101394653,7.94,7.873407483100891,0.95,0.9053986221551895,0.87,0.8206049352884293,4.31,4.531282901763916,0.95,0.94549959897995,3.75,3.8723307251930237,2.37,2.431478440761566,4.85,4.288413882255554,9.45,9.199281454086304,4.32,4.5276994705200195,5.98,5.965450406074524,4.29,3.9797187447547913,3.95,3.959958851337433,0.95,0.9141216725111008,3.64,3.607468008995056,4.35,4.321094751358032,7.39,7.388490796089172,2.48,2.667902112007141,5.1,5.07366943359375,1.38,0.97200146317482,0.95,0.9435518831014633,0.95,0.9491686671972275,7.51,7.508522391319275,0.83,0.9294985979795456,0.87,0.8226649165153503
0.73,0.7986261248588562,4.5,4.499637842178345,0.95,0.971226304769516,1.3,1.295134425163269,7.1,7.122575283050537,7.4,6.783365726470947,7.1,7.103955984115601,0.95,0.9349124878644943,7.89,7.721352577209473,2.72,2.3940939903259277,0.73,0.7919888943433762,4.38,4.514564394950867,1.42,1.1250324994325638,0.95,0.9455360323190689,4.85,4.301652550697327,0.95,0.9308518320322037,3.95,3.9434906244277954,4.4,4.474371433258057,0.73,1.1789548099040985,3.4,3.4671220183372498,6.26,6.832648396492004,0.95,0.9138521552085876,2.71,2.6824958324432373,4.33,4.294836640357971,6.69,6.774863839149475,6.64,6.628626227378845,3.6,3.359726071357727,0.76,0.7831930965185165,0.95,0.9167113602161407,4.39,4.533660054206848,0.9,0.7577899098396301,3.4,3.46793794631958,0.88,0.8936392515897751,6.41,6.390048384666443,1.04,0.9807042479515076,0.78,0.8108463287353516,2.64,2.647957980632782,3.4,3.4688708782196045,0.95,0.9395377188920975,0.82,0.8071081191301346,6.47,6.253380179405212,4.39,4.5363157987594604,0.6,0.6541696935892105,3.95,3.963335394859314,0.86,0.8092843294143677,0.96,1.0181243121623993,0.95,0.936971440911293,3.2,3.1600173711776733,1.5,1.502223163843155,4.4,4.442270994186401,0.95,0.9331612884998322
0.95,0.9457511752843857,0.95,0.9575517624616623,0.95,0.9406449943780899,2.81,3.126908004283905,4.88,4.483166456222534,0.95,0.9273656010627747,0.95,0.9403006136417389,0.95,0.9407484233379364,6.15,6.315254092216492,6.47,6.327653527259827,2.79,2.9737454056739807,0.95,0.9590255171060562,6.08,6.043563961982727,0.6,0.6613532602787018,0.95,0.9332219362258911,0.95,0.9422035664319992,0.95,0.9326616674661636,0.78,0.8255681097507477,7.62,7.104828119277954,7.94,7.895140528678894,0.95,0.918512374162674,8.71,8.528223991394043,1.04,0.9808942526578903,0.95,0.9430761635303497,4.83,5.344062566757202,4.32,4.525325179100037,0.95,0.947607159614563,0.95,0.9314305633306503,0.82,0.8034629821777344,0.95,0.9309350401163101,2.37,2.4241501092910767,0.95,0.9358900785446167,0.81,0.8144307732582092,2.71,2.6694568395614624,0.95,0.8929391205310822,0.95,0.9411298185586929,0.88,0.9006689935922623,2.37,2.4387754797935486,0.95,0.920337438583374,0.77,0.7044689804315567,7.94,7.85856568813324,0.7,0.8059191852807999,2.71,2.673740267753601,0.93,0.8117614239454269,4.83,5.292877793312073,0.82,0.755540058016777,4.35,4.325722813606262,3.2,3.184667944908142,3.75,3.8354175090789795,3.12,3.089051902294159,4.5,4.5205910205841064
2.12,2.2627905011177063,3.1,3.01337593793869,0.95,0.9193519502878189,2.72,2.376596212387085,3.6,3.3124935030937195,0.95,0.957737147808075,5.9,5.922322630882263,0.56,0.6779231131076813,0.95,0.926903173327446,4.54,4.445993065834045,0.77,0.6990520060062408,0.7,0.6738863587379456,3.75,3.848180055618286,3.2,3.2157680988311768,0.95,0.9422605931758881,0.95,0.9437772482633591,0.95,0.9442097395658493,7.53,7.031967639923096,2.71,2.689047634601593,3.2,3.2128257751464844,5.98,5.9661325216293335,4.67,4.523805499076843,1.38,0.9803117960691452,5.59,6.615699052810669,6.28,6.429745078086853,0.95,0.943786084651947,0.95,0.9393702745437622,0.95,0.9453646838665009,4.02,4.229360461235046,6.47,7.2445056438446045,7.62,7.582502961158752,0.95,0.9259501397609711,0.95,0.9178248047828674,4.52,4.4506131410598755,1.38,0.9795121401548386,3.62,3.5488107204437256,8.39,7.998178720474243,0.73,0.7727567255496979,0.95,0.8999488949775696,0.8,0.7728892713785172,6.15,6.25628399848938,1.93,1.8010480999946594,4.35,4.322301864624023,0.95,0.938629999756813,0.95,0.90582475066185,0.88,0.9180411994457245,0.95,0.9239591658115387,4.67,4.627213716506958,4.02,4.205171763896942,0.86,0.8649198710918427,4.75,4.226269960403442
5.79,6.162328004837036,0.6,0.6782166808843613,6.41,6.373839735984802,0.84,0.8097311854362488,0.95,0.9571039974689484,4.75,4.252719044685364,0.95,0.9590437412261963,1.88,1.9925042390823364,0.81,0.8097593635320663,4.4,4.472342491149902,4.54,4.445517301559448,0.86,0.8510158509016037,2.64,2.6378438472747803,4.43,4.501103520393372,6.41,6.461329936981201,0.93,0.7981603294610977,7.62,7.101919412612915,2.71,2.690108060836792,4.43,4.502933144569397,0.95,0.9238714575767517,4.33,4.324294805526733,5.98,5.9661431312561035,7.62,7.585017919540405,0.73,1.179723009467125,2.81,3.1814880967140198,4.7,4.609729290008545,1.93,1.7956741452217102,0.95,0.9183693528175354,6.61,6.642484068870544,4.36,4.483399152755737,3.12,3.082069456577301,0.95,0.9069924354553223,3.95,3.9557405710220337,0.78,0.8124819844961166,4.36,4.4841896295547485,6.06,6.056501150131226,3.64,3.6116788387298584,4.83,5.2890061140060425,0.95,0.8916896730661392,5.06,4.541662573814392,7.62,7.572470426559448,1.05,0.9647922366857529,3.37,3.6021766662597656,6.06,6.067015171051025,7.4,6.755700349807739,4.36,4.402838110923767,7.51,7.5081682205200195,2.79,2.963058650493622,0.56,0.6684853583574295,4.43,4.510391473770142,0.95,0.9350068867206573
5.06,4.347616195678711,0.95,0.9045107364654541,0.84,0.8104378581047058,0.86,0.8851507902145386,0.95,0.9404482543468475,4.42,4.513109803199768,3.95,3.928515315055847,0.94,0.8018000274896622,6.47,7.3349974155426025,1.05,0.9391393214464188,1.42,1.132339894771576,4.75,4.249954104423523,6.47,6.326589941978455,4.33,4.327000141143799,4.83,5.326523184776306,0.95,0.9013927727937698,0.95,0.9410872459411621,4.83,5.3334221839904785,6.47,6.323911786079407,5.1,5.087682247161865,0.86,1.1961829364299774,0.77,0.6949083656072617,6.61,6.706893563270569,3.1,2.989062249660492,3.75,3.86624938249588,6.69,6.7698655128479,0.95,0.9189751297235489,3.2,3.188662528991699,3.6,3.361693322658539,1.38,0.9829338937997818,4.88,4.456753969192505,2.62,1.5031529366970062,1.5,1.4887137115001678,2.48,2.6911447644233704,0.76,0.7871072143316269,2.79,2.9687230587005615,4.83,5.292356371879578,0.95,0.9484454244375229,7.04,6.543980956077576,0.95,0.9443617016077042,4.31,4.5338122844696045,6.41,6.395256519317627,4.36,4.40013587474823,0.82,0.7553961127996445,4.38,4.522966146469116,7.53,6.9737677574157715,0.95,0.9103951901197433,0.77,0.7092459350824356,6.48,6.340421915054321,0.97,0.9792098253965378,0.56,0.6697242707014084
4.01,4.436574697494507,0.95,0.9167374670505524,7.44,8.000957250595093,4.36,4.474549412727356,2.62,2.595720946788788,1.04,0.9809736758470535,0.95,0.9270945191383362,0.95,0.9487283527851105,3.6,3.5049877762794495,0.95,0.933923751115799,4.85,4.293323755264282,5.52,6.0220255851745605,1.3,1.2948059737682343,3.75,3.8505349159240723,4.67,4.6155024766922,0.76,0.7869651466608047,6.28,6.41992723941803,0.85,0.8123096078634262,0.95,0.9221369028091431,2.48,2.854543089866638,0.7,0.7912602871656418,4.67,4.617669582366943,6.47,7.330296158790588,0.95,0.9320701211690903,0.95,0.9316720366477966,0.95,0.9481301158666611,0.96,1.0186770856380463,4.31,4.530801296234131,8.71,8.532348394393921,3.2,3.186341345310211,1.04,0.9807687997817993,4.42,4.5237239599227905,7.44,7.929221272468567,0.8,0.7682340741157532,7.44,7.92466127872467,0.95,0.9108433127403259,0.6,0.6599297821521759,3.75,3.877245545387268,7.94,7.91558575630188,4.29,3.975869297981262,8.39,7.990487813949585,0.98,1.2117096185684204,0.77,0.7061983048915863,7.39,7.387142062187195,3.37,3.6070704460144043,4.32,4.529737234115601,0.86,0.8594357222318649,0.73,1.206399753689766,7.1,7.035324931144714,0.95,0.949355885386467,4.29,3.9692129492759705
3.37,3.514473259449005,0.95,0.9091551005840302,0.95,0.9269764274358749,2.12,2.231134057044983,8.84,8.977239847183228,4.01,4.352749347686768,0.97,0.9920697212219238,0.95,0.9260122179985046,0.6,0.6821523159742355,2.81,3.1559808254241943,7.04,6.616224884986877,0.6,0.6278461068868637,0.95,0.9056652784347534,7.39,7.437724232673645,0.95,0.9004735350608826,1.49,1.6254863739013672,0.96,1.0189278423786163,4.33,4.332140564918518,4.54,4.443444848060608,3.95,3.946071684360504,4.39,4.531026124954224,1.04,0.9809094816446304,0.6,0.6223571002483368,4.32,4.524771690368652,7.51,7.503052353858948,4.89,4.687143802642822,4.31,4.530524015426636,0.95,0.9140609055757523,0.7,0.6678144931793213,0.68,0.6628759950399399,4.39,4.5339367389678955,6.08,6.039616107940674,0.95,0.9279647320508957,0.94,0.8069792240858078,0.95,0.9357630461454391,2.81,3.1940706968307495,7.04,6.551560282707214,0.7,0.7980936616659164,1.39,1.7250596284866333,7.51,7.5067949295043945,0.95,0.9254413098096848,1.5,1.496318519115448,4.38,4.522604465484619,3.6,3.374878227710724,3.67,4.033052623271942,6.48,6.344050407409668,0.95,0.9443645775318146,0.97,0.9790183305740356,0.86,0.8632742166519165,3.4,3.471218168735504,1.04,0.9780539274215698
4.32,4.488448262214661,6.28,6.440469980239868,2.71,2.741395950317383,6.6,6.661297678947449,0.95,0.92739038169384,4.83,5.268819212913513,5.52,6.021738052368164,7.94,7.865338563919067,0.95,0.9300217479467392,0.9,0.7536194324493408,0.95,0.9340055137872696,7.39,7.440981030464172,0.83,0.9497421830892563,0.95,0.9173808246850967,0.96,1.018962025642395,1.04,0.981573686003685,3.6,3.5090165734291077,0.95,0.9196843057870865,4.02,4.337535858154297,4.36,4.481440305709839,1.5,1.4785051941871643,0.98,1.2304770946502686,4.43,4.5041502714157104,6.47,6.321625709533691,0.95,0.9220389574766159,5.0,4.9709837436676025,7.53,7.026986718177795,1.93,1.7940337359905243,0.95,0.9229024201631546,0.95,0.9288991540670395,0.95,0.9306487292051315,2.72,2.3998205065727234,5.59,6.601347923278809,6.6,6.618462443351746,0.86,0.8024020791053772,0.95,0.9343799650669098,6.06,6.055203795433044,0.9,0.7592467963695526,0.95,0.9445442855358124,1.1,1.023078814148903,6.47,7.216304779052734,3.75,3.88037109375,6.15,6.253929138183594,0.77,0.7068029046058655,5.9,5.8614819049835205,0.95,0.9305246770381927,6.6,6.600099563598633,4.51,4.513277292251587,7.53,6.968329191207886,0.95,0.9233720749616623,6.61,6.590797066688538
1.93,1.8273593187332153,2.62,2.563141107559204,0.95,0.930986225605011,0.9,0.7529421597719193,8.39,8.047767162322998,0.95,0.8975232839584351,4.38,4.51117730140686,2.62,2.6012300848960876,4.7,4.61254620552063,0.95,0.922279953956604,0.95,0.9003573209047318,0.94,0.8031419813632965,1.88,1.9936136305332184,8.71,8.519047260284424,2.16,1.9202572107315063,0.95,0.9528722912073135,3.2,3.1636418104171753,3.2,3.2160316109657288,7.62,7.586423754692078,6.61,6.710023045539856,4.36,4.481668591499329,2.64,2.6406339406967163,4.39,4.531794309616089,0.86,0.8436474800109863,4.1,3.9774224758148193,0.87,0.820149764418602,6.64,6.628714203834534,0.84,0.796582505106926,7.39,7.429645895957947,7.62,7.028761148452759,8.39,8.014461159706116,5.27,5.210334658622742,4.43,4.50669801235199,4.83,5.296175241470337,5.27,5.2080851793289185,3.6,3.4911097288131714,0.95,0.9001583009958267,1.05,0.9617694169282913,4.75,4.241050839424133,0.95,0.9328811019659042,0.6,0.656089574098587,0.95,0.9171717315912247,1.3,1.2770610451698303,1.38,0.9733649492263794,2.12,2.1451767683029175,6.6,6.601468443870544,0.7,0.6727360635995865,4.29,3.9715903401374817,0.8,0.7686262279748917,6.26,6.8327836990356445,5.79,6.327461123466492
7.44,8.110353946685791,4.31,4.506412029266357,5.52,6.02885627746582,5.73,5.857500791549683,3.95,3.922065794467926,4.38,4.510158538818359,6.08,6.059999942779541,0.95,0.944894015789032,1.42,1.1388660222291946,0.78,0.8097839653491974,3.4,3.471230447292328,6.61,6.719923496246338,0.76,0.7953296005725861,0.83,0.949019655585289,4.29,3.998486280441284,0.95,0.9516635835170746,0.83,0.9468892514705658,1.05,0.9435650259256363,4.89,4.6791664361953735,4.52,4.466869354248047,7.04,6.616069078445435,0.95,0.9438038468360901,0.95,0.9497042000293732,5.73,5.885565996170044,0.77,0.6960013210773468,5.52,6.019956588745117,6.28,6.429506540298462,2.81,3.185104191303253,0.95,0.9311828315258026,4.67,4.52406919002533,1.1,1.0127654075622559,7.94,7.870118975639343,4.42,4.5239269733428955,5.9,5.8803277015686035,4.51,4.510505437850952,0.95,0.9161359965801239,6.64,6.632335901260376,0.87,0.8219004273414612,2.16,1.9273867011070251,0.95,0.9407447278499603,0.95,0.9347640573978424,7.62,6.994567036628723,0.7,0.806125208735466,2.62,2.566919207572937,0.68,0.6522493362426758,5.06,4.5464768409729,0.95,0.910762757062912,0.6,0.6375159472227097,0.95,0.942721500992775,0.78,0.7993966341018677,4.42,4.527401447296143
3.12,3.041390895843506,0.95,0.921409472823143,0.7,0.8100375980138779,0.95,0.9214804172515869,6.28,6.396013259887695,4.39,4.51993715763092,0.83,0.9543098658323288,6.15,6.312165141105652,5.0,4.9725035429000854,6.26,6.83040714263916,7.89,7.717433571815491,0.95,0.909028559923172,7.1,7.082893967628479,6.41,6.461473345756531,0.86,0.7961759865283966,6.55,6.160745143890381,4.5,4.512616991996765,0.56,0.6618511378765106,4.31,4.528095602989197,0.86,1.1967458426952362,0.95,0.8972961902618408,3.75,3.8627246022224426,0.95,0.9015423208475113,7.51,7.502741694450378,2.48,2.768549382686615,0.96,1.018706738948822,0.95,0.9226635843515396,4.32,4.5258073806762695,1.39,1.7206586599349976,5.06,4.533416390419006,7.39,7.429278612136841,4.75,4.2432801723480225,7.39,7.427281975746155,0.95,0.9069313108921051,0.96,1.0184456408023834,8.01,8.068811178207397,4.36,4.399788975715637,5.73,5.799240827560425,3.64,3.609702467918396,0.95,0.9333852529525757,0.95,0.9088353365659714,4.67,4.624938607215881,0.8,0.7716565579175949,3.37,3.60462349653244,4.36,4.477943301200867,1.3,1.2752019166946411,4.1,3.921191394329071,3.75,3.8849331736564636,4.52,4.424471497535706,1.38,0.9692707806825638,0.95,0.9214482009410858
0.78,0.3655014634132385,7.1,7.225240468978882,1.93,1.8276449143886566,3.12,3.0605987310409546,4.39,4.5175148248672485,0.86,1.4461345672607422,0.95,0.930051639676094,0.95,0.9298183023929596,5.98,5.965531229972839,0.85,0.8302935510873795,0.87,0.8172818869352341,4.89,4.666195273399353,2.62,2.602205455303192,4.36,4.403972148895264,1.88,1.9843122959136963,4.7,4.611109137535095,5.59,6.625494599342346,0.84,0.777622863650322,0.95,0.917623981833458,5.79,6.370133757591248,0.95,0.9241160452365875,0.95,0.9583359360694885,0.95,0.923349604010582,0.95,0.9225582778453827,4.36,4.482513904571533,0.8,0.757461816072464,0.86,1.2104201316833496,0.95,0.9248016625642776,6.48,6.3591684103012085,7.1,7.057926058769226,0.81,0.8141718804836273,5.1,5.081553339958191,4.33,4.2601706981658936,0.95,0.8932501971721649,8.71,8.526316165924072,0.7,0.6698431968688965,2.72,2.3988224267959595,7.39,7.404271841049194,4.4,4.461403489112854,0.97,0.9786398112773895,2.16,1.9282631576061249,5.79,6.335911273956299,0.82,0.7553247958421707,0.56,0.6662120670080185,0.7,0.8057817369699478,0.86,0.8099688440561295,0.95,0.9167420417070389,2.62,1.5874761044979095,0.88,0.9227423965930939,0.95,0.8987491726875305,4.38,4.524027943611145
