SC: R,SC: MAE,SC Test: R,SC Test: MAE,Time,Time:  R,Time:  MAE,Time: Test R,Time: Test MAE,Time SC: 0;: R,Time SC: 1: R,Time SC: 0 : MAE,Time SC: 1 : MAE,Time SC: 0; Test R,Time SC: 1; Test R,Time SC: 0; Test MAE,Time SC: 1; Test MAE,Time Increasing: 0 : R,Time Increasing: 1 : R,Time Increasing: 0 : MAE,Time Increasing: 1 : MAE,Time Increasing: 0; Test R,Time Increasing: 1; Test R,Time Increasing: 0; Test MAE,Time Increasing: 1; Test MAE,Day 1 : R,Day 2 : R,Day 3 : R,Day 1 : MAE,Day 2 : MAE,Day 3 : MAE
,,,,41,0.989898145198822,0.24639830365777016,0.9804457426071167,0.29899243265390396,0.9914885461330414,0.9891562163829803,0.23098298534750938,0.26260414347052574,0.9651729464530945,0.9923118352890015,0.34227585792541504,0.2615581229329109,0.9834642261266708,0.9920081794261932,0.34776532649993896,0.21409453079104424,0.9729316532611847,0.9823663681745529,0.3381145969033241,0.28620247915387154,0.9889044612646103,0.9969682097434998,0.9975655674934387,0.2510247640311718,0.20345503091812134,0.18900472670793533
,,,,42,0.9898347556591034,0.24742476269602776,0.9866919815540314,0.3015550598502159,0.9912477284669876,0.9892170280218124,0.2321568913757801,0.26347560063004494,0.9872104227542877,0.9862805753946304,0.2928922325372696,0.31255917996168137,0.9838205128908157,0.9918785691261292,0.34879840165376663,0.2151188775897026,0.9820728451013565,0.988871231675148,0.37497977912425995,0.27860984951257706,0.9888058006763458,0.9972608089447021,0.9980616867542267,0.25249117985367775,0.2030027061700821,0.18244203738868237
,,,,43,0.9897370487451553,0.2517976202070713,0.9846570640802383,0.281315378844738,0.990918830037117,0.9892993420362473,0.23828230798244476,0.2660060301423073,0.9865783154964447,0.982985720038414,0.276214100420475,0.2871060110628605,0.984060138463974,0.9917454868555069,0.3545726016163826,0.21904515102505684,0.9822296798229218,0.9861705452203751,0.25723135098814964,0.2900354489684105,0.9886980950832367,0.9973828196525574,0.9981325268745422,0.2567758150398731,0.21031184867024422,0.18617665953934193
,,,,44,0.9896715134382248,0.25663847103714943,0.9761110693216324,0.38048380613327026,0.9909117668867111,0.9891943037509918,0.24266713857650757,0.271326269954443,0.9769537597894669,0.9796342104673386,0.41119254380464554,0.3572816476225853,0.9840521067380905,0.9916897863149643,0.36056336760520935,0.22351955994963646,0.991636261343956,0.9722200930118561,0.3154496029019356,0.3996742367744446,0.9886394143104553,0.9975288957357407,0.9980477094650269,0.26139744371175766,0.21859902516007423,0.19258202612400055
,,,,45,0.9894437491893768,0.26225799694657326,0.9839652478694916,0.2985692471265793,0.9906312972307205,0.9890138804912567,0.2472647801041603,0.27802007272839546,0.985700860619545,0.9810925424098969,0.3208523318171501,0.269533708691597,0.9840206503868103,0.9914489984512329,0.36503058671951294,0.22950628027319908,0.98736472427845,0.9833417385816574,0.29446016624569893,0.2994971126317978,0.9883941560983658,0.9976330399513245,0.9979030787944794,0.2669812738895416,0.2321314550936222,0.19244147092103958
,,,,46,0.9892584681510925,0.2680112347006798,0.9818332642316818,0.3417687490582466,0.9904040843248367,0.9888689666986465,0.2521187514066696,0.28471872583031654,0.9843161851167679,0.978831872344017,0.3267478495836258,0.3596060872077942,0.9841112643480301,0.991214856505394,0.3690912276506424,0.2357989214360714,0.9784243255853653,0.9832852333784103,0.34550313651561737,0.340168297290802,0.988225132226944,0.9975879937410355,0.9975791722536087,0.2723236121237278,0.245768241584301,0.19996266067028046
,,,,47,0.98896224796772,0.2754797972738743,0.9714141339063644,0.39364395290613174,0.9900357276201248,0.988625779747963,0.2594216540455818,0.29236142337322235,0.9697829484939575,0.9799451231956482,0.42421917617321014,0.34834735840559006,0.9840118438005447,0.9909122586250305,0.3764713555574417,0.24329565837979317,0.9838411808013916,0.9686676859855652,0.3124268501996994,0.41319622844457626,0.9879360795021057,0.997509092092514,0.9972849488258362,0.27923786267638206,0.2623986341059208,0.21102085709571838
,,,,48,0.9886734932661057,0.28354286402463913,0.9645373970270157,0.39010558277368546,0.989750325679779,0.9883390367031097,0.26720350980758667,0.3007201552391052,0.9572461098432541,0.9742660373449326,0.37455160170793533,0.40692073851823807,0.9841469973325729,0.9905850440263748,0.3845323920249939,0.25135938823223114,0.9753387868404388,0.9629834741353989,0.40693145245313644,0.38533828407526016,0.9876683056354523,0.9973371624946594,0.9967185407876968,0.28661399334669113,0.27065422013401985,0.23266564309597015
,,,,49,0.9884671568870544,0.28929851949214935,0.9758184850215912,0.36162256449460983,0.9895323365926743,0.9880699068307877,0.2717684283852577,0.3077276051044464,0.9710687845945358,0.9834052920341492,0.405321903526783,0.30563274025917053,0.9843449294567108,0.9903591424226761,0.39201490581035614,0.2565647140145302,0.9760708808898926,0.9752724319696426,0.30003581941127777,0.37891005724668503,0.9875054657459259,0.9970756769180298,0.996215209364891,0.29166433215141296,0.2807270437479019,0.24899545684456825
,,,,50,0.9880111515522003,0.2980054244399071,0.97378209233284,0.3828054368495941,0.9890623986721039,0.9875627607107162,0.2801756076514721,0.31674955785274506,0.9778410494327545,0.9679247289896011,0.3315800130367279,0.45570316910743713,0.9842628687620163,0.9898730516433716,0.3966018557548523,0.2665845826268196,0.9860602617263794,0.9684333503246307,0.3571157604455948,0.39229948073625565,0.9871082156896591,0.9967944771051407,0.9953978508710861,0.29958033561706543,0.2940925769507885,0.2697082795202732
