"Real NN 0 for Spin Coating,0; Days Elapsed,0 - All data","Predicted NN 0 for Spin Coating,0; Days Elapsed,0 - All data","Real NN 1 for Spin Coating,0; Days Elapsed,0 - All data","Predicted NN 1 for Spin Coating,0; Days Elapsed,0 - All data","Real NN 2 for Spin Coating,0; Days Elapsed,0 - All data","Predicted NN 2 for Spin Coating,0; Days Elapsed,0 - All data","Real NN 3 for Spin Coating,0; Days Elapsed,0 - All data","Predicted NN 3 for Spin Coating,0; Days Elapsed,0 - All data","Averages for Spin Coating,0; Days Elapsed,0","Real NN 0 for Spin Coating,0; Days Elapsed,1 - All data","Predicted NN 0 for Spin Coating,0; Days Elapsed,1 - All data","Real NN 1 for Spin Coating,0; Days Elapsed,1 - All data","Predicted NN 1 for Spin Coating,0; Days Elapsed,1 - All data","Real NN 2 for Spin Coating,0; Days Elapsed,1 - All data","Predicted NN 2 for Spin Coating,0; Days Elapsed,1 - All data","Real NN 3 for Spin Coating,0; Days Elapsed,1 - All data","Predicted NN 3 for Spin Coating,0; Days Elapsed,1 - All data","Averages for Spin Coating,0; Days Elapsed,1","Real NN 0 for Spin Coating,1; Days Elapsed,0 - All data","Predicted NN 0 for Spin Coating,1; Days Elapsed,0 - All data","Real NN 1 for Spin Coating,1; Days Elapsed,0 - All data","Predicted NN 1 for Spin Coating,1; Days Elapsed,0 - All data","Real NN 2 for Spin Coating,1; Days Elapsed,0 - All data","Predicted NN 2 for Spin Coating,1; Days Elapsed,0 - All data","Real NN 3 for Spin Coating,1; Days Elapsed,0 - All data","Predicted NN 3 for Spin Coating,1; Days Elapsed,0 - All data","Averages for Spin Coating,1; Days Elapsed,0","Real NN 0 for Spin Coating,2; Days Elapsed,0 - All data","Predicted NN 0 for Spin Coating,2; Days Elapsed,0 - All data","Real NN 1 for Spin Coating,2; Days Elapsed,0 - All data","Predicted NN 1 for Spin Coating,2; Days Elapsed,0 - All data","Real NN 2 for Spin Coating,2; Days Elapsed,0 - All data","Predicted NN 2 for Spin Coating,2; Days Elapsed,0 - All data","Real NN 3 for Spin Coating,2; Days Elapsed,0 - All data","Predicted NN 3 for Spin Coating,2; Days Elapsed,0 - All data","Averages for Spin Coating,2; Days Elapsed,0","Real NN 0 for Spin Coating,3; Days Elapsed,0 - All data","Predicted NN 0 for Spin Coating,3; Days Elapsed,0 - All data","Real NN 1 for Spin Coating,3; Days Elapsed,0 - All data","Predicted NN 1 for Spin Coating,3; Days Elapsed,0 - All data","Real NN 2 for Spin Coating,3; Days Elapsed,0 - All data","Predicted NN 2 for Spin Coating,3; Days Elapsed,0 - All data","Real NN 3 for Spin Coating,3; Days Elapsed,0 - All data","Predicted NN 3 for Spin Coating,3; Days Elapsed,0 - All data","Averages for Spin Coating,3; Days Elapsed,0","Real NN 0 for Spin Coating,4; Days Elapsed,0 - All data","Predicted NN 0 for Spin Coating,4; Days Elapsed,0 - All data","Real NN 1 for Spin Coating,4; Days Elapsed,0 - All data","Predicted NN 1 for Spin Coating,4; Days Elapsed,0 - All data","Real NN 2 for Spin Coating,4; Days Elapsed,0 - All data","Predicted NN 2 for Spin Coating,4; Days Elapsed,0 - All data","Real NN 3 for Spin Coating,4; Days Elapsed,0 - All data","Predicted NN 3 for Spin Coating,4; Days Elapsed,0 - All data","Averages for Spin Coating,4; Days Elapsed,0","Real NN 0 for Spin Coating,5; Days Elapsed,0 - All data","Predicted NN 0 for Spin Coating,5; Days Elapsed,0 - All data","Real NN 1 for Spin Coating,5; Days Elapsed,0 - All data","Predicted NN 1 for Spin Coating,5; Days Elapsed,0 - All data","Real NN 2 for Spin Coating,5; Days Elapsed,0 - All data","Predicted NN 2 for Spin Coating,5; Days Elapsed,0 - All data","Real NN 3 for Spin Coating,5; Days Elapsed,0 - All data","Predicted NN 3 for Spin Coating,5; Days Elapsed,0 - All data","Averages for Spin Coating,5; Days Elapsed,0","Real NN 0 for Spin Coating,6; Days Elapsed,0 - All data","Predicted NN 0 for Spin Coating,6; Days Elapsed,0 - All data","Real NN 1 for Spin Coating,6; Days Elapsed,0 - All data","Predicted NN 1 for Spin Coating,6; Days Elapsed,0 - All data","Real NN 2 for Spin Coating,6; Days Elapsed,0 - All data","Predicted NN 2 for Spin Coating,6; Days Elapsed,0 - All data","Real NN 3 for Spin Coating,6; Days Elapsed,0 - All data","Predicted NN 3 for Spin Coating,6; Days Elapsed,0 - All data","Averages for Spin Coating,6; Days Elapsed,0","Real NN 0 for Spin Coating,7; Days Elapsed,0 - All data","Predicted NN 0 for Spin Coating,7; Days Elapsed,0 - All data","Real NN 1 for Spin Coating,7; Days Elapsed,0 - All data","Predicted NN 1 for Spin Coating,7; Days Elapsed,0 - All data","Real NN 2 for Spin Coating,7; Days Elapsed,0 - All data","Predicted NN 2 for Spin Coating,7; Days Elapsed,0 - All data","Real NN 3 for Spin Coating,7; Days Elapsed,0 - All data","Predicted NN 3 for Spin Coating,7; Days Elapsed,0 - All data","Averages for Spin Coating,7; Days Elapsed,0","Real NN 0 for Spin Coating,8; Days Elapsed,0 - All data","Predicted NN 0 for Spin Coating,8; Days Elapsed,0 - All data","Real NN 1 for Spin Coating,8; Days Elapsed,0 - All data","Predicted NN 1 for Spin Coating,8; Days Elapsed,0 - All data","Real NN 2 for Spin Coating,8; Days Elapsed,0 - All data","Predicted NN 2 for Spin Coating,8; Days Elapsed,0 - All data","Real NN 3 for Spin Coating,8; Days Elapsed,0 - All data","Predicted NN 3 for Spin Coating,8; Days Elapsed,0 - All data","Averages for Spin Coating,8; Days Elapsed,0","Real NN 0 for Spin Coating,9; Days Elapsed,0 - All data","Predicted NN 0 for Spin Coating,9; Days Elapsed,0 - All data","Real NN 1 for Spin Coating,9; Days Elapsed,0 - All data","Predicted NN 1 for Spin Coating,9; Days Elapsed,0 - All data","Real NN 2 for Spin Coating,9; Days Elapsed,0 - All data","Predicted NN 2 for Spin Coating,9; Days Elapsed,0 - All data","Real NN 3 for Spin Coating,9; Days Elapsed,0 - All data","Predicted NN 3 for Spin Coating,9; Days Elapsed,0 - All data","Averages for Spin Coating,9; Days Elapsed,0"
1.88,1.6228053569793701,1.88,1.5571118593215942,1.88,1.310563564300537,1.88,2.0525875091552734,1.6357670724391937,0.64,0.3570161461830139,0.64,0.43952620029449463,0.64,0.6967529654502869,0.64,0.5466338396072388,0.5099822878837585,6.1,6.036171913146973,6.1,6.177070617675781,6.1,5.954554080963135,6.1,6.4240312576293945,6.147956967353821,4.68,5.048778057098389,4.68,4.559561252593994,4.68,5.176767826080322,4.68,5.002425670623779,4.946883201599121,2.62,2.6128382682800293,2.62,2.0553274154663086,2.62,2.580528974533081,2.62,2.3218283653259277,2.3926307559013367,4.36,4.611752033233643,4.36,4.350802421569824,4.36,4.401273727416992,4.36,4.547106742858887,4.477733731269836,3.2,4.1528096199035645,3.2,4.697710037231445,3.2,3.7409257888793945,3.2,3.517646312713623,4.027272939682007,3.12,2.760982036590576,3.12,3.5123095512390137,3.12,2.270887851715088,3.12,1.7538611888885498,2.574510157108307,0.7,0.46001631021499634,0.7,0.348697304725647,0.7,0.6084780097007751,0.7,0.746668815612793,0.5409651100635529,6.1,5.927219390869141,6.1,6.065321922302246,6.1,6.353240489959717,6.1,6.196207046508789,6.135497212409973,2.62,2.409487009048462,2.62,2.4708919525146484,2.62,3.022916793823242,2.62,2.6397218704223633,2.635754406452179
0.95,0.8062757849693298,0.95,0.8818577527999878,0.95,1.006659984588623,0.95,1.0123049020767212,0.9267746061086655,5.73,5.7500104904174805,5.73,5.840681076049805,5.73,6.310767650604248,5.73,6.306232929229736,6.051923036575317,0.93,0.924139678478241,0.93,0.8440072536468506,0.93,1.027032494544983,0.93,1.2750974893569946,1.0175692290067673,1.93,1.6753554344177246,1.93,1.7460355758666992,1.93,1.7397964000701904,1.93,2.0161538124084473,1.7943353056907654,0.86,0.8319703340530396,0.86,0.7501287460327148,0.86,0.7662737965583801,0.86,0.8968305587768555,0.8113008588552475,0.95,0.9386003613471985,0.95,0.5905038118362427,0.95,1.0328304767608643,0.95,0.9095482230186462,0.8678707182407379,0.95,0.9807550311088562,0.95,0.5252445936203003,0.95,1.0796926021575928,0.95,0.8993963599205017,0.8712721467018127,4.4,4.560673236846924,4.4,4.359097003936768,4.4,4.45264196395874,4.4,4.576206684112549,4.487154722213745,4.38,4.572607040405273,4.38,4.364258289337158,4.38,4.400169372558594,4.38,4.567506790161133,4.4761353731155396,0.56,0.2945719361305237,0.56,0.5474206209182739,0.56,0.5846380591392517,0.56,1.079795002937317,0.6266064047813416,6.26,6.512948989868164,6.26,6.272556304931641,6.26,6.585206508636475,6.26,6.341585636138916,6.428074359893799
6.47,5.5669941902160645,6.47,5.606746673583984,6.47,5.75490665435791,6.47,6.322164535522461,5.812703013420105,0.95,0.42755967378616333,0.95,0.7477139234542847,0.95,0.9279239177703857,0.95,0.7672843933105469,0.7176204770803452,3.64,3.5538394451141357,3.64,2.7398786544799805,3.64,3.563368082046509,3.64,4.015659809112549,3.4681864976882935,4.38,4.556272029876709,4.38,4.360790252685547,4.38,4.452785968780518,4.38,4.577269554138184,4.486779451370239,3.75,3.591181755065918,3.75,3.4366021156311035,3.75,3.924795150756836,3.75,3.69936466217041,3.662985920906067,0.95,0.9249356985092163,0.95,0.8939093351364136,0.95,0.8816068172454834,0.95,0.8902038335800171,0.8976639211177826,0.88,1.2888667583465576,0.88,0.8284848928451538,0.88,0.7762627005577087,0.88,0.9076404571533203,0.9503137022256851,4.38,4.4602766036987305,4.38,4.407162189483643,4.38,4.5144524574279785,4.38,4.5586371421813965,4.485132098197937,4.31,4.6308417320251465,4.31,4.427148342132568,4.31,4.524540901184082,4.31,4.632360458374023,4.553722858428955,,,,,,,,,,0.76,0.6890576481819153,0.76,0.4614979028701782,0.76,0.4617290794849396,0.76,0.3518165349960327,0.49102529138326645
0.95,0.931382954120636,0.95,0.5325268507003784,0.95,1.0890438556671143,0.95,0.952542781829834,0.8763741105794907,4.32,4.703677654266357,4.32,4.462996959686279,4.32,4.518293380737305,4.32,4.589118957519531,4.568521738052368,2.62,2.6060473918914795,2.62,2.174884796142578,2.62,2.5518429279327393,2.62,2.3777055740356445,2.4276201725006104,0.95,0.8835789561271667,0.95,0.6668609380722046,0.95,1.0942625999450684,0.95,0.877214789390564,0.8804793208837509,3.12,3.105973482131958,3.12,3.3996644020080566,3.12,3.9070260524749756,3.12,3.2584333419799805,3.4177743196487427,6.47,4.303279876708984,6.47,5.092315673828125,6.47,5.081799030303955,6.47,5.507955551147461,4.996337532997131,0.95,0.9588819146156311,0.95,0.8458820581436157,0.95,0.9434439539909363,0.95,0.850732684135437,0.899735152721405,0.68,0.5812390446662903,0.68,0.46341466903686523,0.68,0.6005658507347107,0.68,0.6652837991714478,0.5776258409023285,0.82,0.8282782435417175,0.82,0.6156164407730103,0.82,1.1430912017822266,0.82,0.6859105825424194,0.8182241171598434,,,,,,,,,,6.6,7.277588367462158,6.6,7.036547660827637,6.6,7.52476167678833,6.6,7.191505432128906,7.257600784301758
4.1,3.6250972747802734,4.1,3.375110626220703,4.1,3.574751853942871,4.1,4.080985069274902,3.6639862060546875,5.73,5.78909969329834,5.73,5.9755167961120605,5.73,6.2998480796813965,5.73,6.474964141845703,6.134857177734375,0.95,0.6628056168556213,0.95,0.7153548002243042,0.95,0.9608885049819946,0.95,0.8751739859580994,0.8035557270050049,0.69,0.5533127188682556,0.69,0.5990363359451294,0.69,0.6967529654502869,0.69,0.5596791505813599,0.6021952927112579,0.95,0.8850284218788147,0.95,0.7655767202377319,0.95,1.0379841327667236,0.95,0.9726095199584961,0.9152996987104416,0.6,0.4144842028617859,0.6,0.25277411937713623,0.6,0.5391538739204407,0.6,0.6456111669540405,0.46300584077835083,3.95,3.8951432704925537,3.95,4.075735092163086,3.95,4.335728168487549,3.95,4.140140056610107,4.111686646938324,0.86,1.1246020793914795,0.86,0.8611718416213989,0.86,0.9901270866394043,0.86,0.7649338245391846,0.9352087080478668,9.45,6.252045154571533,9.45,6.1324262619018555,9.45,6.457397937774658,9.45,6.578794002532959,6.3551658391952515,,,,,,,,,,4.7,4.692647933959961,4.7,4.963364601135254,4.7,5.292445182800293,4.7,5.076968193054199,5.006356477737427
6.12,6.064225673675537,6.12,5.605705738067627,6.12,5.901479244232178,6.12,5.6473917961120605,5.804700613021851,0.95,0.9012829661369324,0.95,0.6432541608810425,0.95,1.090585708618164,0.95,0.8996384143829346,0.8836903125047684,3.75,4.494699954986572,3.75,4.1812543869018555,3.75,4.23215913772583,3.75,4.824758529663086,4.433218002319336,4.35,4.486117362976074,4.35,4.276307106018066,4.35,4.29464864730835,4.35,4.43721342086792,4.3735716342926025,5.98,6.0531086921691895,5.98,5.739143371582031,5.98,6.012805938720703,5.98,6.113558292388916,5.97965407371521,2.8,3.1908202171325684,2.8,3.105353832244873,2.8,4.066472053527832,2.8,3.944103717803955,3.576687455177307,3.62,4.517983913421631,3.62,4.16782283782959,3.62,3.9382164478302,3.62,4.422932147979736,4.261738836765289,0.87,0.8769622445106506,0.87,0.7817057371139526,0.87,0.6877428889274597,0.87,1.0938256978988647,0.8600591421127319,3.75,3.7016308307647705,3.75,3.335843563079834,3.75,3.6464061737060547,3.75,4.4414167404174805,3.781324326992035,,,,,,,,,,8.39,7.840476036071777,8.39,7.719627380371094,8.39,8.294076919555664,8.39,8.144076347351074,7.999564170837402
0.69,0.42611944675445557,0.69,0.2449706792831421,0.69,0.6967529654502869,0.69,0.7947823405265808,0.5406563580036163,0.95,0.781012773513794,0.95,0.886776328086853,0.95,0.9173986911773682,0.95,0.9055253267288208,0.872678279876709,0.95,0.9055669903755188,0.95,0.6848472356796265,0.95,0.957396924495697,0.95,0.8864878416061401,0.8585747480392456,0.95,0.9365806579589844,0.95,0.6434057950973511,0.95,1.1066195964813232,0.95,0.8275410532951355,0.8785367757081985,6.1,5.915198802947998,6.1,6.076841831207275,6.1,6.333639144897461,6.1,6.182661056518555,6.127085208892822,0.8,0.5423590540885925,0.8,0.824406623840332,0.8,0.7381222248077393,0.8,0.8648294806480408,0.7424293458461761,7.62,6.051027297973633,7.62,6.031847953796387,7.62,6.303935527801514,7.62,6.465630531311035,6.213110327720642,1.42,1.1417076587677002,1.42,1.208582878112793,1.42,1.1039512157440186,1.42,1.65903902053833,1.2783201932907104,6.48,6.1268229484558105,6.48,5.680260181427002,6.48,6.383633136749268,6.48,6.427371025085449,6.154521822929382,,,,,,,,,,6.64,6.006086349487305,6.64,5.51354455947876,6.64,5.982627868652344,6.64,5.98936128616333,5.872905015945435
0.6,0.47278302907943726,0.6,0.29455721378326416,0.6,0.499239981174469,0.6,0.6726441383361816,0.484806090593338,0.95,0.889945924282074,0.95,0.6453274488449097,0.95,1.0911753177642822,0.95,0.8946277499198914,0.8802691102027893,0.95,0.9511067271232605,0.95,0.6974085569381714,0.95,1.0759358406066895,0.95,0.9078871607780457,0.9080845713615417,8.71,8.173408508300781,8.71,8.243204116821289,8.71,8.55494499206543,8.71,8.718907356262207,8.422616243362427,0.84,0.9818180203437805,0.84,0.9326752424240112,0.84,0.8954375982284546,0.84,1.0210671424865723,0.9577495008707047,0.95,0.8134128451347351,0.95,1.019577145576477,0.95,0.9081096649169922,0.95,0.8371618986129761,0.8945653885602951,4.39,4.525832176208496,4.39,4.456888198852539,4.39,4.520069122314453,4.39,4.588419437408447,4.522802233695984,0.8,0.6833779215812683,0.8,0.707106351852417,0.8,0.6945227980613708,0.8,0.7053929567337036,0.6976000070571899,0.95,0.6803157925605774,0.95,0.796810507774353,0.95,0.8951510190963745,0.95,0.8842803835868835,0.8141394257545471,,,,,,,,,,0.95,0.9653225541114807,0.95,0.544310450553894,0.95,1.082108736038208,0.95,0.902807354927063,0.8736372739076614
3.2,4.558914661407471,3.2,4.662727355957031,3.2,5.2257280349731445,3.2,5.295285701751709,4.935663938522339,0.95,0.7390363812446594,0.95,0.9194117784500122,0.95,0.7817832231521606,0.95,0.8521313071250916,0.823090672492981,,,,,,,,,,6.64,5.787618160247803,6.64,5.633774757385254,6.64,6.07843542098999,6.64,6.480468273162842,5.995074152946472,0.6,0.4144842028617859,0.6,0.25277411937713623,0.6,0.5391538739204407,0.6,0.6456111669540405,0.46300584077835083,0.7,0.9273647665977478,0.7,0.7507576942443848,0.7,0.6376577019691467,0.7,0.8302834033966064,0.7865158915519714,7.1,6.511491298675537,7.1,6.753151893615723,7.1,7.257668972015381,7.1,6.648282051086426,6.792648553848267,4.68,5.088037490844727,4.68,5.016089916229248,4.68,5.231786251068115,4.68,4.802196979522705,5.034527659416199,0.64,0.6640983819961548,0.64,0.4197784662246704,0.64,0.6967529654502869,0.64,0.5748834013938904,0.5888783037662506,,,,,,,,,,7.62,6.178269863128662,7.62,6.215067386627197,7.62,6.30194091796875,7.62,6.524561405181885,6.3049598932266235
7.62,6.597690582275391,7.62,6.680650234222412,7.62,6.723325252532959,7.62,6.929007053375244,6.7326682806015015,0.95,0.9174738526344299,0.95,0.8254538774490356,0.95,0.9892286658287048,0.95,0.8878180980682373,0.9049936234951019,,,,,,,,,,3.2,3.0637407302856445,3.2,3.3790698051452637,3.2,3.3723058700561523,3.2,3.405679702758789,3.3051990270614624,0.93,1.4270899295806885,0.93,1.0305856466293335,0.93,1.0333943367004395,0.93,1.4554237127304077,1.2366234064102173,0.95,0.6477586627006531,0.95,0.8850783109664917,0.95,1.0046467781066895,0.95,1.0105706453323364,0.8870135992765427,0.68,0.6272600293159485,0.68,0.6120098829269409,0.68,0.7220491766929626,0.68,0.8144102692604065,0.6939323395490646,1.1,1.0686101913452148,1.1,0.8080856204032898,1.1,1.1054768562316895,1.1,0.6669546365737915,0.9122818261384964,3.37,2.9998600482940674,3.37,3.01127290725708,3.37,3.6394145488739014,3.37,3.312167167663574,3.2406786680221558,,,,,,,,,,4.8,5.19299840927124,4.8,5.461729049682617,4.8,5.390716075897217,4.8,5.6138739585876465,5.41482937335968
0.95,0.7247241139411926,0.95,0.905084490776062,0.95,0.9410048723220825,0.95,0.9281013011932373,0.8747286945581436,1.49,1.0074176788330078,1.49,0.6101152896881104,1.49,1.5643959045410156,1.49,2.261824131011963,1.3609382510185242,,,,,,,,,,8.0,7.739354610443115,8.0,7.395629405975342,8.0,7.819352626800537,8.0,7.752279281616211,7.676653981208801,7.62,7.7210798263549805,7.62,7.663604736328125,7.62,7.651814937591553,7.62,7.881366729736328,7.729466557502747,,,,,,,,,,0.7,1.1436545848846436,0.7,0.9956312775611877,0.7,0.7266015410423279,0.7,0.993148684501648,0.9647590219974518,4.32,4.572669506072998,4.32,4.383298873901367,4.32,4.386120319366455,4.32,4.567529201507568,4.477404475212097,7.44,7.981355667114258,7.44,8.002253532409668,7.44,8.627004623413086,7.44,8.674274444580078,8.321222066879272,,,,,,,,,,2.12,2.102738380432129,2.12,1.941322684288025,2.12,2.0177001953125,2.12,1.9914437532424927,2.0133012533187866
3.6,3.2353603839874268,3.6,3.066368579864502,3.6,3.2038893699645996,3.6,3.491544723510742,3.2492907643318176,6.06,6.1416730880737305,6.06,6.121427059173584,6.06,6.535384178161621,6.06,6.679606914520264,6.3695228099823,,,,,,,,,,2.71,2.8642561435699463,2.71,2.051636219024658,2.71,2.82486891746521,2.71,2.5267162322998047,2.566869378089905,0.95,0.7828050255775452,0.95,0.8739451169967651,0.95,0.9595390558242798,0.95,0.7799913883209229,0.8490701466798782,,,,,,,,,,4.38,4.567137718200684,4.38,4.363565444946289,4.38,4.410693645477295,4.38,4.5694580078125,4.477713704109192,4.36,5.11591100692749,4.36,5.347009658813477,4.36,5.623954772949219,4.36,5.634354591369629,5.430307507514954,7.89,7.681492805480957,7.89,7.988471984863281,7.89,7.97186803817749,7.89,8.177462577819824,7.954823851585388,,,,,,,,,,7.44,4.958644866943359,7.44,4.450032711029053,7.44,6.02772855758667,7.44,5.543710708618164,5.2450292110443115
0.95,0.9565258622169495,0.95,0.9538902044296265,0.95,1.086014747619629,0.95,0.9055253267288208,0.9754890352487564,0.76,0.8539653420448303,0.76,0.3674255609512329,0.76,0.47391360998153687,0.76,0.2744603753089905,0.49244122207164764,,,,,,,,,,,,,,,,,,,0.6,0.666193425655365,0.6,0.8647204637527466,0.6,0.776131272315979,0.6,0.9279665350914001,0.8087529242038727,,,,,,,,,,0.81,0.8997710347175598,0.81,0.843522310256958,0.81,0.5511276125907898,0.81,1.048775315284729,0.8357990682125092,7.62,6.774280071258545,7.62,7.242576599121094,7.62,7.123701572418213,7.62,8.046878814697266,7.296859264373779,0.82,0.8056029081344604,0.82,0.7457380294799805,0.82,0.767504870891571,0.82,0.7012343406677246,0.7550200372934341,,,,,,,,,,4.5,4.583608627319336,4.5,4.384688377380371,4.5,4.472734451293945,4.5,4.563623428344727,4.501163721084595
4.52,4.542748928070068,4.52,4.356996059417725,4.52,4.512216091156006,4.52,4.527143955230713,4.484776258468628,4.32,4.487117290496826,4.32,4.362737655639648,4.32,4.48686408996582,4.32,4.590436935424805,4.481788992881775,,,,,,,,,,,,,,,,,,,0.56,0.5766280889511108,0.56,0.7575894594192505,0.56,0.9510869979858398,0.56,0.6952847838401794,0.7451473325490952,,,,,,,,,,2.79,2.0131194591522217,2.79,2.0726258754730225,2.79,2.1983001232147217,2.79,2.6743404865264893,2.2395964860916138,1.04,0.792471170425415,1.04,1.0983902215957642,1.04,0.7058514356613159,1.04,0.7080934047698975,0.8262015581130981,1.49,1.336198329925537,1.49,1.624214768409729,1.49,1.5420279502868652,1.49,1.5087755918502808,1.502804160118103,,,,,,,,,,3.04,2.602381706237793,3.04,2.6703453063964844,3.04,2.788517475128174,3.04,2.923935890197754,2.7462950944900513
2.72,1.8251252174377441,2.72,1.9101128578186035,2.72,2.0906968116760254,2.72,2.243171453475952,2.0172765851020813,3.18,2.6377134323120117,3.18,2.707827568054199,3.18,3.3455445766448975,3.18,3.2906622886657715,2.99543696641922,,,,,,,,,,,,,,,,,,,7.94,6.040238857269287,7.94,5.830107688903809,7.94,6.248539447784424,7.94,6.152785778045654,6.0679179430007935,,,,,,,,,,0.95,0.9899083971977234,0.95,0.8531228303909302,0.95,0.8366114497184753,0.95,0.9774664044380188,0.9142772704362869,6.5,6.7525715827941895,6.5,6.102365493774414,6.5,7.152173042297363,6.5,6.800296306610107,6.7018516063690186,3.37,3.2307426929473877,3.37,2.9151182174682617,3.37,3.2148585319519043,3.37,4.050605297088623,3.352831184864044,,,,,,,,,,0.87,0.8903117179870605,0.87,0.859320878982544,0.87,0.547092616558075,0.87,1.0821112394332886,0.844709113240242
0.95,0.9729950428009033,0.95,0.5898197889328003,0.95,1.0488455295562744,0.95,0.8943472504615784,0.8765019029378891,0.95,0.9453707337379456,0.95,0.9311145544052124,0.95,0.9920028448104858,0.95,1.0491571426391602,0.979411318898201,,,,,,,,,,,,,,,,,,,9.45,9.224740982055664,9.45,9.193367958068848,9.45,9.467816352844238,9.45,9.21840763092041,9.27608323097229,,,,,,,,,,0.95,0.9129896759986877,0.95,0.6110762357711792,0.95,1.0924792289733887,0.95,0.9253731369972229,0.8854795694351196,4.1,4.172170162200928,4.1,4.036840438842773,4.1,5.620943546295166,4.1,5.388296604156494,4.80456268787384,4.42,4.640098571777344,4.42,4.403000354766846,4.42,4.519522666931152,4.42,4.57035493850708,4.5332441329956055,,,,,,,,,,7.89,7.721449851989746,7.89,7.989409923553467,7.89,7.9739089012146,7.89,8.076079368591309,7.94021201133728
4.36,4.558236598968506,4.36,4.343947887420654,4.36,4.398439407348633,4.36,4.554744243621826,4.463842034339905,0.95,0.8492100834846497,0.95,0.8050104379653931,0.95,0.9947669506072998,0.95,0.9569283127784729,0.9014789462089539,,,,,,,,,,,,,,,,,,,0.73,0.6347500085830688,0.73,0.6130442023277283,0.73,0.8416567444801331,0.73,0.8914666175842285,0.7452293932437897,,,,,,,,,,0.6,0.6100333333015442,0.6,0.9289356470108032,0.6,0.8541209101676941,0.6,0.9781708717346191,0.8428151905536652,0.95,0.9133865833282471,0.95,0.5594805479049683,0.95,1.0511233806610107,0.95,0.8745502233505249,0.8496351838111877,3.04,2.740605354309082,3.04,2.6106839179992676,3.04,2.6750288009643555,3.04,2.794076442718506,2.7050986289978027,,,,,,,,,,0.93,0.5897141695022583,0.93,0.7488709688186646,0.93,0.9283702373504639,0.93,0.713363528251648,0.7450797259807587
4.88,4.630709171295166,4.88,4.942866325378418,4.88,4.938674449920654,4.88,5.487994194030762,5.00006103515625,6.15,5.775814533233643,6.15,6.2469635009765625,6.15,6.178786277770996,6.15,6.325704574584961,6.1318172216415405,,,,,,,,,,,,,,,,,,,4.36,4.596155166625977,4.36,4.359687805175781,4.36,4.513462543487549,4.36,4.540745258331299,4.502512693405151,,,,,,,,,,1.88,1.46364164352417,1.88,1.538062572479248,1.88,1.585038661956787,1.88,1.9689249992370605,1.6389169692993164,3.04,2.6613714694976807,3.04,2.557483673095703,3.04,2.725541830062866,3.04,2.7884135246276855,2.683202624320984,4.43,4.397170066833496,4.43,4.152552127838135,4.43,4.134267330169678,4.43,4.301576137542725,4.246391415596008,,,,,,,,,,0.82,4.009682655334473,0.82,1.533186912536621,0.82,3.6301045417785645,0.82,4.009303092956543,3.2955693006515503
0.6,0.24509197473526,0.6,0.33657801151275635,0.6,0.4206717014312744,0.6,0.7285796403884888,0.4327303320169449,6.48,6.0297346115112305,6.48,5.757496356964111,6.48,6.271847724914551,6.48,6.701865196228027,6.19023597240448,,,,,,,,,,,,,,,,,,,3.95,2.9478955268859863,3.95,2.8523213863372803,3.95,3.1872684955596924,3.95,3.3397951126098633,3.0818201303482056,,,,,,,,,,8.02,8.052704811096191,8.02,7.981545925140381,8.02,8.332169532775879,8.02,8.058930397033691,8.106337666511536,8.39,7.876558780670166,8.39,7.913325786590576,8.39,8.536126136779785,8.39,8.546459197998047,8.218117475509644,1.49,1.1754100322723389,1.49,1.2964048385620117,1.49,1.2580277919769287,1.49,1.9656267166137695,1.4238673448562622,,,,,,,,,,7.1,4.7117133140563965,7.1,6.108590126037598,7.1,4.978837013244629,7.1,5.788951396942139,5.39702296257019
1.93,1.5070366859436035,1.93,1.7470556497573853,1.93,1.6410112380981445,1.93,1.8250200748443604,1.6800309121608734,0.95,0.9505583643913269,0.95,0.8263872861862183,0.95,0.911299467086792,0.95,0.9569458961486816,0.9112977534532547,,,,,,,,,,,,,,,,,,,6.15,5.520145416259766,6.15,5.606027603149414,6.15,5.996847629547119,6.15,6.152764797210693,5.818946361541748,,,,,,,,,,1.63,1.4853732585906982,1.63,1.8027952909469604,1.63,1.5448217391967773,1.63,1.5299700498580933,1.5907400846481323,3.62,3.1066958904266357,3.62,2.760798454284668,3.62,3.599287509918213,3.62,2.5455522537231445,3.0030835270881653,3.64,3.493285894393921,3.64,3.148223876953125,3.64,3.698254346847534,3.64,3.1325464248657227,3.3680776357650757,,,,,,,,,,0.56,0.35316187143325806,0.56,0.405215859413147,0.56,0.5555576682090759,0.56,0.870063066482544,0.5459996163845062
