Optimal MAE NN: R,Optimal R NN: R,Optimal MAE NN: MAE,Optimal R NN: MAE
0.8078632950782776,0.8078632950782776,1.1108253002166748,1.1108253002166748
0.8987759649753571,0.8987759649753571,0.8434547781944275,0.8434547781944275
