"Real NN 3 for Increasing PPM,0; ,None - All data","Averages for Increasing PPM,0; ,None","Real NN 3 for Increasing PPM,1; ,None - All data","Averages for Increasing PPM,1; ,None"
0.97,0.9919186681509018,0.67,0.7186230421066284
6.08,5.947865009307861,3.37,4.046940624713898
4.7,4.365828275680542,0.95,0.9511484503746033
6.64,5.636613249778748,4.42,4.557470679283142
7.94,6.956002950668335,0.95,0.9709973335266113
7.62,8.028547883033752,4.32,4.329104781150818
4.29,3.5860583186149597,2.72,2.3834792375564575
2.62,2.8076003193855286,4.39,4.815997242927551
0.6,0.9736163318157196,3.75,3.7417284846305847
7.94,6.600789189338684,5.27,5.30609393119812
0.82,0.8159909099340439,0.95,0.9901340156793594
6.08,5.890243291854858,4.5,4.494933366775513
0.6,1.198516845703125,0.98,0.9534017890691757
0.6,0.7138901948928833,7.12,7.025570750236511
3.4,3.3640217185020447,0.95,0.9780657887458801
7.62,7.878695011138916,1.63,1.7213139533996582
3.64,3.7388684153556824,4.52,4.061277270317078
0.82,0.864529013633728,0.7,0.5948561653494835
7.94,6.5604026317596436,0.95,0.9800677746534348
3.4,4.187635004520416,0.94,0.875443622469902
0.97,1.0961410701274872,0.95,0.9513020664453506
0.96,1.0450945496559143,6.47,6.204141020774841
2.48,3.021932065486908,0.98,0.9527203291654587
0.7,0.6507561355829239,9.45,5.97293496131897
0.82,0.8254487067461014,1.38,0.972360834479332
0.82,0.8137418031692505,0.95,0.9710129201412201
0.82,0.8089611530303955,2.28,2.3329491019248962
7.04,6.369375824928284,2.72,2.2829405665397644
3.2,3.28441458940506,0.95,0.950319841504097
7.62,7.799538493156433,7.4,6.535795092582703
7.62,7.870451927185059,0.95,1.0459809601306915
6.48,6.147913336753845,7.89,7.599614977836609
6.08,5.676292777061462,0.86,1.2250363528728485
0.85,0.6555420756340027,4.35,4.323412179946899
0.97,1.0144150108098984,4.02,3.968989074230194
0.85,0.8480940014123917,0.95,0.8121057748794556
7.04,5.5507038831710815,0.56,0.42688827961683273
2.62,2.712557554244995,4.52,3.8863598108291626
4.7,4.6130911111831665,0.95,0.9970911145210266
5.98,6.092823624610901,6.41,5.467501521110535
7.04,6.1242804527282715,0.95,0.975298747420311
6.08,5.662447452545166,3.67,4.6161088943481445
3.64,3.743851900100708,2.79,2.9743863940238953
3.6,2.989116609096527,1.49,1.7627657353878021
4.54,4.32142972946167,4.38,4.189879238605499
4.1,3.651222050189972,2.37,1.9702735245227814
0.82,1.0208223015069962,7.39,7.84537661075592
0.7,0.666000247001648,8.84,8.445789575576782
3.04,4.04970771074295,6.61,6.753255367279053
2.71,2.632425606250763,4.43,4.19725775718689
0.9,0.9256054162979126,0.95,0.9287965893745422
6.08,5.676957964897156,1.49,1.6387899518013
7.62,7.435031175613403,2.12,2.2023897767066956
6.48,5.638684153556824,4.35,4.318939924240112
1.93,2.1398892402648926,0.95,0.9565197080373764
6.48,5.84019935131073,0.95,0.9534993022680283
5.1,6.016058325767517,2.72,2.2797091007232666
7.94,7.527473092079163,4.51,4.221096873283386
5.0,5.047503352165222,4.38,3.7755143642425537
3.04,2.7998048663139343,0.95,0.9938131421804428
0.82,1.0263210088014603,2.12,2.20944881439209
0.86,1.0906983464956284,0.95,1.0228813737630844
3.4,3.6756328344345093,6.41,5.297491431236267
1.93,2.1300797164440155,7.51,6.625851631164551
1.3,1.3686848878860474,0.95,0.9992514997720718
7.94,7.558113098144531,0.6,0.5859230533242226
3.6,3.2732149958610535,4.35,4.235364496707916
0.97,1.0181680172681808,5.06,4.8612717390060425
4.01,4.139147400856018,7.51,6.774131178855896
4.75,4.77571976184845,4.33,4.063253939151764
6.08,5.750677943229675,0.95,0.99395552277565
0.9,0.5478135272860527,3.95,4.106032013893127
0.82,0.83785280585289,0.59,0.6508478373289108
1.3,1.3134705126285553,3.67,3.689980685710907
5.98,6.007041692733765,8.01,8.11828100681305
7.62,7.998654127120972,0.95,0.9738494902849197
6.28,6.936003804206848,3.12,2.9469932913780212
1.3,1.3606172502040863,2.62,1.9284986555576324
7.62,7.981433033943176,3.2,3.261532783508301
2.62,2.82694149017334,4.43,4.0663610100746155
4.7,4.90387749671936,3.37,4.155529677867889
0.82,0.8202976733446121,0.95,0.9934707581996918
6.6,6.140441417694092,2.37,1.9182026982307434
0.8,0.913147434592247,0.95,0.9938059151172638
1.5,1.8165056705474854,6.69,6.672431468963623
7.62,7.9226837158203125,7.12,7.133853554725647
3.2,3.252674162387848,1.42,1.5157634317874908
2.64,2.8592861890792847,2.28,2.2263444662094116
0.85,0.8263148367404938,0.6,0.5387289002537727
0.85,0.8464789837598801,0.95,0.9694767743349075
0.97,1.155824214220047,1.88,1.703007072210312
0.96,0.9686692804098129,2.81,3.0169050097465515
7.04,5.590301156044006,0.95,0.8570540100336075
1.93,1.9993771612644196,2.72,2.225547134876251
3.64,3.536986291408539,0.93,1.4519035518169403
4.7,4.588708877563477,0.84,0.9320886582136154
5.1,5.538594961166382,4.85,4.982207417488098
3.04,2.6967714428901672,0.95,0.9879407435655594
6.48,6.1129220724105835,0.95,0.9363072961568832
1.3,1.423612505197525,0.95,0.9521740972995758
5.1,6.251020789146423,0.95,1.0352032482624054
0.9,0.6739373579621315,4.88,4.873930215835571
7.94,7.831571459770203,0.87,0.7362291812896729
3.6,3.4445465207099915,0.84,0.8110336512327194
7.94,7.467236399650574,0.73,0.8764820992946625
4.01,4.198166489601135,0.75,0.6686175465583801
0.68,1.1243543326854706,0.69,0.714653804898262
5.1,5.543912649154663,8.39,8.00581693649292
7.04,6.164805769920349,0.95,0.901254266500473
5.52,5.7606494426727295,0.98,1.8773151636123657
2.48,2.5950698256492615,0.64,0.7526712194085121
2.71,2.6133475303649902,0.95,0.9850118011236191
7.04,6.209500312805176,0.95,0.9411518722772598
2.62,2.545142889022827,0.95,1.0085026323795319
0.9,0.6829700320959091,2.72,2.377156436443329
1.93,1.9299073815345764,0.6,0.532912515103817
6.28,6.961550354957581,0.84,0.9251442551612854
3.2,3.3930251002311707,0.95,0.9746108651161194
2.62,2.597553014755249,0.95,0.9374947398900986
6.08,5.875703811645508,4.39,4.573910355567932
3.1,2.649244964122772,0.95,0.971665546298027
7.94,7.578199505805969,0.95,0.9207886159420013
0.9,0.8838420361280441,0.95,0.9117999374866486
4.75,4.854572415351868,0.59,0.8150081932544708
5.98,6.0301817655563354,7.51,7.109514117240906
7.94,7.5180017948150635,0.95,0.9728010892868042
4.7,4.540083169937134,7.39,7.4849159717559814
5.52,5.750070333480835,7.4,5.266489028930664
0.6,0.7951487302780151,4.67,4.562787055969238
3.2,3.1433887481689453,4.35,4.440466403961182
4.01,4.218155741691589,0.95,0.9348381161689758
3.6,3.4569263458251953,7.53,6.886762976646423
0.85,0.8388995081186295,0.95,0.9846838265657425
5.0,5.012469410896301,4.32,4.28499448299408
6.6,6.073214173316956,4.67,4.5323474407196045
6.28,7.0579081773757935,6.55,6.332297205924988
0.8,1.0926453471183777,4.31,4.443045973777771
7.94,7.402963995933533,0.81,0.8794624209403992
3.6,3.4496046900749207,0.95,0.9556333422660828
6.6,6.269074559211731,4.38,4.409184575080872
6.64,6.40256929397583,0.95,1.0317981541156769
3.1,2.51675084233284,4.88,4.848623514175415
7.94,6.092130064964294,4.02,3.919069468975067
0.86,0.8960142582654953,5.79,5.312239050865173
3.1,2.7050058841705322,0.86,1.1688709259033203
3.62,3.503450095653534,3.95,4.119167149066925
3.4,3.3422017097473145,0.95,0.943520799279213
7.94,7.409568190574646,0.95,0.9509541392326355
2.48,2.6084564328193665,4.88,4.799099683761597
3.2,3.303724229335785,5.06,4.750552415847778
6.48,6.281082630157471,4.85,4.34626829624176
0.82,0.4061375707387924,4.36,3.277596414089203
0.8,0.9721207171678543,0.95,0.9832839369773865
3.62,3.6173791885375977,4.02,3.868409752845764
3.64,3.831987500190735,6.06,6.39078962802887
0.85,0.870696023106575,0.95,0.9621576219797134
5.52,5.602998971939087,0.95,0.9521545320749283
7.62,8.080517172813416,4.39,4.458195686340332
3.04,2.7558311223983765,7.89,8.196023225784302
4.1,4.22709995508194,2.16,2.219921886920929
4.54,4.065603733062744,3.67,3.577051341533661
1.5,1.6508070528507233,4.52,4.0423359870910645
2.64,2.4836612343788147,8.01,8.10053813457489
4.54,4.240182459354401,4.67,4.275477886199951
4.01,4.198476135730743,0.95,0.935803696513176
0.68,0.9434012919664383,0.95,0.9631235152482986
0.82,0.7039132565259933,0.86,0.8785493224859238
7.94,6.879973769187927,4.89,4.5629647970199585
4.1,3.9230599999427795,4.51,4.190664649009705
7.94,5.763711929321289,7.44,7.965718150138855
3.1,2.9828264117240906,0.95,1.0018173158168793
0.96,1.360497146844864,6.47,6.232454776763916
6.48,6.165638327598572,0.84,0.998963251709938
0.9,0.9181227833032608,0.95,0.9634619206190109
7.94,7.197463631629944,0.95,0.9571008086204529
0.7,0.791613295674324,1.05,1.1199487447738647
7.94,7.405633568763733,2.79,2.9513978362083435
4.7,4.348941922187805,4.39,4.833245396614075
5.0,4.877386212348938,2.37,1.935952216386795
6.08,5.682275772094727,0.95,0.9840736240148544
0.86,0.9331604391336441,4.33,3.8672432899475098
5.1,6.042202353477478,7.44,8.079279065132141
1.5,1.8970991671085358,5.59,6.650086402893066
0.97,0.8660199493169785,4.52,2.9667965173721313
3.6,3.0051584243774414,3.6,2.8708725571632385
3.64,3.6993988156318665,0.95,0.9654272496700287
6.48,6.235177397727966,7.4,4.729327321052551
0.82,1.0788774490356445,6.41,5.33872377872467
5.52,5.638177871704102,0.95,0.9383697062730789
6.6,6.279072165489197,0.95,0.9929539710283279
4.01,4.2299240827560425,4.31,4.429539680480957
5.98,5.970077633857727,4.42,4.606347680091858
0.6,0.9880613833665848,6.47,6.516820907592773
6.48,5.615700602531433,3.37,3.4639278650283813
5.0,4.8742817640304565,0.95,0.9918931126594543
2.64,2.9637539386749268,2.16,1.9764270782470703
4.54,4.188199043273926,6.41,5.026186943054199
0.68,1.0793228447437286,0.95,1.021990343928337
7.04,6.073484897613525,7.62,6.302937150001526
3.62,3.6191606521606445,4.42,4.560031294822693
0.8,0.873930811882019,8.84,8.826802730560303
3.4,3.6455979347229004,1.49,1.7459246814250946
1.93,2.0736409723758698,0.94,0.8992071002721786
6.6,6.63138747215271,0.84,0.8630863726139069
3.64,3.7072447538375854,4.43,4.06872171163559
7.04,5.592040657997131,3.75,3.867278039455414
5.0,4.851693511009216,1.1,1.3431805670261383
6.48,6.161985516548157,0.95,0.9850964546203613
3.2,3.4109761118888855,6.06,6.695549011230469
6.6,6.603780269622803,0.86,0.858520120382309
6.28,5.696168303489685,6.41,5.650844693183899
4.01,4.2433159947395325,1.63,2.035726696252823
2.62,2.7706355452537537,7.1,6.979397177696228
3.64,3.726564109325409,4.36,4.288857579231262
7.94,7.5124945640563965,0.95,0.959651842713356
3.1,2.763611614704132,0.95,0.948431059718132
4.29,4.41021990776062,0.95,0.9709525555372238
0.85,0.834505558013916,0.95,0.9312470406293869
7.94,8.367948293685913,4.02,4.034299612045288
5.1,5.581942558288574,0.93,0.8830932527780533
0.8,0.9140551835298538,0.84,0.8813663423061371
5.52,5.696474671363831,0.95,0.9503159821033478
0.6,0.8610057532787323,0.84,0.8319498300552368
7.94,5.594343423843384,5.27,5.366704106330872
1.93,2.045564502477646,4.83,5.307547688484192
3.6,3.473102033138275,0.77,0.7116809785366058
3.2,3.3013259768486023,0.95,0.9510751366615295
0.6,0.798729419708252,0.95,0.9286347478628159
5.1,5.523769497871399,8.39,8.362362146377563
1.3,1.3280651569366455,4.32,4.473657250404358
3.64,3.505603611469269,0.98,0.9529013633728027
1.5,1.752390593290329,7.1,7.538619041442871
1.5,1.8392864763736725,0.95,1.0501166135072708
4.29,4.555166602134705,0.95,0.9330950379371643
7.94,7.327547311782837,0.95,0.9993721842765808
6.08,4.695774495601654,0.95,1.0098583549261093
5.52,5.68664813041687,0.95,0.963859885931015
4.29,5.036125898361206,0.81,0.8413550704717636
5.98,5.9651631116867065,0.95,0.9630136489868164
7.94,6.598266005516052,2.62,1.4405023753643036
1.3,1.4233963191509247,0.84,0.9417999684810638
3.62,4.581482529640198,0.93,0.8947118669748306
3.04,2.788815915584564,0.95,0.9915898442268372
3.04,3.020059108734131,4.4,4.318777441978455
3.04,2.701315462589264,7.39,7.7753928899765015
0.97,1.181000456213951,2.37,2.202173739671707
3.4,3.603756308555603,7.53,5.928019762039185
1.5,1.7104348838329315,6.47,6.431050539016724
7.94,6.821576356887817,3.75,4.313408136367798
7.94,8.147621989250183,8.84,8.618257522583008
0.9,0.27511971443891525,1.05,0.9232412278652191
0.82,0.8342616260051727,1.1,1.3312139958143234
4.75,4.779656410217285,2.62,1.4471524059772491
2.62,2.6405977606773376,4.67,4.293296933174133
5.98,5.970355749130249,0.95,0.9799216389656067
5.0,5.299821972846985,0.95,0.960258275270462
2.48,3.9413594007492065,0.95,0.9382472336292267
6.48,6.199464678764343,6.06,6.335502743721008
0.82,1.0210632383823395,3.12,3.037392556667328
5.98,5.879692196846008,0.6,0.5306452065706253
1.93,2.163801819086075,7.12,7.257801532745361
5.0,5.071010231971741,1.04,1.0439382791519165
0.68,0.9327277094125748,0.95,1.1293280124664307
4.75,4.502979159355164,0.78,0.6143207922577858
6.64,6.445014238357544,0.95,0.9698038846254349
3.4,3.4469695687294006,4.31,4.583097457885742
3.6,3.222211003303528,0.98,0.9508040547370911
0.86,1.0281069576740265,8.39,8.304821848869324
7.94,7.477477431297302,3.67,4.70055890083313
5.0,4.855305194854736,7.4,6.550439834594727
2.62,2.636890947818756,6.47,5.960497856140137
6.28,6.991663813591003,7.62,5.713550925254822
0.97,0.9649027585983276,3.67,4.8593926429748535
6.48,6.276416659355164,4.85,4.448113322257996
1.3,1.4140554368495941,5.06,4.810343384742737
0.7,0.83916275203228,3.2,3.2848339676856995
0.85,0.8312594294548035,2.81,3.315607190132141
7.94,7.4884926080703735,6.61,6.914058804512024
4.1,3.7827674746513367,0.94,0.789349839091301
0.8,0.8666512221097946,5.27,5.441818714141846
7.94,7.63089907169342,5.73,6.0389076471328735
0.82,0.8149490356445312,0.95,0.9675493091344833
0.85,0.4518081843852997,0.95,0.9575741440057755
0.82,1.0230749398469925,0.95,0.9680594503879547
6.28,7.049111485481262,7.4,4.744955778121948
4.7,4.479215025901794,2.79,2.944729745388031
7.94,7.704123854637146,0.77,0.695883259177208
0.8,0.9325084686279297,7.44,7.8209779262542725
0.68,0.798729419708252,0.95,0.9692875444889069
3.1,2.83909809589386,0.95,0.9561605453491211
1.3,1.4118388295173645,0.95,0.9703205525875092
1.5,1.6825647056102753,0.6,0.601958341896534
3.4,3.4071789383888245,0.95,0.9788997620344162
3.04,3.435730457305908,0.93,0.7616965472698212
0.85,0.8610621839761734,0.95,0.9416799396276474
3.4,3.5801597833633423,6.55,6.16168737411499
3.04,2.868712842464447,4.35,4.328137040138245
3.62,5.119406580924988,8.39,8.220907926559448
0.82,0.38033565133810043,7.39,7.691478967666626
6.6,6.58284056186676,4.83,5.430305123329163
5.1,6.275936484336853,7.39,7.490754961967468
6.6,6.559517741203308,0.95,0.9695444703102112
0.6,0.9327277094125748,0.95,0.9451369941234589
3.1,2.9887384176254272,0.95,0.9544847905635834
3.6,3.0167311429977417,0.69,0.7630477994680405
2.71,2.784715414047241,0.78,0.9472146034240723
4.7,4.513101577758789,0.64,0.6979392245411873
0.97,0.6814863532781601,2.28,2.0207305550575256
5.98,6.583451151847839,1.42,1.3183570206165314
4.01,4.209761738777161,0.95,1.0309915989637375
0.6,0.9713498502969742,0.95,0.9392894357442856
0.85,0.8448627144098282,2.28,1.6015751361846924
6.08,5.890955090522766,4.51,4.164833664894104
4.75,4.102229118347168,8.84,9.097082614898682
6.28,6.907740235328674,4.4,4.477535128593445
0.96,1.3675202131271362,1.49,1.639954388141632
4.7,4.681300163269043,0.95,0.9758063554763794
3.04,2.873781204223633,2.79,2.676680624485016
7.94,7.443523049354553,0.6,0.598958894610405
1.5,1.1525855660438538,7.1,6.921073913574219
6.48,6.045493006706238,0.95,0.918206587433815
4.01,4.110683023929596,8.01,7.720033645629883
6.6,6.594650626182556,5.79,5.416550874710083
5.0,5.020448327064514,4.43,4.210628032684326
3.1,2.666008949279785,0.95,0.9545098096132278
0.8,0.9414771944284439,2.16,2.087994694709778
7.04,6.522413969039917,0.95,0.9536318629980087
7.04,6.778255224227905,3.75,3.8356658220291138
4.29,4.742181062698364,7.39,7.789945006370544
3.4,3.4288374185562134,2.28,2.3082035183906555
0.96,0.9397285878658295,4.32,4.203179776668549
0.97,1.0334761589765549,0.95,0.9929731041193008
5.0,4.897385120391846,0.7,0.6883474960923195
5.52,5.577860474586487,0.95,0.935946449637413
5.1,5.792016983032227,0.95,0.9741068035364151
5.52,5.61876904964447,0.95,0.9567081779241562
1.93,2.134310871362686,9.45,9.126191854476929
5.1,5.665992498397827,0.56,0.6339667737483978
0.9,0.7873831689357758,4.67,4.9844512939453125
6.28,6.839430570602417,0.95,1.0014524906873703
6.08,5.888479709625244,1.05,1.111008197069168
3.04,2.6555482149124146,2.28,2.1594093441963196
0.7,0.990524098277092,2.62,1.7955328822135925
2.64,2.6394213438034058,4.43,4.327730059623718
3.2,3.200722575187683,7.51,7.138347029685974
2.48,3.9845319390296936,0.95,0.9891520887613297
0.97,0.9731469452381134,0.56,0.7500849813222885
6.08,5.8793641328811646,7.89,8.080443382263184
0.85,0.8623910546302795,0.95,0.977401614189148
4.75,4.731893539428711,0.95,1.003681942820549
6.48,6.039937376976013,4.39,4.747455835342407
4.7,4.867935419082642,3.67,3.587580919265747
1.5,1.6661132872104645,3.67,3.8586426973342896
0.96,0.8817617148160934,0.98,1.7669945061206818
0.68,0.9479490220546722,0.95,0.8952685445547104
7.94,5.422637462615967,4.83,5.096621751785278
0.7,0.6495400667190552,0.84,0.9088342785835266
2.64,2.6330856680870056,1.49,1.7647452056407928
6.48,5.940685868263245,0.95,0.982200562953949
5.98,6.019393444061279,6.41,5.51595139503479
0.6,0.9479490220546722,2.79,2.7700114846229553
3.64,3.7530767917633057,0.86,0.8708341717720032
0.68,0.793273851275444,5.9,5.739681243896484
1.93,1.907679259777069,7.44,7.853220820426941
0.82,0.6529039219021797,0.95,0.9997939467430115
0.68,0.9858669489622116,0.73,0.7935558557510376
0.96,1.0071457773447037,0.88,0.8908771425485611
0.86,0.7667178362607956,0.95,0.9467517137527466
0.86,1.112845316529274,4.36,3.9181395769119263
3.2,3.803410232067108,0.95,1.0114546567201614
5.98,6.041374683380127,0.95,0.996703490614891
6.28,7.124859929084778,0.95,0.9509604722261429
4.75,4.699967265129089,0.69,0.25844214856624603
4.7,4.6119771003723145,1.42,1.617917001247406
4.1,4.11523312330246,0.76,0.8402558714151382
5.52,5.363623261451721,0.95,1.0224819332361221
6.08,5.669702410697937,1.39,2.277859687805176
7.94,7.532484650611877,2.12,2.202051818370819
3.2,3.1957847476005554,4.42,4.527129292488098
0.82,0.9889956712722778,0.86,1.2099120318889618
0.68,0.8610180765390396,0.95,0.9493081867694855
6.48,5.6631104946136475,0.86,0.8628850281238556
3.64,3.7762206196784973,5.59,6.578213810920715
6.28,6.824907064437866,4.38,4.481142044067383
3.1,2.970599889755249,0.95,0.9816021174192429
7.94,7.634949564933777,3.6,2.901541829109192
4.1,4.231689453125,3.75,4.384329855442047
1.93,2.1110432147979736,2.72,2.397749423980713
6.64,6.403657793998718,4.51,4.210360169410706
0.82,1.0423555672168732,0.95,1.0160709470510483
3.4,3.6264442205429077,1.05,1.029587060213089
4.7,4.584227919578552,0.95,1.0093325227499008
3.4,4.028362989425659,2.16,2.288260579109192
6.64,6.403001427650452,1.63,1.6832196712493896
4.1,4.012860536575317,0.95,0.9924680888652802
3.1,2.470957249403,0.95,0.9442250728607178
0.86,1.0867509692907333,3.75,3.8879138827323914
0.96,1.3377837240695953,4.38,4.240938127040863
5.52,5.8935770988464355,1.42,1.554218739271164
4.7,4.566420793533325,0.95,1.0147171318531036
4.75,4.749621272087097,0.69,0.7166996151208878
4.7,4.634794235229492,0.86,1.2359906435012817
3.6,3.0976897478103638,1.38,1.0191781222820282
3.64,3.7507418990135193,0.69,0.6145703345537186
0.85,0.6269225031137466,7.1,6.9409613609313965
5.0,5.34963583946228,8.84,7.914950132369995
4.1,4.115010559558868,3.95,4.1338536739349365
4.75,4.797940969467163,5.06,4.293773412704468
2.71,2.8049216866493225,2.72,2.147524982690811
0.6,1.1243543326854706,4.42,4.216266632080078
2.48,2.636427104473114,0.83,1.2088830471038818
0.68,1.1636456847190857,0.59,0.6702457815408707
4.7,4.592758655548096,6.47,6.2428659200668335
7.94,7.453352093696594,1.42,1.6331831812858582
3.64,3.4970927834510803,6.15,5.891901016235352
4.01,4.141775131225586,5.73,5.617933511734009
2.64,2.6270570158958435,4.85,4.301343500614166
2.48,2.557336688041687,1.42,1.3695295751094818
4.29,3.8039610981941223,0.81,0.9078879654407501
4.75,4.073964059352875,0.81,0.7297190129756927
3.6,3.220894694328308,1.04,1.3628953993320465
0.82,0.34624455869197845,8.39,8.347599029541016
3.1,2.6310604214668274,0.59,0.6284279823303223
1.3,1.4149779379367828,2.37,2.262510120868683
1.93,1.9054672718048096,0.95,0.9510414749383926
4.29,3.575896978378296,7.4,6.48172914981842
7.04,6.194126129150391,4.32,3.8261695504188538
3.4,3.5309504866600037,7.12,6.7793128490448
4.54,4.368969440460205,4.88,4.746979832649231
7.94,7.47855532169342,0.95,0.9466592818498611
0.6,1.0793228447437286,0.95,0.8931189030408859
4.7,4.51676881313324,6.41,5.5170429944992065
5.52,5.62607479095459,2.12,2.2242475748062134
5.0,4.943590998649597,7.89,6.55673348903656
7.94,7.6390005350112915,4.51,4.2086286544799805
3.4,3.607284665107727,0.95,0.9588493704795837
4.75,4.342185974121094,0.95,0.9314003884792328
1.3,1.2583943903446198,0.95,0.9415921717882156
4.54,4.184678852558136,5.73,6.037445783615112
2.71,2.7676894664764404,4.4,4.3247480392456055
6.64,6.410184383392334,5.73,5.961782693862915
0.96,1.0124724060297012,0.95,0.8620130605995655
0.96,1.2012012302875519,0.93,0.8998791724443436
0.85,0.9409603923559189,0.95,0.9522572457790375
4.54,4.357840180397034,2.28,2.5753771662712097
0.97,1.207754835486412,4.36,4.831268668174744
0.85,0.6558914929628372,0.95,0.927853524684906
6.6,6.594812512397766,4.89,4.508033514022827
5.0,5.024497866630554,7.39,7.878404021263123
2.48,2.561661958694458,4.36,5.451863408088684
5.98,5.5994603633880615,0.95,0.9728957861661911
2.62,2.5895883440971375,6.26,6.756031632423401
3.4,3.475590705871582,1.63,1.8059784770011902
0.85,0.8486385345458984,7.51,7.0153186321258545
6.28,5.648965239524841,0.95,0.8891446739435196
3.64,3.771231770515442,0.87,0.9486421197652817
4.01,4.244491338729858,8.39,8.144705414772034
3.64,3.7432453632354736,0.86,0.9771562367677689
7.94,7.466510534286499,4.36,4.346124649047852
0.96,1.503436654806137,4.36,5.226568579673767
3.04,2.9862149953842163,0.98,1.341945469379425
3.04,2.7510435581207275,0.88,0.9359149783849716
4.1,4.142729461193085,0.84,0.8580774515867233
7.04,6.137427926063538,0.95,0.9983400255441666
0.9,0.8376152366399765,0.95,0.9341346919536591
4.01,4.224288582801819,4.36,4.22603178024292
0.68,0.6661465018987656,0.95,0.9512049704790115
6.28,6.978419780731201,0.84,1.7776397466659546
0.85,0.6544254720211029,5.79,5.757978320121765
0.9,0.7304584234952927,1.88,1.7168850898742676
6.64,6.2388527393341064,0.75,0.6431632786989212
5.0,4.938410401344299,0.64,0.6398793384432793
0.68,0.7796896994113922,5.73,5.759605765342712
0.8,0.9070754796266556,7.89,7.924794554710388
0.86,0.9352967888116837,0.95,0.8950815200805664
3.1,2.8725398182868958,0.95,0.9915231168270111
5.52,5.6027305126190186,0.95,0.9697403460741043
0.82,0.7931544482707977,7.1,7.058474063873291
2.71,3.7998145818710327,0.69,0.8474407345056534
4.75,4.834669351577759,0.95,0.9537004977464676
0.8,0.8846728503704071,0.95,1.0229802429676056
5.98,5.992728352546692,4.83,5.868885159492493
5.98,5.954537630081177,0.95,0.9468420296907425
6.6,6.560932517051697,0.95,0.9230625480413437
1.5,1.421342670917511,0.88,1.0952518731355667
0.85,0.6070199944078922,6.47,5.94367241859436
0.96,1.389697551727295,8.71,9.106335401535034
3.62,3.481085181236267,4.43,4.192272305488586
4.54,4.729212403297424,1.42,1.336628943681717
1.3,1.4454545676708221,0.95,0.9712189137935638
0.8,1.0998109579086304,1.05,1.4760400354862213
7.04,6.335958957672119,0.95,0.9539954513311386
6.48,6.215165138244629,4.35,4.3637590408325195
0.82,0.8358244150876999,1.04,1.4672899842262268
3.04,2.82872474193573,0.84,0.9403386116027832
6.64,5.392858862876892,0.95,0.9912464171648026
2.71,2.687593460083008,0.95,0.9823528677225113
3.64,3.4817578196525574,4.67,3.6854435801506042
5.0,4.867144346237183,3.75,4.215333044528961
6.28,6.730493426322937,0.69,0.8984430283308029
4.75,4.835160970687866,0.95,0.9226397573947906
0.82,0.8327954560518265,5.9,5.4947589635849
0.68,0.9713498502969742,0.77,0.8046388924121857
1.93,2.51942378282547,0.59,0.815190315246582
0.7,0.8189492225646973,1.1,1.1529036611318588
6.08,5.635066628456116,0.95,0.9869130402803421
5.0,5.008077144622803,0.95,0.9556213170289993
7.94,7.666064977645874,4.83,4.966009140014648
1.93,2.0609210431575775,0.94,0.872045710682869
5.98,5.7578688859939575,4.88,4.861133337020874
6.08,5.736855864524841,0.88,1.1376118212938309
2.71,2.7672433257102966,4.85,4.641533374786377
3.2,3.5214492678642273,0.95,1.0487966984510422
0.97,0.6184938251972198,0.95,0.9146147966384888
6.48,6.099553823471069,0.73,1.2996892929077148
3.2,3.242993175983429,0.77,0.7638439834117889
3.6,3.389866590499878,0.6,0.40747376531362534
6.64,5.940943956375122,2.12,2.2147358655929565
1.5,1.9055819511413574,0.95,0.9098406881093979
5.0,4.9059062004089355,7.53,6.937543153762817
7.94,6.726205468177795,4.85,4.500559210777283
0.6,1.0261254906654358,4.51,4.267768621444702
2.62,2.6308692693710327,0.95,0.9695191830396652
0.85,0.7354612499475479,0.83,1.5531480014324188
2.64,2.5603650212287903,0.95,0.930145189166069
3.2,3.243139863014221,0.95,0.9990534335374832
4.54,4.224013268947601,2.37,2.087962418794632
0.82,0.8026278614997864,6.47,5.988395571708679
0.8,1.0754020363092422,0.94,0.8996913731098175
4.54,4.356858611106873,0.95,0.966386690735817
4.75,4.3963682651519775,7.39,7.73918080329895
3.64,3.6169735193252563,4.89,4.453735828399658
0.8,0.8749002665281296,0.95,0.9864259213209152
6.6,6.582517027854919,4.67,4.250334978103638
3.1,2.537596344947815,7.12,6.10761821269989
4.01,4.225248098373413,0.81,0.7312577664852142
4.7,4.699323058128357,0.95,0.9458713680505753
3.4,3.653147280216217,2.16,2.188924729824066
4.1,4.492770135402679,0.95,0.9708365052938461
1.93,1.9152430593967438,0.69,0.7140380442142487
5.1,6.188452124595642,0.73,1.2849004864692688
4.1,4.076967656612396,0.95,1.031799003481865
4.7,4.578532934188843,0.95,0.8336388468742371
4.7,4.614047408103943,0.7,0.7935223579406738
4.01,4.191422462463379,1.1,1.2624651789665222
2.62,2.601423442363739,7.39,7.856821537017822
3.1,2.6200976967811584,7.53,5.6542545557022095
0.85,0.7538224309682846,1.38,0.9909431338310242
2.71,2.573519229888916,3.37,3.857926845550537
0.6,0.7970933318138123,0.95,0.9358135610818863
3.4,3.3731775283813477,0.95,1.0214255303144455
0.6,0.4689103662967682,0.93,0.8734263181686401
0.9,0.7467926144599915,0.95,0.9653984755277634
2.62,2.6162562370300293,7.51,7.118201971054077
3.4,4.027034342288971,0.95,1.0567901581525803
1.3,1.4238415360450745,8.71,8.52398419380188
